"Wavelength (nm)"; "Transmittance (%)"
395,13; 81,5677
396,46; 82,7914
397,79; 82,9664
399,11; 82,6369
400,44; 82,2919
401,76; 82,8831
403,08; 83,5966
404,41; 82,7533
405,73; 82,8179
407,06; 82,5228
408,38; 82,787
409,7; 82,7841
411,03; 82,3613
412,35; 83,1259
413,67; 82,6507
414,99; 83,2757
416,31; 82,7338
417,64; 83,1728
418,96; 82,3364
420,28; 83,0131
421,6; 83,2156
422,92; 83,0629
424,24; 83,3391
425,56; 82,7958
426,88; 83,3696
428,2; 83,0407
429,52; 83,0571
430,84; 82,6389
432,16; 83,3775
433,48; 83,6009
434,8; 82,8787
436,12; 83,4121
437,44; 82,8634
438,75; 83,2272
440,07; 83,5271
441,39; 83,0164
442,71; 83,5609
444,02; 83,1276
445,34; 83,2496
446,66; 83,6909
447,98; 83,2456
449,29; 83,131
450,61; 83,1046
451,92; 82,88
453,24; 83,7235
454,55; 83,2355
455,87; 82,9306
457,18; 83,5921
458,5; 82,8988
459,81; 83,5559
461,13; 83,7665
462,44; 83,1459
463,76; 83,5839
465,07; 83,1801
466,38; 82,8789
467,7; 83,8026
469,01; 83,572
470,32; 83,1011
471,63; 83,6254
472,95; 82,9999
474,26; 82,9894
475,57; 83,8399
476,88; 83,7733
478,19; 83,2496
479,5; 83,583
480,81; 83,1114
482,13; 82,8026
483,44; 83,9827
484,75; 83,6533
486,06; 82,8899
487,37; 83,554
488,67; 83,2379
489,98; 82,4791
491,29; 83,4764
492,6; 83,904
493,91; 82,5695
495,22; 83,1615
496,53; 83,645
497,83; 82,5424
499,14; 82,8655
500,45; 83,9461
501,76; 83,2368
503,06; 82,6928
504,37; 83,5503
505,68; 83,3426
506,98; 82,1307
508,29; 83,1522
509,6; 83,8926
510,9; 83,0821
512,21; 82,8568
513,51; 83,5615
514,82; 83,1206
516,12; 82,044
517,42; 83,0864
518,73; 84,0996
520,03; 83,1677
521,34; 82,7284
522,64; 83,492
523,94; 83,401
525,25; 82,0869
526,55; 82,4026
527,85; 83,7619
529,15; 83,4982
530,46; 82,6281
531,76; 83,1787
533,06; 83,856
534,36; 82,6437
535,66; 81,7858
536,96; 83,0541
538,26; 83,8894
539,56; 83,032
540,87; 82,5188
542,17; 83,3782
543,47; 83,8132
544,76; 82,4003
546,06; 81,6887
547,36; 83,0452
548,66; 83,6677
549,96; 83,009
551,26; 82,3486
552,56; 83,3004
553,86; 83,9726
555,15; 82,5049
556,45; 81,5056
557,75; 82,7619
559,05; 83,7244
560,34; 83,2166
561,64; 82,2359
562,94; 83,0178
564,23; 84,0071
565,53; 83,4635
566,82; 81,7499
568,12; 81,8412
569,41; 83,4981
570,71; 83,8697
572; 82,8037
573,3; 82,4344
574,59; 83,4527
575,89; 84,3052
577,18; 83,4776
578,47; 81,9737
579,77; 82,2239
581,06; 83,7602
582,35; 84,1421
583,65; 82,8755
584,94; 82,4759
586,23; 83,41
587,52; 84,5931
588,82; 83,9821
590,11; 82,2381
591,4; 82,0039
