"Wavelength (nm)"; "Transmittance (%)"
395,13; 80,8786
396,46; 81,6731
397,79; 81,4894
399,11; 82,2719
400,44; 81,7556
401,76; 81,8342
403,08; 82,6072
404,41; 82,3091
405,73; 82,0945
407,06; 81,9791
408,38; 81,4587
409,7; 81,7946
411,03; 81,4207
412,35; 81,5432
413,67; 82,2416
414,99; 82,5715
416,31; 82,0604
417,64; 82,4311
418,96; 82,1759
420,28; 81,7138
421,6; 82,3024
422,92; 82,5101
424,24; 82,4855
425,56; 82,048
426,88; 82,0524
428,2; 81,9033
429,52; 81,6677
430,84; 81,9681
432,16; 82,4515
433,48; 82,4346
434,8; 82,6369
436,12; 82,1561
437,44; 82,3157
438,75; 81,884
440,07; 82,2697
441,39; 82,3139
442,71; 82,6921
444,02; 82,7366
445,34; 82,8647
446,66; 82,5324
447,98; 82,5993
449,29; 81,9073
450,61; 81,8013
451,92; 81,8063
453,24; 81,962
454,55; 82,3044
455,87; 82,1664
457,18; 82,6537
458,5; 82,9104
459,81; 82,5148
461,13; 82,7458
462,44; 82,189
463,76; 82,045
465,07; 82,137
466,38; 82,2701
467,7; 82,7621
469,01; 83,3048
470,32; 82,6856
471,63; 82,5025
472,95; 82,861
474,26; 82,0581
475,57; 82,1509
476,88; 82,435
478,19; 82,3133
479,5; 82,3745
480,81; 82,9913
482,13; 82,8416
483,44; 83,0136
484,75; 83,214
486,06; 82,5768
487,37; 82,1049
488,67; 82,5156
489,98; 81,8806
491,29; 81,5941
492,6; 82,5604
493,91; 82,4196
495,22; 82,2502
496,53; 83,0765
497,83; 83,2293
499,14; 82,1838
500,45; 82,3814
501,76; 82,5045
503,06; 81,5458
504,37; 81,6702
505,68; 82,4398
506,98; 82,0352
508,29; 82,0619
509,6; 82,7516
510,9; 83,1053
512,21; 82,7154
513,51; 82,4441
514,82; 83,0899
516,12; 82,1852
517,42; 81,5226
518,73; 82,184
520,03; 82,4252
521,34; 81,6261
522,64; 81,9191
523,94; 82,8764
525,25; 83,0721
526,55; 82,3761
527,85; 82,8435
529,15; 83,4724
530,46; 82,7908
531,76; 81,8391
533,06; 82,2386
534,36; 82,6053
535,66; 81,5144
536,96; 81,2907
538,26; 82,4104
539,56; 82,7818
540,87; 82,2443
542,17; 82,3218
543,47; 83,2321
544,76; 83,5112
546,06; 82,6769
547,36; 81,9582
548,66; 82,8393
549,96; 83,0371
551,26; 81,4695
552,56; 81,1384
553,86; 82,3465
555,15; 82,5201
556,45; 81,7044
557,75; 81,7624
559,05; 82,6185
560,34; 83,4997
561,64; 82,9431
562,94; 82,2455
564,23; 82,8873
565,53; 83,6468
566,82; 82,7797
568,12; 81,428
569,41; 81,4701
570,71; 82,524
572; 82,4999
573,3; 81,6276
574,59; 81,3693
575,89; 82,7615
577,18; 83,4803
578,47; 82,9895
579,77; 82,2839
581,06; 82,8378
582,35; 83,8941
583,65; 83,8901
584,94; 82,7399
586,23; 81,9053
587,52; 82,6064
588,82; 83,3939
590,11; 82,7522
591,4; 81,4266
592,69; 81,7118
593,98; 82,8704
595,27; 83,4987
596,56; 82,7413
597,85; 81,9956
599,14; 82,6217
600,43; 83,8447
601,72; 84,2519
603,01; 83,3296
604,3; 82,4294
605,59; 82,6244
606,88; 83,6402
608,16; 83,6801
609,45; 82,3478
610,74; 81,3777
612,03; 81,7705
613,32; 82,9672
614,6; 83,1552
615,89; 81,9952
617,18; 81,4222
618,46; 82,1068
619,75; 83,4123
621,04; 83,9981
622,32; 83,3935
623,61; 82,0667
624,89; 82,2712
626,18; 83,2995
627,46; 84,2108
628,75; 83,6587
630,03; 82,4723
631,32; 81,5474
632,6; 82,2033
633,88; 83,4657
635,17; 83,5548
636,45; 82,0546
637,73; 81,1511
639,02; 81,578
640,3; 82,8028
641,58; 83,928
642,86; 83,5311
644,15; 82,311
645,43; 82,1322
646,71; 82,5721
647,99; 83,9258
649,27; 84,4993
650,55; 83,7554
651,83; 82,5325
653,11; 81,8578
654,39; 82,4628
655,67; 83,4133
656,95; 83,6776
658,23; 82,7687
659,51; 81,3118
660,79; 80,8855
662,07; 82,2003
663,35; 83,666
664,63; 83,6541
665,91; 82,6205
667,18; 81,5066
668,46; 81,6549
669,74; 82,8066
671,02; 84,1091
672,29; 84,5546
673,57; 83,6425
674,85; 82,72
676,12; 81,9783
677,4; 82,603
678,67; 83,4392
679,95; 83,9974
681,22; 83,4413
682,5; 81,8965
683,77; 81,0788
685,05; 80,9458
686,32; 82,2088
687,6; 83,3831
688,87; 83,2277
690,15; 82,0764
691,42; 81,1609
692,69; 81,2645
693,97; 82,3867
695,24; 83,5851
696,51; 84,208
697,78; 83,9009
699,05; 82,6401
700,33; 81,9563
701,6; 82,0903
702,87; 82,7971
704,14; 84,0267
705,41; 84,2618
706,68; 83,8433
707,95; 82,5149
709,22; 81,4095
710,49; 81,1062
711,76; 82,1596
713,03; 83,5321
714,3; 83,9697
715,57; 83,0041
716,84; 81,484
718,11; 80,5804
719,38; 80,9526
720,65; 81,9796
721,91; 83,2934
723,18; 83,7546
724,45; 83,5928
725,72; 82,6156
726,98; 81,4412
728,25; 81,5143
729,52; 82,2612
730,78; 83,4625
732,05; 84,4794
733,32; 84,436
734,58; 83,5405
735,85; 82,2409
737,11; 81,436
738,38; 81,1339
739,64; 81,9993
740,91; 83,0395
742,17; 83,9335
743,44; 83,4912
744,7; 82,3441
745,96; 80,9355
747,23; 80,279
748,49; 80,6993
749,75; 82,1759
751,02; 83,6779
752,28; 83,5757
753,54; 82,9277
754,8; 81,5167
756,06; 80,854
757,33; 81,0907
758,59; 81,7628
759,85; 83,3643
761,11; 84,3827
762,37; 84,6754
763,63; 83,9165
764,89; 82,5822
766,15; 81,6873
767,41; 81,0615
768,67; 81,274
769,93; 82,3236
771,19; 83,3119
772,45; 83,9647
773,71; 83,6592
774,96; 82,6581
776,22; 81,2525
777,48; 80,1909
778,74; 80,3474
779,99; 81,0749
781,25; 82,3923
782,51; 83,6281
783,77; 83,7076
785,02; 82,9199
786,28; 81,3429
787,53; 80,3082
788,79; 80,1611
790,05; 80,4621
791,3; 81,7773
792,56; 83,3372
793,81; 84,0734
795,07; 83,8713
796,32; 82,9281
797,58; 81,967
798,83; 81,0954
800,08; 80,7188
801,34; 81,4081
802,59; 82,3443
803,84; 83,2108
805,1; 83,8485
806,35; 83,9063
807,6; 83,2763
808,85; 82,0803
810,11; 80,4569
811,36; 80,1346
812,61; 80,1174
813,86; 81,1414
815,11; 82,3657
816,36; 83,569
817,61; 83,5715
818,86; 83,0558
820,11; 81,951
821,36; 80,7336
822,61; 80,1628
823,86; 79,9123
825,11; 80,3369
826,36; 81,6018
827,61; 83,079
828,86; 83,9329
830,11; 83,6947
831,35; 82,5167
832,6; 81,4531
833,85; 80,4609
835,1; 80,0978
836,34; 80,7126
837,59; 81,9122
838,84; 83,133
840,08; 83,7729
841,33; 84,1688
842,58; 84,0681
843,82; 83,2589
845,07; 82,2164
846,31; 81,0791
847,56; 80,0971
848,8; 80,2548
850,05; 80,8882
851,29; 81,9573
852,54; 83,0663
853,78; 83,2043
855,02; 83,3575
856,27; 82,8802
857,51; 82,1285
858,75; 80,581
860; 79,3134
861,24; 78,9185
862,48; 79,606
863,72; 80,8079
864,97; 82,0078
866,21; 82,5445
867,45; 82,6998
868,69; 82,5898
869,93; 81,8249
871,17; 81,0856
872,41; 80,1182
873,65; 79,4222
874,89; 79,618
876,13; 80,4867
877,37; 81,9428
878,61; 82,8968
879,85; 83,7481
881,09; 84,0254
882,33; 83,2957
883,57; 82,7233
884,8; 81,6123
886,04; 80,6404
887,28; 80,4004
888,52; 80,6006
889,76; 81,0871
890,99; 81,4821
892,23; 82,4497
893,47; 83,2886
894,7; 83,9901
895,94; 84,3589
897,17; 83,6822
898,41; 81,9178
899,65; 80,4067
900,88; 79,3425
902,12; 79,1801
903,35; 79,8081
904,59; 80,6366
905,82; 81,8943
907,05; 82,5231
908,29; 83,2561
909,52; 83,5684
910,75; 83,1407
911,99; 82,9544
913,22; 81,1204
914,45; 80,1974
915,69; 79,2154
916,92; 79,6196
918,15; 79,8991
919,38; 80,2209
920,61; 81,5512
921,85; 83,0137
923,08; 84,1693
924,31; 84,4329
925,54; 83,9011
926,77; 83,0615
928; 82,0424
929,23; 81,1078
930,46; 80,1456
931,69; 80,1485
932,92; 80,2846
934,15; 80,8064
935,38; 81,4432
936,6; 82,3789
937,83; 83,3173
939,06; 83,6097
940,29; 83,8848
941,52; 83,2075
942,74; 83,0455
943,97; 82,2479
945,2; 81,0425
946,42; 80,4788
947,65; 79,6877
948,88; 79,0247
950,1; 80,0653
951,33; 80,2819
952,55; 81,2016
953,78; 82,4785
955,01; 83,451
956,23; 83,7106
957,46; 83,3153
958,68; 82,5085
959,9; 81,187
961,13; 80,0501
962,35; 79,6198
963,58; 79,0493
964,8; 78,8455
966,02; 79,3836
967,24; 80,5186
968,47; 81,9762
969,69; 82,8062
970,91; 83,4963
972,13; 83,9078
973,36; 84,0124
974,58; 83,1387
975,8; 82,1928
977,02; 81,8322
978,24; 80,8625
979,46; 79,9618
980,68; 79,2861
981,9; 79,7493
983,12; 80,9965
984,34; 81,5111
985,56; 82,1459
986,78; 83,1309
988; 84,2321
989,22; 84,1938
990,44; 84,0874
991,65; 83,2999
992,87; 82,9216
994,09; 82,2021
995,31; 81,2965
996,53; 80,2548
997,74; 79,6091
998,96; 79,9253
1000,18; 80,3129
1001,39; 80,4742
1002,61; 80,6103
1003,83; 81,622
1005,04; 82,6683
1006,26; 82,8974
1007,47; 83,9941
1008,69; 83,5554
1009,9; 82,5093
1011,12; 82,1281
1012,33; 81,6207
1013,54; 79,8766
1014,76; 79,2387
1015,97; 78,4544
1017,19; 78,9203
1018,4; 78,1441
1019,61; 78,9293
1020,83; 81,1555
1022,04; 81,0588
1023,25; 83,0251
1024,46; 83,9173
1025,67; 84,6858
1026,89; 84,0285
1028,1; 83,088
1029,31; 82,9162
1030,52; 81,5193
1031,73; 81,2997
1032,94; 80,9661
1034,15; 78,6397
1035,36; 79,3412
1036,57; 79,5767
1037,78; 79,3076
1038,99; 79,6281
1040,2; 79,4694
