"Wavelength (nm)"; "Transmittance (%)"
395,13; 84,2915
396,46; 83,2339
397,79; 83,5963
399,11; 83,8614
400,44; 83,4377
401,76; 83,9552
403,08; 83,5759
404,41; 83,5408
405,73; 83,1041
407,06; 83,8094
408,38; 83,3155
409,7; 83,6623
411,03; 82,5895
412,35; 82,8819
413,67; 83,0737
414,99; 83,3675
416,31; 83,5197
417,64; 83,544
418,96; 83,2412
420,28; 82,7383
421,6; 83,4602
422,92; 83,7081
424,24; 83,7265
425,56; 82,9399
426,88; 82,8413
428,2; 83,8263
429,52; 83,0486
430,84; 83,4562
432,16; 83,7734
433,48; 83,593
434,8; 83,8379
436,12; 83,5317
437,44; 83,7944
438,75; 83,7755
440,07; 83,4592
441,39; 84,1449
442,71; 83,6127
444,02; 83,8734
445,34; 83,5847
446,66; 83,126
447,98; 83,734
449,29; 83,3397
450,61; 83,5195
451,92; 83,7017
453,24; 83,5147
454,55; 84,1234
455,87; 83,7494
457,18; 83,6814
458,5; 84,3412
459,81; 83,7334
461,13; 83,8508
462,44; 84,0644
463,76; 83,2775
465,07; 83,3858
466,38; 83,9469
467,7; 83,1513
469,01; 83,8047
470,32; 83,8306
471,63; 83,168
472,95; 83,7726
474,26; 83,6722
475,57; 83,4112
476,88; 84,3217
478,19; 84,1566
479,5; 83,7106
480,81; 84,1959
482,13; 84,1109
483,44; 83,4907
484,75; 84,0072
486,06; 83,8179
487,37; 83,1775
488,67; 83,5711
489,98; 83,7141
491,29; 82,6906
492,6; 83,4243
493,91; 83,5559
495,22; 82,9036
496,53; 83,3173
497,83; 83,9746
499,14; 83,2421
500,45; 83,2967
501,76; 83,8826
503,06; 83,5818
504,37; 83,3995
505,68; 84,1243
506,98; 84,075
508,29; 83,3845
509,6; 83,3939
510,9; 84,0673
512,21; 83,6753
513,51; 82,7938
514,82; 83,5208
516,12; 83,7893
517,42; 82,7134
518,73; 82,8895
520,03; 83,9773
521,34; 83,3679
522,64; 82,6228
523,94; 83,4768
525,25; 84,0638
526,55; 83,1089
527,85; 82,9125
529,15; 84,0102
530,46; 84,0015
531,76; 83,0627
