"Wavelength (nm)"; "Transmittance (%)"
395,13; 80,1209
396,46; 81,9316
397,79; 80,6873
399,11; 81,5641
400,44; 80,7323
401,76; 80,133
403,08; 81,0042
404,41; 80,439
405,73; 80,8161
407,06; 80,6333
408,38; 80,2551
409,7; 80,0805
411,03; 79,7927
412,35; 79,9464
413,67; 80,9322
414,99; 80,4302
416,31; 80,1076
417,64; 80,6612
418,96; 81,0769
420,28; 80,5248
421,6; 80,4683
422,92; 80,8592
424,24; 81,1683
425,56; 81,0916
426,88; 81,0462
428,2; 80,8199
429,52; 81,1884
430,84; 80,4602
432,16; 80,9423
433,48; 80,934
434,8; 80,6446
436,12; 81,101
437,44; 80,8041
438,75; 81,0408
440,07; 80,9075
441,39; 80,6759
442,71; 81,0983
444,02; 81,2363
445,34; 81,021
446,66; 81,0488
447,98; 80,714
449,29; 81,2398
450,61; 80,7516
451,92; 80,7296
453,24; 81,5441
454,55; 80,659
455,87; 80,9423
457,18; 81,1469
458,5; 80,5018
459,81; 80,9016
461,13; 81,1717
462,44; 80,7322
463,76; 81,278
465,07; 81,1966
466,38; 80,5765
467,7; 81,185
469,01; 81,1945
470,32; 80,6911
471,63; 81,4675
472,95; 81,1088
474,26; 80,7269
475,57; 81,5478
476,88; 81,2887
478,19; 80,6701
479,5; 81,3357
480,81; 81,0332
482,13; 80,4901
483,44; 81,1788
484,75; 81,2869
486,06; 80,4117
487,37; 80,9988
488,67; 81,2413
489,98; 80,2364
491,29; 80,7776
492,6; 81,3571
493,91; 80,3935
495,22; 80,3727
496,53; 81,3868
497,83; 80,6658
499,14; 80,1285
500,45; 81,1123
501,76; 81,1245
503,06; 80,2058
504,37; 80,6907
505,68; 81,5385
506,98; 80,5878
508,29; 80,2408
509,6; 81,3794
510,9; 81,1265
512,21; 80,1992
513,51; 80,7161
514,82; 81,5217
516,12; 80,5976
517,42; 80,0997
518,73; 81,1114
520,03; 81,4201
521,34; 80,0867
522,64; 80,1286
523,94; 81,3977
525,25; 81,017
526,55; 79,8759
527,85; 80,4612
529,15; 81,3629
530,46; 80,7524
531,76; 79,794
533,06; 80,6698
534,36; 81,6282
535,66; 80,5774
536,96; 79,7182
538,26; 80,8003
539,56; 81,6575
540,87; 80,4939
542,17; 79,6967
543,47; 80,8263
544,76; 81,6493
546,06; 80,5489
547,36; 79,6545
548,66; 80,7121
549,96; 81,6663
551,26; 80,5549
552,56; 79,6089
553,86; 80,4709
555,15; 81,5795
556,45; 80,8576
557,75; 79,7562
559,05; 80,1035
560,34; 81,4783
561,64; 81,3398
562,94; 79,9636
564,23; 79,8066
565,53; 81,0888
566,82; 81,6996
568,12; 80,5161
569,41; 79,6671
570,71; 80,5295
572; 81,8335
573,3; 81,2351
574,59; 79,8779
575,89; 79,9725
577,18; 81,4014
578,47; 81,9992
579,77; 80,6833
581,06; 79,6718
582,35; 80,4931
583,65; 81,9723
584,94; 81,7335
586,23; 80,2645
587,52; 79,8748
588,82; 81,156
590,11; 82,278
591,4; 81,5664
592,69; 80,0135
593,98; 80,129
595,27; 81,4551
596,56; 82,3375
597,85; 81,4449
599,14; 79,8851
600,43; 80,0801
601,72; 81,7238
603,01; 82,3943
604,3; 81,3683
605,59; 79,8847
606,88; 80,0191
608,16; 81,4821
609,45; 82,4619
610,74; 81,4548
612,03; 80,0083
613,32; 79,7732
614,6; 81,1791
615,89; 82,4345
617,18; 81,8709
618,46; 80,2174
619,75; 79,6208
621,04; 80,7725
622,32; 82,2293
623,61; 82,1762
624,89; 80,8148
626,18; 79,6569
627,46; 80,1958
628,75; 81,7334
630,03; 82,3947
631,32; 81,4943
632,6; 79,974
633,88; 79,6661
635,17; 80,8923
636,45; 82,3084
637,73; 82,3301
639,02; 80,9249
640,3; 79,6913
641,58; 79,9279
642,86; 81,3744
644,15; 82,5111
645,43; 82,0665
646,71; 80,5743
647,99; 79,5101
649,27; 80,1304
650,55; 81,6702
651,83; 82,601
653,11; 81,8357
654,39; 80,3286
655,67; 79,404
656,95; 80,1476
658,23; 81,7182
659,51; 82,5643
660,79; 81,8857
662,07; 80,3181
663,35; 79,2389
664,63; 79,8711
665,91; 81,5151
667,18; 82,5769
668,46; 82,1862
669,74; 80,5946
671,02; 79,4191
672,29; 79,6536
673,57; 81,0378
674,85; 82,3457
676,12; 82,4427
677,4; 81,1572
678,67; 79,7139
679,95; 79,2939
681,22; 80,3362
682,5; 81,9226
683,77; 82,7695
685,05; 81,9978
686,32; 80,385
687,6; 79,2478
688,87; 79,6149
