"Wavelength (nm)"; "Transmittance (%)"
395,13; 83,7906
396,46; 82,7975
397,79; 83,5926
399,11; 83,5012
400,44; 82,9811
401,76; 83,6481
403,08; 83,6513
404,41; 83,6254
405,73; 83,2913
407,06; 84,0378
408,38; 83,3638
409,7; 83,0536
411,03; 82,8308
412,35; 83,6228
413,67; 83,5124
414,99; 83,9252
416,31; 83,4639
417,64; 83,2073
418,96; 82,9129
420,28; 83,287
421,6; 82,9716
422,92; 83,1741
424,24; 83,5752
425,56; 83,4654
426,88; 83,2666
428,2; 83,3014
429,52; 83,0065
430,84; 83,2972
432,16; 83,2896
433,48; 83,7382
434,8; 83,5463
436,12; 83,3714
437,44; 83,6622
438,75; 83,1753
440,07; 83,7274
441,39; 83,6575
442,71; 83,4053
444,02; 83,5172
445,34; 83,5401
446,66; 83,9213
447,98; 83,6429
449,29; 83,2871
450,61; 83,6723
451,92; 83,4159
453,24; 83,4838
454,55; 83,8912
455,87; 82,8763
457,18; 83,6782
458,5; 83,8791
459,81; 83,3417
461,13; 83,7962
462,44; 83,6911
463,76; 83,2196
465,07; 83,5901
466,38; 83,6019
467,7; 83,4804
469,01; 83,9495
470,32; 83,4772
471,63; 83,5209
472,95; 83,9897
474,26; 83,6425
475,57; 83,562
476,88; 84,1092
478,19; 83,6805
479,5; 83,3386
480,81; 83,9336
482,13; 83,5267
483,44; 83,165
484,75; 83,9123
486,06; 83,5746
487,37; 83,1506
488,67; 83,8224
489,98; 83,6547
491,29; 83,0297
492,6; 83,6758
493,91; 83,6617
495,22; 83,2134
496,53; 83,5013
497,83; 83,8515
499,14; 83,053
500,45; 83,1296
501,76; 83,9234
503,06; 83,3103
504,37; 83,0336
505,68; 83,6989
506,98; 83,721
508,29; 83,0093
509,6; 83,3822
510,9; 83,884
512,21; 83,5003
513,51; 82,9693
514,82; 83,7225
516,12; 83,9212
517,42; 83,1529
518,73; 83,1813
520,03; 84,2126
521,34; 83,6636
522,64; 82,9011
523,94; 83,6274
525,25; 84,1733
526,55; 83,2479
527,85; 82,924
529,15; 83,7918
530,46; 83,9795
531,76; 82,9176
533,06; 83,0518
534,36; 83,9795
535,66; 83,9652
536,96; 82,8715
538,26; 83,1292
539,56; 84,1418
540,87; 83,7719
542,17; 82,8079
543,47; 83,1332
544,76; 84,2023
546,06; 83,6838
547,36; 82,7741
548,66; 82,999
549,96; 84,2998
551,26; 83,7581
552,56; 82,7568
553,86; 82,8495
555,15; 84,0994
556,45; 83,9666
557,75; 82,8341
559,05; 82,8462
560,34; 83,7906
561,64; 84,3466
562,94; 83,1099
564,23; 82,7987
565,53; 83,4716
566,82; 84,3853
568,12; 83,6126
569,41; 82,821
570,71; 83,2681
572; 84,3807
573,3; 84,3256
574,59; 83,0824
575,89; 82,6812
577,18; 84,0454
578,47; 84,531
579,77; 83,5794
581,06; 82,6709
582,35; 83,3324
583,65; 84,481
584,94; 84,386
586,23; 83,1415
587,52; 82,7819
588,82; 83,6758
590,11; 84,6744
591,4; 84,2126
592,69; 82,8986
593,98; 82,8276
595,27; 84,0308
596,56; 84,7162
597,85; 83,9031
599,14; 82,7708
600,43; 82,9772
601,72; 84,0308
603,01; 84,7522
604,3; 83,854
605,59; 82,7185
606,88; 82,9478
608,16; 84,2929
609,45; 85,0991
610,74; 84,1017
612,03; 82,9854
613,32; 82,8238
614,6; 83,9226
615,89; 84,7455
617,18; 84,0162
618,46; 82,867
619,75; 82,5491
621,04; 83,7888
622,32; 84,6645
623,61; 84,5387
624,89; 83,3043
626,18; 82,4082
627,46; 83,3011
628,75; 84,6123
630,03; 84,8765
631,32; 83,6804
632,6; 82,5135
633,88; 82,9154
635,17; 84,0969
636,45; 84,8219
637,73; 84,4009
639,02; 83,1146
640,3; 82,2625
641,58; 83,0007
642,86; 84,2851
644,15; 84,7857
645,43; 83,8696
646,71; 82,5904
647,99; 82,4764
649,27; 83,3983
650,55; 84,4868
651,83; 84,6942
653,11; 83,7458
654,39; 82,4505
655,67; 82,1938
656,95; 83,5879
658,23; 84,966
659,51; 84,8093
660,79; 83,5529
662,07; 82,5853
663,35; 82,4887
664,63; 83,2931
665,91; 84,7027
667,18; 84,5237
668,46; 83,6664
669,74; 82,5181
671,02; 82,3326
672,29; 83,1803
673,57; 84,3881
674,85; 84,9029
676,12; 83,9945
677,4; 82,7753
678,67; 82,206
679,95; 82,9933
681,22; 84,4829
682,5; 85,3154
683,77; 84,9306
685,05; 83,4657
686,32; 82,4484
687,6; 82,419
688,87; 83,6314
690,15; 84,9431
691,42; 85,0361
692,69; 83,8784
693,97; 82,5978
695,24; 82,1471
696,51; 82,5211
697,78; 83,5526
699,05; 84,6549
700,33; 84,7378
701,6; 83,5212
702,87; 82,2825
704,14; 81,927
705,41; 82,6367
706,68; 84,0466
707,95; 85,082
709,22; 84,8673
710,49; 83,7914
711,76; 82,441
713,03; 81,8018
714,3; 82,3794
715,57; 83,8777
716,84; 84,6759
718,11; 84,8437
719,38; 83,761
720,65; 82,612
721,91; 81,782
723,18; 82,4614
724,45; 83,5235
725,72; 84,4911
726,98; 85,0067
728,25; 84,0405
729,52; 82,7739
730,78; 81,9069
732,05; 81,9122
733,32; 82,6032
734,58; 84,2469
735,85; 84,9819
737,11; 84,7441
738,38; 83,7255
739,64; 82,4833
740,91; 81,745
742,17; 81,7625
743,44; 83,0312
744,7; 84,327
745,96; 84,8744
747,23; 84,5044
748,49; 83,1165
749,75; 82,0521
751,02; 81,6853
752,28; 81,9983
753,54; 83,2805
754,8; 84,8332
756,06; 85,1389
757,33; 84,3219
758,59; 83,141
759,85; 81,9385
761,11; 81,5859
762,37; 82,0948
763,63; 83,0583
764,89; 84,2254
766,15; 84,984
767,41; 84,7064
768,67; 83,1838
769,93; 82,1477
771,19; 81,1764
772,45; 81,7122
773,71; 82,5788
774,96; 83,7474
776,22; 84,5334
777,48; 84,883
778,74; 84,0646
779,99; 82,8737
781,25; 81,8567
782,51; 81,3533
783,77; 81,6611
785,02; 82,9145
786,28; 84,4214
787,53; 85,0102
788,79; 84,4534
790,05; 83,646
791,3; 82,2587
792,56; 81,3782
793,81; 81,1547
795,07; 81,8187
796,32; 83,0375
797,58; 84,2465
798,83; 84,834
800,08; 84,4057
801,34; 83,4584
802,59; 82,1427
803,84; 81,0941
805,1; 80,893
806,35; 81,5791
807,6; 82,7142
808,85; 84,0306
810,11; 84,8509
811,36; 84,4924
812,61; 83,94
813,86; 82,6054
815,11; 81,3937
816,36; 80,918
817,61; 80,8621
818,86; 81,9367
820,11; 83,227
821,36; 84,4369
822,61; 84,6349
823,86; 84,355
825,11; 83,353
826,36; 81,9691
827,61; 80,8104
828,86; 80,6205
830,11; 81,2731
831,35; 82,1471
832,6; 83,556
833,85; 84,7473
835,1; 85,0739
836,34; 84,1638
837,59; 83,1471
838,84; 81,9596
840,08; 80,991
841,33; 80,7429
842,58; 81,0257
843,82; 82,248
845,07; 83,6306
846,31; 84,7436
847,56; 84,7064
848,8; 84,365
850,05; 83,2823
851,29; 81,8497
852,54; 80,8809
853,78; 80,3932
855,02; 81,0545
856,27; 81,9906
857,51; 82,8172
858,75; 84,2788
860; 84,8603
861,24; 84,9191
862,48; 83,8032
863,72; 82,7578
864,97; 81,6773
866,21; 81,0621
867,45; 81,014
868,69; 81,236
869,93; 82,0697
871,17; 83,3326
872,41; 84,1087
873,65; 84,8795
874,89; 84,7797
876,13; 83,6837
877,37; 82,5666
878,61; 81,4864
879,85; 80,5577
881,09; 79,9181
882,33; 80,3513
883,57; 81,362
884,8; 82,6582
886,04; 84,0542
887,28; 84,7948
888,52; 84,4619
889,76; 83,9218
890,99; 82,613
892,23; 81,4724
893,47; 80,8192
894,7; 80,24
895,94; 80,5648
897,17; 81,0164
898,41; 82,3019
899,65; 83,5683
900,88; 84,5406
902,12; 85,0349
903,35; 84,7081
904,59; 83,5054
905,82; 82,4128
907,05; 81,3262
908,29; 80,2667
909,52; 80,0313
910,75; 80,724
911,99; 81,3609
913,22; 82,668
914,45; 83,8069
915,69; 84,8233
916,92; 84,9372
918,15; 84,6377
919,38; 83,8254
920,61; 82,6654
921,85; 81,0677
923,08; 79,9761
924,31; 79,7657
925,54; 80,3942
926,77; 80,9157
928; 81,8783
929,23; 83,4021
930,46; 84,3648
931,69; 85,0019
932,92; 85,139
934,15; 84,7373
935,38; 83,1913
936,6; 82,0035
937,83; 81,0588
939,06; 80,0674
940,29; 79,7624
941,52; 79,9702
942,74; 80,7486
943,97; 81,9621
945,2; 83,1691
946,42; 84,6838
947,65; 85,1688
948,88; 85,0931
950,1; 84,165
951,33; 82,9131
952,55; 82,2015
953,78; 81,434
955,01; 80,3221
956,23; 79,8213
957,46; 80,1949
958,68; 81,003
959,9; 81,8551
961,13; 83,1153
962,35; 83,8883
963,58; 84,5844
964,8; 85,0991
966,02; 84,8725
967,24; 83,9174
968,47; 82,9598
969,69; 81,5862
970,91; 80,7821
972,13; 79,9853
973,36; 79,8963
974,58; 80,4978
975,8; 81,1673
977,02; 82,7
978,24; 83,07
979,46; 84,1301
980,68; 84,3512
981,9; 84,7319
983,12; 84,2249
984,34; 84,0469
985,56; 82,7971
986,78; 81,5126
988; 80,8764
989,22; 80,0889
990,44; 79,6174
991,65; 80,2707
992,87; 81,0618
994,09; 82,2359
995,31; 83,7271
996,53; 84,379
997,74; 84,9139
998,96; 85,2112
1000,18; 84,9434
1001,39; 84,5482
1002,61; 83,2247
1003,83; 82,3753
1005,04; 81,2694
1006,26; 80,4928
1007,47; 80,4054
1008,69; 80,048
1009,9; 80,7049
1011,12; 81,5106
1012,33; 81,7593
1013,54; 82,5613
1014,76; 84,0869
1015,97; 84,2626
1017,19; 84,2798
1018,4; 84,7412
1019,61; 84,4768
1020,83; 82,9946
1022,04; 82,5329
1023,25; 80,6165
1024,46; 80,5359
1025,67; 80,2297
1026,89; 80,0157
1028,1; 80,7091
1029,31; 80,5992
1030,52; 82,1678
1031,73; 82,5965
1032,94; 83,9718
1034,15; 84,6131
1035,36; 84,3265
1036,57; 84,6358
1037,78; 84,1842
1038,99; 82,6715
1040,2; 82,9408
