"Wavelength (nm)"; "Transmittance (%)"
395,13; 82,805
396,46; 83,7814
397,79; 81,6854
399,11; 82,4389
400,44; 82,5494
401,76; 83,4592
403,08; 83,3022
404,41; 83,4516
405,73; 83,1481
407,06; 83,1637
408,38; 82,4991
409,7; 83,0824
411,03; 82,5429
412,35; 82,9545
413,67; 83,8329
414,99; 83,2321
416,31; 83,5225
417,64; 83,2364
418,96; 83,3929
420,28; 82,9915
421,6; 83,2967
422,92; 83,622
424,24; 83,2593
425,56; 83,5077
426,88; 83,2427
428,2; 83,2391
429,52; 82,9143
430,84; 83,4869
432,16; 83,9927
433,48; 83,6057
434,8; 83,6842
436,12; 83,6607
437,44; 83,244
438,75; 84,1049
440,07; 83,3853
441,39; 84,0205
442,71; 83,6421
444,02; 83,2987
445,34; 83,987
446,66; 83,1139
447,98; 83,6437
449,29; 83,8744
450,61; 83,5214
451,92; 83,8251
453,24; 84,0082
454,55; 83,6112
455,87; 84,2767
457,18; 83,9375
458,5; 83,48
459,81; 84,0883
461,13; 83,5804
462,44; 83,5376
463,76; 84,0168
465,07; 83,231
466,38; 83,6447
467,7; 84,2114
469,01; 83,604
470,32; 83,8026
471,63; 84,1697
472,95; 83,6111
474,26; 83,7413
475,57; 84,2582
476,88; 83,9312
478,19; 83,8814
479,5; 84,4024
480,81; 83,6926
482,13; 83,5666
483,44; 84,1719
484,75; 83,4607
486,06; 83,3412
487,37; 84,1211
488,67; 83,7459
489,98; 83,1714
491,29; 84,1277
492,6; 83,9598
493,91; 83,2517
495,22; 83,8633
496,53; 84,2287
497,83; 83,3303
499,14; 83,6153
500,45; 84,4699
501,76; 83,538
503,06; 83,1682
504,37; 84,0416
505,68; 84,1411
506,98; 82,9551
508,29; 83,4706
509,6; 84,2209
510,9; 83,3141
512,21; 83,1753
513,51; 84,2306
514,82; 83,9981
516,12; 83,1662
517,42; 83,6265
518,73; 84,5843
520,03; 83,9194
521,34; 83,1836
522,64; 83,9363
523,94; 84,4751
525,25; 83,5304
526,55; 83,0024
527,85; 84,0868
529,15; 84,1656
530,46; 82,9866
531,76; 83,1354
533,06; 84,2364
534,36; 84,0517
535,66; 82,7927
536,96; 83,2213
538,26; 84,3549
539,56; 83,9972
540,87; 83,081
542,17; 83,3148
543,47; 84,4589
544,76; 84,2737
546,06; 83,0707
547,36; 83,0655
548,66; 84,2814
549,96; 84,3361
551,26; 83,1212
552,56; 82,9016
553,86; 84,234
555,15; 84,5354
556,45; 83,1941
557,75; 82,7111
559,05; 84,0204
560,34; 84,661
561,64; 83,4713
562,94; 82,6737
564,23; 83,5335
565,53; 84,6334
566,82; 84,2611
568,12; 83,0354
569,41; 83,1182
570,71; 84,4226
572; 84,8482
573,3; 83,7285
574,59; 83,0284
575,89; 84,0296
577,18; 85,1409
578,47; 84,6832
579,77; 83,4142
581,06; 83,3331
582,35; 84,7204
583,65; 85,312
584,94; 84,275
586,23; 83,1938
587,52; 83,7792
588,82; 85,0369
590,11; 85,1373
591,4; 83,9134
592,69; 83,052
593,98; 83,9223
595,27; 85,2388
596,56; 84,9674
597,85; 83,6026
599,14; 83,0094
600,43; 84,0561
601,72; 85,1804
603,01; 85,006
604,3; 83,675
605,59; 83,1125
606,88; 84,0097
608,16; 85,3792
609,45; 85,389
610,74; 84,1305
612,03; 83,2436
613,32; 84,0091
614,6; 85,4125
615,89; 85,6294
617,18; 84,3763
618,46; 83,2611
619,75; 83,64
621,04; 84,9886
622,32; 85,6803
623,61; 84,8032
624,89; 83,297
626,18; 83,0813
627,46; 84,2913
628,75; 85,4449
630,03; 85,2284
631,32; 83,8489
632,6; 82,7983
633,88; 83,4352
635,17; 84,8821
636,45; 85,6577
637,73; 84,7187
639,02; 83,3947
640,3; 83,0329
641,58; 84,0469
642,86; 85,4604
644,15; 85,6579
645,43; 84,4015
646,71; 83,1172
647,99; 83,2326
649,27; 84,3616
650,55; 85,5251
651,83; 85,6124
653,11; 84,4112
654,39; 83,1016
655,67; 83,1263
656,95; 84,3259
658,23; 85,4822
659,51; 85,4084
660,79; 84,2589
662,07; 82,9442
663,35; 82,8995
664,63; 84,0902
665,91; 85,4047
667,18; 85,517
668,46; 84,4211
669,74; 82,9415
671,02; 82,7007
672,29; 83,7594
673,57; 85,2164
674,85; 85,7122
676,12; 84,8727
677,4; 83,4296
678,67; 82,7084
679,95; 83,331
681,22; 84,6432
682,5; 85,6801
683,77; 85,4546
685,05; 84,3831
686,32; 83,0126
687,6; 82,8043
688,87; 83,7237
690,15; 85,0452
691,42; 85,6921
692,69; 85,056
693,97; 83,7821
695,24; 82,7234
696,51; 82,6545
697,78; 83,8832
699,05; 85,2643
700,33; 85,6721
701,6; 84,8934
702,87; 83,3745
704,14; 82,5269
705,41; 82,8255
706,68; 84,0352
707,95; 85,3055
709,22; 85,9541
710,49; 85,1252
711,76; 83,7793
713,03; 82,6234
714,3; 82,6773
715,57; 83,7311
716,84; 85,13
718,11; 85,8922
719,38; 85,3164
720,65; 83,9839
721,91; 82,7709
723,18; 82,4011
724,45; 83,3102
725,72; 84,5983
726,98; 85,5901
728,25; 85,5852
729,52; 84,5129
730,78; 82,9886
732,05; 82,1423
733,32; 82,402
734,58; 83,6841
735,85; 85,1202
737,11; 85,7714
738,38; 85,2434
739,64; 83,8682
740,91; 82,6938
742,17; 82,1019
743,44; 82,7704
744,7; 84,0541
745,96; 85,3969
747,23; 85,8133
748,49; 85,2273
749,75; 83,9345
751,02; 82,7118
752,28; 82,4776
753,54; 83,0568
754,8; 84,3237
756,06; 85,4419
757,33; 86,0238
758,59; 85,4668
759,85; 84,3443
761,11; 83,0313
762,37; 82,3468
763,63; 82,5499
764,89; 83,5034
766,15; 84,6451
767,41; 85,6159
768,67; 85,3897
769,93; 84,4082
771,19; 82,9017
772,45; 81,858
773,71; 81,7354
774,96; 82,6219
776,22; 84,0786
777,48; 85,1181
778,74; 85,497
779,99; 84,9897
781,25; 83,5603
782,51; 82,2034
783,77; 81,4592
785,02; 81,908
786,28; 83,0824
787,53; 84,4707
788,79; 85,4351
790,05; 85,4774
791,3; 84,917
792,56; 83,5083
793,81; 82,2784
795,07; 81,9445
796,32; 82,2451
797,58; 83,4261
798,83; 84,713
800,08; 85,7295
801,34; 85,9963
802,59; 85,2429
803,84; 84,0165
805,1; 83,0426
806,35; 82,2048
807,6; 82,2758
808,85; 83,0019
810,11; 84,2332
811,36; 85,2732
812,61; 85,9405
813,86; 85,5923
815,11; 84,6449
816,36; 83,2232
817,61; 82,2881
818,86; 81,6327
820,11; 81,8225
821,36; 82,8457
822,61; 84,2474
823,86; 85,113
825,11; 85,5373
826,36; 84,9989
827,61; 83,6819
828,86; 82,2681
830,11; 81,3099
831,35; 81,1686
832,6; 81,6039
833,85; 82,7101
835,1; 84,0302
836,34; 85,0184
837,59; 85,2885
838,84; 84,6329
840,08; 83,3944
841,33; 82,2432
842,58; 81,1736
843,82; 81,0319
845,07; 81,5445
846,31; 82,8587
847,56; 84,1503
848,8; 85,2302
850,05; 85,4776
851,29; 85,395
852,54; 84,1953
853,78; 83,0896
855,02; 81,9225
856,27; 81,5384
857,51; 81,7178
858,75; 82,3982
860; 83,5351
861,24; 84,6795
862,48; 85,5341
863,72; 85,8169
864,97; 85,5143
866,21; 84,5861
867,45; 83,4851
868,69; 82,3987
869,93; 81,7484
871,17; 81,8814
872,41; 82,4458
873,65; 83,5927
874,89; 84,5835
876,13; 85,4381
877,37; 85,8089
878,61; 85,3774
879,85; 84,5635
881,09; 83,1191
882,33; 81,9852
883,57; 81,1173
884,8; 80,8271
886,04; 81,3685
887,28; 82,4247
888,52; 83,5744
889,76; 84,7022
890,99; 85,1716
892,23; 85,2646
893,47; 84,6787
894,7; 83,2608
895,94; 82,0864
897,17; 81,0044
898,41; 80,2988
899,65; 80,5947
900,88; 81,4529
902,12; 82,8228
903,35; 83,8308
904,59; 84,8005
905,82; 85,2314
907,05; 85,1871
908,29; 84,1637
909,52; 83,2503
910,75; 82,1174
911,99; 81,1651
913,22; 80,7887
914,45; 81,0731
915,69; 81,6773
916,92; 82,8137
918,15; 83,8533
919,38; 85,0334
920,61; 85,8385
921,85; 85,5488
923,08; 84,8998
924,31; 84,1272
925,54; 82,9541
926,77; 81,9084
928; 81,4792
929,23; 81,4512
930,46; 81,6792
