"Wavelength (nm)"; "Transmittance (%)"
395,13; 81,02
396,46; 81,3339
397,79; 81,3806
399,11; 81,5839
400,44; 82,4995
401,76; 81,1576
403,08; 80,4801
404,41; 81,6658
405,73; 81,8581
407,06; 81,3774
408,38; 81,7018
409,7; 81,6014
411,03; 81,6847
412,35; 81,5276
413,67; 81,3964
414,99; 82,236
416,31; 81,2242
417,64; 82,0008
418,96; 81,1672
420,28; 81,8514
421,6; 81,8037
422,92; 82,3675
424,24; 82,6455
425,56; 81,5499
426,88; 81,8716
428,2; 81,4983
429,52; 81,6987
430,84; 81,8678
432,16; 82,5715
433,48; 82,3452
434,8; 81,7393
436,12; 82,0935
437,44; 82,0304
438,75; 81,9965
440,07; 82,6541
441,39; 82,5385
442,71; 82,4925
444,02; 82,3171
445,34; 81,6733
446,66; 82,1552
447,98; 82,0361
449,29; 82,2663
450,61; 82,9029
451,92; 82,1664
453,24; 82,5902
454,55; 82,1137
455,87; 81,6835
457,18; 82,4135
458,5; 82,3681
459,81; 82,4158
461,13; 82,9571
462,44; 82,5768
463,76; 82,0832
465,07; 82,1915
466,38; 81,6896
467,7; 82,2203
469,01; 82,8224
470,32; 82,5446
471,63; 82,8641
472,95; 82,7035
474,26; 81,5965
475,57; 82,2804
476,88; 82,3499
478,19; 82,2432
479,5; 82,8362
480,81; 82,8938
482,13; 82,2666
483,44; 82,5486
484,75; 82,6519
486,06; 81,5079
487,37; 81,9247
488,67; 82,4671
489,98; 82,0933
491,29; 82,3979
492,6; 83,1686
493,91; 82,3967
495,22; 81,8233
496,53; 82,7096
497,83; 82,1984
499,14; 81,3524
500,45; 82,2333
501,76; 82,8006
503,06; 82,1904
504,37; 82,3563
505,68; 83,1357
506,98; 82,2933
508,29; 81,3936
509,6; 82,3457
510,9; 82,2964
512,21; 81,6066
513,51; 82,191
514,82; 83,2111
516,12; 82,592
517,42; 82,1037
518,73; 82,7777
520,03; 82,9964
521,34; 81,5405
522,64; 81,6601
523,94; 82,743
525,25; 82,5705
526,55; 81,7227
527,85; 82,4763
529,15; 83,2649
530,46; 82,6749
531,76; 81,7494
533,06; 82,3211
534,36; 82,7442
535,66; 81,7537
536,96; 81,2606
538,26; 82,4549
539,56; 83,0754
540,87; 82,3677
542,17; 82,1172
543,47; 83,0721
544,76; 83,3243
546,06; 82,06
547,36; 81,1576
548,66; 82,1222
549,96; 82,7673
551,26; 81,7839
552,56; 81,3795
553,86; 82,6391
555,15; 83,4983
556,45; 82,737
557,75; 81,6772
559,05; 82,3105
560,34; 83,2726
561,64; 82,3396
562,94; 81,0844
564,23; 81,6498
565,53; 82,9975
566,82; 83,1645
568,12; 81,9906
569,41; 82,0576
570,71; 83,3539
572; 84,0999
573,3; 82,999
574,59; 81,7193
575,89; 82,131
577,18; 83,1782
578,47; 83,0383
579,77; 81,5393
581,06; 81,616
582,35; 83,0065
583,65; 84,1318
584,94; 83,2428
586,23; 82,2793
587,52; 82,5581
588,82; 83,7496
590,11; 83,8992
591,4; 82,3676
592,69; 81,2251
593,98; 82,1035
595,27; 83,3335
596,56; 83,3684
597,85; 82,1604
599,14; 81,8873
600,43; 83,1229
601,72; 84,4291
603,01; 84,1793
604,3; 82,6006
605,59; 81,9238
606,88; 83,0315
608,16; 83,9505
609,45; 83,1418
610,74; 81,6209
612,03; 81,3563
613,32; 82,5196
614,6; 83,6944
615,89; 83,7989
617,18; 82,8817
618,46; 82,1853
619,75; 82,8591
621,04; 84,1809
622,32; 84,3575
623,61; 82,9251
624,89; 81,368
626,18; 81,6188
627,46; 82,9698
628,75; 83,8783
630,03; 83,0215
631,32; 81,4512
632,6; 81,2389
633,88; 82,6356
635,17; 84,1082
636,45; 84,4892
637,73; 83,2146
639,02; 82,0168
640,3; 82,2035
641,58; 83,4322
642,86; 84,1555
644,15; 83,4501
645,43; 81,8816
646,71; 80,9959
647,99; 81,5849
649,27; 83,3075
650,55; 83,9091
651,83; 83,2576
653,11; 81,917
654,39; 81,6088
655,67; 82,6308
656,95; 84,062
658,23; 84,7489
659,51; 83,8923
660,79; 82,2623
662,07; 81,4606
663,35; 82,0927
664,63; 83,4436
665,91; 83,9221
667,18; 82,7761
668,46; 81,1202
669,74; 80,6623
671,02; 81,6122
672,29; 83,1558
673,57; 84,3086
674,85; 84,1527
676,12; 82,9541
677,4; 81,7721
678,67; 81,9793
679,95; 83,3009
681,22; 84,425
682,5; 84,5266
683,77; 82,9686
685,05; 81,2985
686,32; 80,6954
687,6; 81,8521
688,87; 83,0999
690,15; 83,8357
691,42; 83,0458
692,69; 81,7714
693,97; 81,1122
695,24; 81,3034
696,51; 82,6666
697,78; 83,9818
699,05; 84,4269
700,33; 83,7761
701,6; 82,5452
702,87; 81,398
704,14; 81,4193
705,41; 82,7041
706,68; 84,0633
707,95; 84,1238
709,22; 82,8484
710,49; 81,1496
711,76; 80,2054
713,03; 80,6221
714,3; 82,0791
715,57; 83,1396
716,84; 83,6331
718,11; 83,0564
719,38; 82,3385
720,65; 81,3161
721,91; 81,4064
723,18; 82,4344
724,45; 83,9049
725,72; 84,7997
726,98; 84,2102
728,25; 82,6614
729,52; 81,0522
730,78; 80,3486
732,05; 81,2546
733,32; 82,8203
734,58; 83,8219
735,85; 83,7528
737,11; 82,3391
738,38; 81,1617
739,64; 80,4884
740,91; 80,6896
742,17; 81,8466
743,44; 83,2921
744,7; 84,2978
745,96; 84,4242
747,23; 83,2178
748,49; 82,0747
749,75; 81,0008
751,02; 81,2709
752,28; 82,3891
753,54; 83,7333
754,8; 84,4916
756,06; 83,9557
757,33; 82,4236
758,59; 80,8571
759,85; 80,081
761,11; 80,2697
762,37; 81,5593
763,63; 82,8344
764,89; 83,5795
766,15; 83,4029
767,41; 82,3867
768,67; 81,2606
769,93; 80,543
771,19; 80,6911
772,45; 81,2414
773,71; 82,689
774,96; 83,9105
776,22; 84,5894
777,48; 84,0446
778,74; 82,4291
779,99; 80,9579
781,25; 80,1717
782,51; 80,3622
783,77; 81,5894
785,02; 82,9217
786,28; 83,9717
787,53; 83,5781
788,79; 82,5197
790,05; 81,243
791,3; 79,8568
792,56; 79,3831
793,81; 80,1368
795,07; 81,3658
796,32; 82,8477
797,58; 83,6749
798,83; 83,9923
800,08; 83,2837
801,34; 82,07
802,59; 80,9507
803,84; 80,2049
805,1; 80,3782
806,35; 81,6772
807,6; 83,137
808,85; 84,2441
810,11; 84,4423
811,36; 83,4588
812,61; 81,9215
813,86; 80,2711
815,11; 79,4686
816,36; 79,7984
817,61; 80,8969
818,86; 82,1026
820,11; 83,1939
821,36; 83,3195
822,61; 82,8449
823,86; 81,9853
825,11; 80,5141
826,36; 80,2048
827,61; 79,7979
828,86; 80,2529
830,11; 80,8833
831,35; 82,4036
832,6; 83,6513
833,85; 84,2367
835,1; 84,0791
836,34; 82,7801
837,59; 81,2773
838,84; 80,0672
840,08; 79,4457
841,33; 79,4236
842,58; 80,8189
843,82; 82,3467
845,07; 83,8911
846,31; 84,1209
847,56; 83,4051
