"Wavelength (nm)"; "Transmittance (%)"
395,13; 83,9884
396,46; 83,4294
397,79; 83,754
399,11; 82,9326
400,44; 83,5017
401,76; 83,4003
403,08; 83,6102
404,41; 83,2315
405,73; 82,8373
407,06; 83,776
408,38; 83,3097
409,7; 83,1837
411,03; 82,8956
412,35; 83,7095
413,67; 83,6093
414,99; 83,774
416,31; 83,9177
417,64; 83,8232
418,96; 83,3593
420,28; 83,4423
421,6; 84,0096
422,92; 83,9021
424,24; 84,2717
425,56; 83,5142
426,88; 84,2355
428,2; 83,5515
429,52; 83,8326
430,84; 83,8738
432,16; 84,2403
433,48; 84,5155
434,8; 83,7032
436,12; 84,0358
437,44; 84,1814
438,75; 83,7355
440,07; 84,2476
441,39; 83,6083
442,71; 83,9938
444,02; 84,1578
445,34; 83,7374
446,66; 84,051
447,98; 83,8375
449,29; 83,7293
450,61; 84,5159
451,92; 83,8531
453,24; 84,1113
454,55; 84,0215
455,87; 83,9047
457,18; 84,5814
458,5; 84,0994
459,81; 83,7304
461,13; 84,4261
462,44; 84,1837
463,76; 84,1143
465,07; 84,5407
466,38; 83,8163
467,7; 84,1774
469,01; 84,7344
470,32; 83,9462
471,63; 84,0212
472,95; 84,2763
474,26; 83,7058
475,57; 84,2461
476,88; 84,5766
478,19; 83,854
479,5; 84,2097
480,81; 84,3607
482,13; 83,6727
483,44; 84,1935
484,75; 84,5954
486,06; 83,6082
487,37; 83,8742
488,67; 84,7932
489,98; 83,9265
491,29; 83,7095
492,6; 84,5748
493,91; 83,9405
495,22; 83,6296
496,53; 84,5525
497,83; 84,2034
499,14; 83,3726
500,45; 84,1299
501,76; 84,5318
503,06; 83,5802
504,37; 83,8091
505,68; 84,7203
506,98; 84,0648
508,29; 83,3174
509,6; 84,352
510,9; 84,5488
512,21; 83,5651
513,51; 83,6605
514,82; 84,6398
516,12; 84,1215
517,42; 83,301
518,73; 84,3272
520,03; 84,681
521,34; 83,6454
522,64; 83,3834
523,94; 84,5168
525,25; 84,4975
526,55; 83,3244
527,85; 83,9114
529,15; 84,8136
530,46; 84,1589
531,76; 83,0806
533,06; 83,9098
534,36; 84,9248
535,66; 84,1262
536,96; 83,3534
538,26; 84,246
539,56; 84,7316
540,87; 83,8492
542,17; 83,1447
543,47; 84,3393
544,76; 85,1731
546,06; 83,9373
547,36; 83,0477
548,66; 84,0569
549,96; 84,7468
551,26; 83,8646
552,56; 83,1373
553,86; 84,2519
555,15; 84,9741
556,45; 84,0542
557,75; 82,9128
559,05; 83,6577
560,34; 85,0112
561,64; 84,7226
562,94; 83,4432
564,23; 83,4842
565,53; 84,8155
566,82; 84,8995
568,12; 83,66
569,41; 83,3269
570,71; 84,633
572; 85,418
573,3; 84,3535
574,59; 83,2388
575,89; 83,8125
577,18; 85,1714
578,47; 85,2034
579,77; 83,8675
581,06; 83,4503
582,35; 84,6386
583,65; 85,5339
584,94; 84,646
586,23; 83,4275
587,52; 83,7224
588,82; 85,1844
590,11; 85,5412
591,4; 84,425
592,69; 83,357
593,98; 84,1288
595,27; 85,4786
596,56; 85,5011
597,85; 84,1291
599,14; 83,3482
600,43; 84,3546
601,72; 85,6021
603,01; 85,4569
604,3; 84,0347
605,59; 83,3841
606,88; 84,2418
608,16; 85,5177
609,45; 85,5564
610,74; 84,1217
612,03; 83,4501
613,32; 84,3512
614,6; 85,6173
615,89; 85,7025
617,18; 84,2212
618,46; 83,243
619,75; 83,8565
621,04; 85,4241
622,32; 85,912
623,61; 84,911
624,89; 83,6096
626,18; 83,4854
627,46; 84,7822
628,75; 85,8344
630,03; 85,296
631,32; 83,8594
632,6; 83,2711
633,88; 84,2006
635,17; 85,6638
636,45; 85,8653
637,73; 84,6363
639,02; 83,3103
640,3; 83,2311
641,58; 84,6219
642,86; 85,9098
644,15; 85,5039
645,43; 84,2746
646,71; 83,3095
647,99; 83,7513
649,27; 85,1616
650,55; 85,9181
651,83; 85,2741
653,11; 83,7739
654,39; 83,0858
655,67; 83,8941
656,95; 85,4208
658,23; 86,0142
659,51; 85,3417
660,79; 83,8507
662,07; 83,0718
663,35; 83,7828
664,63; 85,3165
665,91; 86,1302
667,18; 85,3098
668,46; 83,8848
669,74; 83,1717
671,02; 83,6385
672,29; 85,0071
673,57; 85,9034
674,85; 85,6062
676,12; 84,2336
677,4; 82,9378
678,67; 83,2069
679,95; 84,5487
681,22; 85,9524
682,5; 86,032
683,77; 84,8832
685,05; 83,4819
686,32; 82,9311
687,6; 83,7356
688,87; 85,2221
690,15; 86,1396
691,42; 85,6039
692,69; 84,3002
693,97; 83,1075
695,24; 83,1602
696,51; 84,2246
697,78; 85,5404
699,05; 86,1023
700,33; 85,2701
701,6; 83,8777
702,87; 82,853
704,14; 83,1261
705,41; 84,3581
706,68; 85,7366
707,95; 86,133
709,22; 85,3702
710,49; 83,975
711,76; 82,9092
713,03; 83,1296
714,3; 84,1597
715,57; 85,5571
716,84; 86,1408
718,11; 85,424
719,38; 83,97
720,65; 82,9646
721,91; 82,9254
723,18; 84,007
724,45; 85,3946
725,72; 86,1554
726,98; 85,8848
728,25; 84,5922
729,52; 83,1927
730,78; 82,5581
732,05; 83,1376
733,32; 84,5362
734,58; 85,7818
735,85; 86,0585
737,11; 85,1941
738,38; 83,8549
739,64; 82,8754
740,91; 82,7947
742,17; 83,5567
743,44; 84,8695
744,7; 85,9692
745,96; 85,8899
747,23; 84,8196
748,49; 83,419
749,75; 82,555
751,02; 82,7885
752,28; 83,9484
753,54; 85,2897
754,8; 86,2102
756,06; 85,8799
757,33; 84,8273
758,59; 83,3417
759,85; 82,5581
761,11; 82,4976
762,37; 83,4042
763,63; 84,8284
764,89; 85,8888
766,15; 85,949
767,41; 84,9712
768,67; 83,6348
769,93; 82,5199
771,19; 82,3872
772,45; 83,0451
773,71; 84,346
774,96; 85,7264
776,22; 86,0867
777,48; 85,4425
778,74; 84,2521
779,99; 82,8841
781,25; 82,276
782,51; 82,534
783,77; 83,5126
785,02; 84,9288
786,28; 85,9323
787,53; 86,1013
788,79; 85,3685
790,05; 83,9827
791,3; 82,6841
792,56; 82,1502
793,81; 82,4939
795,07; 83,6532
796,32; 85,006
797,58; 85,9152
798,83; 85,809
800,08; 85,0128
801,34; 83,812
802,59; 82,653
803,84; 82,0421
805,1; 82,3137
806,35; 83,2865
807,6; 84,6996
808,85; 85,6854
810,11; 86,0601
811,36; 85,2543
812,61; 84,223
813,86; 82,8659
815,11; 82,067
816,36; 82,1729
817,61; 82,8673
818,86; 84,2257
820,11; 85,4759
821,36; 85,9945
822,61; 85,7957
823,86; 84,8281
825,11; 83,5199
826,36; 82,3051
827,61; 81,7478
828,86; 82,1143
830,11; 83,1076
831,35; 84,3921
832,6; 85,4428
833,85; 85,9688
835,1; 85,7655
836,34; 84,7393
837,59; 83,3928
838,84; 82,2053
840,08; 81,7178
841,33; 82,0608
842,58; 82,8595
843,82; 84,2195
845,07; 85,2801
846,31; 85,9569
847,56; 85,7425
848,8; 84,6687
850,05; 83,5182
851,29; 82,3045
852,54; 81,8211
853,78; 81,8174
855,02; 82,3634
856,27; 83,7077
857,51; 85,2197
858,75; 85,9867
860; 85,9972
861,24; 85,1822
862,48; 84,0844
863,72; 82,89
864,97; 81,9337
866,21; 81,6397
867,45; 81,7757
868,69; 82,6104
869,93; 83,8996
871,17; 85,2452
872,41; 85,8084
873,65; 85,9386
874,89; 85,253
876,13; 83,7506
877,37; 82,7227
878,61; 81,7877
879,85; 81,6367
881,09; 82,0298
882,33; 82,7755
883,57; 84,1032
884,8; 84,9626
886,04; 85,8196
887,28; 85,9102
888,52; 85,203
889,76; 84,0279
890,99; 82,9371
892,23; 81,9547
893,47; 81,1911
894,7; 81,3201
895,94; 82,1039
897,17; 83,2491
898,41; 84,4479
899,65; 85,6361
900,88; 85,9128
902,12; 85,8452
903,35; 85,2477
904,59; 83,93
905,82; 82,6223
907,05; 81,697
908,29; 81,5045
909,52; 81,4735
910,75; 82,2636
911,99; 83,2712
913,22; 84,4874
914,45; 85,68
915,69; 85,9372
916,92; 86,0282
918,15; 85,1385
919,38; 84,0595
920,61; 83,0854
921,85; 82,1927
923,08; 81,4009
924,31; 81,4225
925,54; 81,7943
926,77; 82,8355
928; 84,3655
929,23; 85,5519
930,46; 85,9791
931,69; 85,9474
932,92; 85,3137
934,15; 84,6219
935,38; 83,3946
936,6; 82,2172
937,83; 81,5535
939,06; 81,1807
940,29; 81,3305
941,52; 81,9594
942,74; 82,9214
943,97; 84,0021
945,2; 85,165
946,42; 86,0591
947,65; 86,0253
948,88; 85,8499
950,1; 84,6789
951,33; 83,4322
952,55; 82,1726
953,78; 81,2361
955,01; 81,1288
956,23; 81,1975
957,46; 81,8833
958,68; 82,6344
959,9; 83,5841
961,13; 84,6606
962,35; 85,2952
963,58; 85,9953
964,8; 85,8994
966,02; 84,9149
967,24; 84,1666
968,47; 82,967
969,69; 82,2262
970,91; 81,2533
972,13; 80,8374
973,36; 81,2829
974,58; 82,2675
975,8; 83,2306
977,02; 84,1116
978,24; 85,5066
979,46; 85,9041
980,68; 85,972
981,9; 86,0791
983,12; 84,9833
984,34; 84,3758
985,56; 82,6409
986,78; 81,8349
988; 81,6819
989,22; 80,9735
990,44; 81,5894
991,65; 81,5706
992,87; 81,9877
994,09; 83,3364
995,31; 84,1224
996,53; 85,7039
997,74; 86,1825
998,96; 85,8678
1000,18; 85,943
1001,39; 84,844
1002,61; 83,5821
1003,83; 82,6537
1005,04; 81,6471
1006,26; 80,5816
1007,47; 80,6804
1008,69; 81,0418
1009,9; 82,0132
1011,12; 83,6986
1012,33; 83,6995
1013,54; 84,6734
1014,76; 85,4945
1015,97; 86,0855
1017,19; 86,3465
1018,4; 84,9115
1019,61; 84,1042
1020,83; 82,6106
1022,04; 82,6995
1023,25; 81,7299
1024,46; 80,367
1025,67; 81,5418
1026,89; 80,4827
1028,1; 81,4791
1029,31; 82,2607
1030,52; 83,5279
1031,73; 84,8332
1032,94; 86,0702
1034,15; 85,6106
1035,36; 85,0336
1036,57; 85,5543
1037,78; 84,9264
1038,99; 84,6238
1040,2; 82,8731
