"Wavelength (nm)"; "Transmittance (%)"
395,13; 83,2181
396,46; 82,9308
397,79; 82,8772
399,11; 84,2179
400,44; 84,3559
401,76; 83,7204
403,08; 84,2144
404,41; 82,6875
405,73; 83,5169
407,06; 84,4921
408,38; 83,4125
409,7; 84,1361
411,03; 83,4038
412,35; 83,8845
413,67; 83,8056
414,99; 84,3803
416,31; 83,7902
417,64; 84,3776
418,96; 83,2148
420,28; 83,4175
421,6; 83,9454
422,92; 83,8483
424,24; 84,4181
425,56; 83,9146
426,88; 84,0814
428,2; 83,5889
429,52; 84,0835
430,84; 83,9179
432,16; 83,754
433,48; 84,231
434,8; 83,6259
436,12; 84,022
437,44; 84,277
438,75; 83,8195
440,07; 84,0477
441,39; 83,8288
442,71; 84,3025
444,02; 84,2042
445,34; 83,7393
446,66; 84,059
447,98; 83,8832
449,29; 83,8621
450,61; 84,1362
451,92; 83,7385
453,24; 84,2097
454,55; 84,2084
455,87; 83,3959
457,18; 84,3329
458,5; 84,0942
459,81; 83,8118
461,13; 84,3314
462,44; 83,7438
463,76; 84,4273
465,07; 84,09
466,38; 83,5637
467,7; 84,2306
469,01; 84,3473
470,32; 83,6262
471,63; 84,2139
472,95; 84,058
474,26; 83,5533
475,57; 84,5329
476,88; 84,3463
478,19; 84,0119
479,5; 84,3588
480,81; 84,1546
482,13; 83,6958
483,44; 84,5501
484,75; 84,2071
486,06; 83,402
487,37; 84,1164
488,67; 84,1521
489,98; 83,4311
491,29; 83,8434
492,6; 84,3169
493,91; 83,3662
495,22; 83,7884
496,53; 84,6344
497,83; 83,8217
499,14; 83,5437
500,45; 84,4219
501,76; 83,8539
503,06; 83,2712
504,37; 84,1987
505,68; 84,3455
506,98; 83,3467
508,29; 83,6137
509,6; 84,458
510,9; 83,7267
512,21; 83,3784
513,51; 84,2134
514,82; 84,1105
516,12; 83,1505
517,42; 83,5687
518,73; 84,6725
520,03; 83,8916
521,34; 83,3153
522,64; 84,1166
523,94; 84,4206
525,25; 83,3538
526,55; 83,2252
527,85; 84,3658
529,15; 84,3145
530,46; 83,1434
531,76; 83,5017
533,06; 84,4566
534,36; 83,78
535,66; 82,9893
536,96; 83,6741
538,26; 84,5986
539,56; 83,894
540,87; 83,122
542,17; 83,7786
543,47; 84,4964
544,76; 83,6189
546,06; 82,9247
547,36; 83,5853
548,66; 84,4691
549,96; 83,9202
551,26; 82,6543
552,56; 83,543
553,86; 84,6222
555,15; 83,7403
556,45; 82,7986
557,75; 83,5154
559,05; 84,4266
560,34; 84,077
561,64; 82,6925
562,94; 83,219
564,23; 84,3043
565,53; 84,505
566,82; 83,1305
568,12; 82,859
569,41; 84,04
570,71; 84,8119
572; 83,7545
573,3; 82,7935
574,59; 83,6814
575,89; 85,0801
577,18; 84,4696
578,47; 83,2471
579,77; 83,2273
581,06; 84,4641
582,35; 85,0154
583,65; 83,8488
584,94; 82,9258
586,23; 83,7798
587,52; 85,1688
588,82; 84,9779
590,11; 83,4725
591,4; 83,0007
592,69; 84,2438
593,98; 85,3974
595,27; 84,6688
596,56; 83,2369
597,85; 83,32
599,14; 84,5751
600,43; 85,332
601,72; 84,4628
603,01; 83,0466
604,3; 83,2963
605,59; 84,7483
606,88; 85,3738
608,16; 84,3187
609,45; 83,1114
610,74; 83,25
612,03; 84,6244
613,32; 85,2926
614,6; 84,3615
615,89; 82,8857
617,18; 82,9445
618,46; 84,562
619,75; 85,478
621,04; 84,5773
622,32; 83,1684
623,61; 82,5516
624,89; 83,7752
626,18; 85,1836
627,46; 85,0528
628,75; 83,56
630,03; 82,9678
631,32; 83,5576
632,6; 85,1448
633,88; 85,6682
635,17; 84,3981
636,45; 82,9172
637,73; 82,755
639,02; 84,1727
640,3; 85,2539
641,58; 85,2782
642,86; 83,9152
644,15; 82,9604
645,43; 83,3677
646,71; 84,5397
647,99; 85,4937
649,27; 84,9318
650,55; 83,4087
651,83; 82,7552
653,11; 83,5726
654,39; 84,9691
655,67; 85,4982
656,95; 84,5446
658,23; 83,301
659,51; 82,8942
660,79; 83,5497
662,07; 85,0834
663,35; 85,5612
664,63; 84,5043
665,91; 82,9606
667,18; 82,5859
668,46; 83,4475
669,74; 85,0127
671,02; 85,6136
672,29; 85,0219
673,57; 83,5848
674,85; 82,7645
676,12; 82,9027
677,4; 84,4868
678,67; 85,3233
679,95; 84,8824
681,22; 83,4649
682,5; 82,6235
683,77; 82,7508
685,05; 83,9341
686,32; 85,2864
687,6; 85,504
688,87; 84,2207
690,15; 82,8315
691,42; 82,4123
692,69; 83,123
693,97; 84,6279
695,24; 85,8545
696,51; 85,3529
697,78; 83,9606
699,05; 82,7737
700,33; 82,7327
701,6; 83,7279
702,87; 84,8024
704,14; 85,4829
705,41; 84,8414
706,68; 83,5737
707,95; 82,3834
709,22; 82,7448
710,49; 83,8334
711,76; 85,019
713,03; 85,8486
714,3; 85,2973
715,57; 83,8126
716,84; 82,1071
718,11; 82,303
719,38; 83,6286
720,65; 84,8711
721,91; 85,6215
723,18; 85,0464
724,45; 83,907
725,72; 82,9065
726,98; 82,216
728,25; 83,2004
729,52; 84,3338
730,78; 85,3874
732,05; 85,4773
733,32; 84,4305
734,58; 82,8912
735,85; 81,916
737,11; 82,244
738,38; 83,3936
739,64; 84,9784
740,91; 85,4024
742,17; 85,0221
743,44; 83,828
744,7; 82,5619
745,96; 82,1776
747,23; 82,7028
748,49; 84,1484
749,75; 85,4118
751,02; 85,8078
752,28; 84,7302
753,54; 83,4618
754,8; 82,1534
756,06; 81,8574
757,33; 83,021
758,59; 84,3649
759,85; 85,5954
761,11; 85,7192
762,37; 85,2031
763,63; 83,7407
764,89; 82,1932
766,15; 81,8515
767,41; 82,3454
768,67; 83,3432
769,93; 84,7428
771,19; 85,307
772,45; 84,8353
773,71; 83,8289
774,96; 82,64
776,22; 81,8952
777,48; 82,2194
778,74; 83,1443
779,99; 84,6471
781,25; 85,7428
782,51; 86,0507
783,77; 84,821
785,02; 83,3064
786,28; 81,9618
787,53; 81,578
788,79; 82,2479
790,05; 83,148
791,3; 84,4719
792,56; 85,315
793,81; 85,3528
795,07; 84,3972
796,32; 82,9854
797,58; 82,2505
798,83; 81,5689
800,08; 81,9422
801,34; 83,435
802,59; 84,9778
803,84; 85,5497
805,1; 85,217
806,35; 84,3135
807,6; 82,6591
808,85; 81,5009
810,11; 80,9197
811,36; 81,8037
812,61; 82,9777
813,86; 84,2767
815,11; 85,2039
816,36; 85,5018
817,61; 84,8294
818,86; 83,5256
820,11; 82,0374
821,36; 81,7039
822,61; 81,7079
823,86; 82,4324
825,11; 83,7075
826,36; 84,5924
827,61; 85,4723
828,86; 85,1881
830,11; 84,0515
831,35; 82,6824
832,6; 81,5849
833,85; 80,7014
835,1; 81,2319
836,34; 82,807
837,59; 84,3636
838,84; 85,1735
840,08; 85,5092
841,33; 85,4414
842,58; 84,5011
843,82; 83,0506
845,07; 82,0457
846,31; 81,1061
847,56; 81,2484
848,8; 82,2704
850,05; 83,7686
851,29; 84,3503
852,54; 84,9213
853,78; 84,522
855,02; 83,9195
856,27; 82,6723
857,51; 82,027
858,75; 81,2727
860; 80,7848
861,24; 81,3195
862,48; 82,7879
863,72; 84,5844
864,97; 85,3323
866,21; 85,2748
867,45; 84,6784
868,69; 83,4991
869,93; 82,3846
871,17; 81,2157
872,41; 80,5677
873,65; 80,5413
874,89; 81,4947
876,13; 82,961
877,37; 84,0405
878,61; 84,7811
879,85; 85,2693
881,09; 84,9322
882,33; 83,4645
883,57; 82,491
884,8; 81,3235
886,04; 81,1439
887,28; 81,2138
888,52; 82,0408
889,76; 83,1056
890,99; 83,943
892,23; 84,9108
893,47; 85,0722
894,7; 85,2328
895,94; 84,6377
897,17; 83,2405
898,41; 81,7459
899,65; 80,5095
900,88; 80,5328
902,12; 81,0793
903,35; 82,1795
904,59; 83,5129
905,82; 84,647
907,05; 85,5624
908,29; 85,5735
909,52; 85,2032
910,75; 84,0424
911,99; 83,001
913,22; 81,6225
914,45; 80,955
915,69; 80,8765
916,92; 81,5268
918,15; 82,3778
919,38; 83,1618
920,61; 84,3496
921,85; 85,3243
923,08; 85,6223
924,31; 85,2728
925,54; 84,5531
926,77; 83,035
928; 81,7687
929,23; 80,9975
930,46; 80,2442
931,69; 80,5494
932,92; 81,124
934,15; 82,7647
935,38; 84,425
936,6; 85,7369
937,83; 85,6958
939,06; 85,6062
940,29; 84,9097
941,52; 84,0478
942,74; 82,7691
943,97; 81,7245
945,2; 81,1583
946,42; 80,7932
947,65; 81,0453
948,88; 81,7234
950,1; 82,3757
951,33; 83,437
952,55; 84,3717
953,78; 84,9135
955,01; 84,7868
956,23; 84,9068
957,46; 83,8528
958,68; 82,5267
959,9; 81,7436
961,13; 80,6742
962,35; 80,8896
963,58; 81,177
964,8; 81,8743
966,02; 82,4282
967,24; 83,7623
968,47; 85,0278
969,69; 86,1179
970,91; 86,1185
972,13; 85,0763
973,36; 84,3758
974,58; 83,2306
975,8; 81,9416
977,02; 81,4391
978,24; 80,8867
979,46; 80,5519
980,68; 80,7399
981,9; 81,5963
983,12; 82,4972
984,34; 83,4016
985,56; 84,3097
986,78; 85,1068
988; 85,3795
989,22; 85,2846
990,44; 85,2072
991,65; 83,2435
992,87; 82,0722
994,09; 80,6061
995,31; 80,3069
996,53; 80,192
997,74; 79,9368
998,96; 81,1714
1000,18; 82,012
1001,39; 82,9565
1002,61; 84,0512
1003,83; 85,4018
1005,04; 84,8003
1006,26; 85,3073
1007,47; 84,8855
1008,69; 84,7229
1009,9; 83,0625
1011,12; 82,6985
1012,33; 81,6674
1013,54; 81,4496
1014,76; 81,1412
1015,97; 80,6939
1017,19; 81,2245
1018,4; 80,6531
1019,61; 81,5066
1020,83; 83,9945
1022,04; 84,4726
1023,25; 84,833
1024,46; 85,2426
1025,67; 86,2277
1026,89; 84,8461
1028,1; 83,7373
1029,31; 82,388
1030,52; 80,5648
1031,73; 81,3724
1032,94; 80,6035
1034,15; 80,5036
1035,36; 80,7875
1036,57; 81,3133
1037,78; 81,0982
1038,99; 82,2098
1040,2; 83,3645
