"Wavelength (nm)"; "Transmittance (%)"
395,13; 83,4837
396,46; 83,6607
397,79; 82,8688
399,11; 82,3045
400,44; 84,081
401,76; 83,2148
403,08; 83,4362
404,41; 82,907
405,73; 83,2915
407,06; 83,7736
408,38; 83,3075
409,7; 83,4364
411,03; 82,8936
412,35; 83,3639
413,67; 83,6075
414,99; 84,1877
416,31; 83,7169
417,64; 83,5344
418,96; 83,5407
420,28; 83,2654
421,6; 83,5851
422,92; 83,7371
424,24; 84,2704
425,56; 83,4365
426,88; 84,1601
428,2; 83,6222
429,52; 83,6911
430,84; 84,1475
432,16; 83,6997
433,48; 84,2522
434,8; 83,8955
436,12; 83,9713
437,44; 84,1179
438,75; 83,4883
440,07; 84,1256
441,39; 83,786
442,71; 83,8753
444,02; 84,2723
445,34; 83,4526
446,66; 84,1616
447,98; 83,8366
449,29; 83,6747
450,61; 84,4097
451,92; 83,6975
453,24; 84,3124
454,55; 84,1196
455,87; 83,7584
457,18; 84,2488
458,5; 84,1917
459,81; 84,0035
461,13; 84,5594
462,44; 84,0073
463,76; 84,0707
465,07; 84,4138
466,38; 83,8156
467,7; 84,0962
469,01; 84,5758
470,32; 83,907
471,63; 84,0582
472,95; 84,3863
474,26; 83,597
475,57; 84,3161
476,88; 84,576
478,19; 83,7863
479,5; 84,1109
480,81; 84,4239
482,13; 83,7655
483,44; 84,2842
484,75; 84,6542
486,06; 83,7817
487,37; 83,788
488,67; 84,5689
489,98; 83,8711
491,29; 83,736
492,6; 84,5479
493,91; 83,9401
495,22; 83,5018
496,53; 84,4026
497,83; 84,3485
499,14; 83,4668
500,45; 84,2446
501,76; 84,7101
503,06; 83,5582
504,37; 83,8721
505,68; 84,7817
506,98; 84,0645
508,29; 83,512
509,6; 84,4659
510,9; 84,6229
512,21; 83,6011
513,51; 83,6957
514,82; 84,8661
516,12; 84,1383
517,42; 83,4015
518,73; 84,261
520,03; 84,6807
521,34; 83,6292
522,64; 83,5087
523,94; 84,6405
525,25; 84,5125
526,55; 83,3092
527,85; 83,7777
529,15; 84,8573
530,46; 84,3319
531,76; 83,3793
533,06; 84,0219
534,36; 84,8134
535,66; 83,9338
536,96; 83,3125
538,26; 84,2995
539,56; 84,9707
540,87; 83,9941
542,17; 83,2097
543,47; 84,2614
544,76; 85,0701
546,06; 83,9243
547,36; 83,2877
548,66; 84,2832
549,96; 84,9088
551,26; 83,914
552,56; 83,1494
553,86; 84,2025
555,15; 85,1089
556,45; 84,2376
557,75; 83,1197
559,05; 83,694
560,34; 84,9989
561,64; 84,6375
562,94; 83,443
564,23; 83,6285
565,53; 84,8993
566,82; 85,0663
568,12; 83,731
569,41; 83,303
570,71; 84,5503
572; 85,3472
573,3; 84,4704
574,59; 83,3548
575,89; 83,8355
577,18; 85,229
578,47; 85,1688
579,77; 83,913
581,06; 83,4957
582,35; 84,6612
583,65; 85,545
584,94; 84,725
586,23; 83,5177
587,52; 83,7336
588,82; 85,1956
590,11; 85,609
591,4; 84,4815
592,69; 83,3002
593,98; 84,0832
595,27; 85,5126
596,56; 85,5351
597,85; 84,2204
599,14; 83,4851
600,43; 84,3429
601,72; 85,5905
603,01; 85,4224
604,3; 84,0231
605,59; 83,361
606,88; 84,3679
608,16; 85,678
609,45; 85,5447
610,74; 84,225
612,03; 83,3923
613,32; 84,2819
614,6; 85,7095
615,89; 85,7023
617,18; 84,4162
618,46; 83,4264
619,75; 83,9252
621,04; 85,4354
622,32; 85,8889
623,61; 84,8764
624,89; 83,5181
626,18; 83,5309
627,46; 84,8964
628,75; 85,9483
630,03; 85,4438
631,32; 83,916
632,6; 83,3727
633,88; 84,1665
635,17; 85,5846
636,45; 85,775
637,73; 84,5912
639,02; 83,3438
640,3; 83,4209
641,58; 84,8562
642,86; 85,9764
644,15; 85,6034
645,43; 84,2301
646,71; 83,2214
647,99; 83,7073
649,27; 85,1833
650,55; 85,9724
651,83; 85,4153
653,11; 83,9472
654,39; 83,2481
655,67; 83,8831
656,95; 85,3562
658,23; 85,9926
659,51; 85,2347
660,79; 83,7974
662,07; 83,1034
663,35; 83,9624
664,63; 85,443
665,91; 86,1931
667,18; 85,4452
668,46; 84,0297
669,74; 83,0577
671,02; 83,5457
672,29; 84,9967
673,57; 86,0051
674,85; 85,7074
676,12; 84,3643
677,4; 83,269
678,67; 83,2467
679,95; 84,5485
681,22; 85,9124
682,5; 86,0714
683,77; 84,9224
685,05; 83,5405
686,32; 83,0676
687,6; 83,8718
688,87; 85,2704
690,15; 86,1875
691,42; 85,6229
692,69; 84,3192
693,97; 83,06
695,24; 83,0096
696,51; 84,2244
697,78; 85,5775
699,05; 86,1579
