"Wavelength (nm)"; "Transmittance (%)"
395,13; 81,6309
396,46; 82,1448
397,79; 82,1467
399,11; 81,8564
400,44; 81,9514
401,76; 82,7467
403,08; 82,0921
404,41; 81,3417
405,73; 81,7908
407,06; 81,5451
408,38; 81,868
409,7; 82,3058
411,03; 81,9066
412,35; 82,1192
413,67; 81,806
414,99; 81,7378
416,31; 81,9612
417,64; 81,8575
418,96; 81,6269
420,28; 81,7143
421,6; 81,7932
422,92; 81,9374
424,24; 82,0096
425,56; 81,3583
426,88; 81,6075
428,2; 82,1925
429,52; 82,0901
430,84; 82,4499
432,16; 82,3845
433,48; 82,1722
434,8; 82,2504
436,12; 82,1565
437,44; 82,316
438,75; 81,8225
440,07; 82,3911
441,39; 82,4935
442,71; 82,6334
444,02; 82,5632
445,34; 82,124
446,66; 82,1418
447,98; 81,9395
449,29; 81,9075
450,61; 82,4334
451,92; 82,2722
453,24; 82,5705
454,55; 82,8012
455,87; 82,1667
457,18; 81,9414
458,5; 82,1633
459,81; 81,8744
461,13; 82,4769
462,44; 82,4091
463,76; 82,4757
465,07; 82,6008
466,38; 82,7655
467,7; 82,439
469,01; 82,8301
470,32; 82,1449
471,63; 81,9744
472,95; 82,047
474,26; 82,0944
475,57; 82,434
476,88; 82,8841
478,19; 82,8533
479,5; 82,7693
480,81; 82,9594
482,13; 82,4669
483,44; 82,0982
484,75; 82,4398
486,06; 81,8492
487,37; 82,2187
488,67; 82,7401
489,98; 82,6236
491,29; 82,5656
492,6; 83,0899
493,91; 82,6541
495,22; 81,9955
496,53; 82,6021
497,83; 82,3296
499,14; 81,3779
500,45; 82,2199
501,76; 82,4599
503,06; 82,1546
504,37; 82,454
505,68; 83,2445
506,98; 83,0386
508,29; 82,3944
509,6; 82,5608
510,9; 82,528
512,21; 81,6034
513,51; 81,661
514,82; 82,443
516,12; 81,9113
517,42; 81,8935
518,73; 82,7963
520,03; 83,3989
521,34; 82,6201
522,64; 82,4394
523,94; 83,094
525,25; 82,7655
526,55; 81,5328
527,85; 81,9813
529,15; 82,6359
530,46; 81,8503
531,76; 81,6392
533,06; 82,3513
534,36; 83,1066
535,66; 82,5584
536,96; 82,3099
538,26; 83,0841
539,56; 83,4889
540,87; 82,2443
542,17; 81,6419
543,47; 82,5182
544,76; 82,4163
546,06; 81,5512
547,36; 81,3248
548,66; 82,449
549,96; 83,0497
551,26; 82,1528
552,56; 82,165
553,86; 83,2226
555,15; 83,4656
556,45; 82,6227
557,75; 81,8969
559,05; 82,3506
560,34; 83,0368
561,64; 81,8989
562,94; 81,0831
564,23; 82,0546
565,53; 82,8534
566,82; 82,2901
568,12; 81,6064
569,41; 82,3369
570,71; 83,3639
572; 83,5851
573,3; 82,8597
574,59; 82,2432
575,89; 83,1219
577,18; 83,6542
578,47; 82,5751
579,77; 81,2307
581,06; 81,6735
582,35; 82,9143
583,65; 82,7759
584,94; 81,8087
586,23; 81,6787
587,52; 82,8905
588,82; 83,803
590,11; 83,5594
591,4; 82,6666
592,69; 82,8274
593,98; 83,7263
595,27; 84,1731
596,56; 83,2099
597,85; 81,7776
599,14; 81,7738
600,43; 82,983
601,72; 83,2071
603,01; 82,0087
604,3; 81,3258
605,59; 82,0603
606,88; 83,3867
608,16; 83,6687
609,45; 82,785
610,74; 82,3231
612,03; 82,8892
613,32; 83,9254
614,6; 84,1954
615,89; 83,0543
617,18; 81,8707
618,46; 82,0379
619,75; 83,1476
621,04; 83,4578
622,32; 82,4651
623,61; 80,9
624,89; 81,0585
626,18; 82,555
627,46; 83,4995
628,75; 83,0074
630,03; 82,3809
631,32; 82,1058
632,6; 82,9658
633,88; 84,3767
635,17; 84,496
636,45; 83,2634
637,73; 82,2776
639,02; 82,2986
640,3; 83,1394
641,58; 84,085
642,86; 83,52
644,15; 81,7995
645,43; 80,957
646,71; 81,5029
647,99; 82,9903
649,27; 83,5107
650,55; 82,7693
651,83; 81,7125
653,11; 81,5638
654,39; 82,7564
655,67; 83,825
656,95; 84,1631
658,23; 83,4696
659,51; 82,5681
660,79; 82,0924
662,07; 83,1489
663,35; 84,3884
664,63; 84,2994
665,91; 83,1143
667,18; 81,4962
668,46; 81,1249
669,74; 81,9659
671,02; 83,1783
672,29; 83,6589
673,57; 82,5881
674,85; 81,5181
676,12; 81,0076
677,4; 82,0373
678,67; 83,3086
679,95; 83,8573
681,22; 83,4215
682,5; 82,2929
683,77; 81,9276
685,05; 82,0743
686,32; 83,2068
687,6; 84,2512
688,87; 84,1007
690,15; 83,0497
691,42; 81,9287
692,69; 81,4939
693,97; 82,1775
695,24; 83,1873
696,51; 83,8121
697,78; 83,3483
699,05; 81,8501
700,33; 80,8488
701,6; 80,8935
702,87; 81,8846
704,14; 83,4018
705,41; 83,6949
706,68; 83,1883
707,95; 82,0028
709,22; 81,6061
710,49; 81,7624
711,76; 83,0291
713,03; 84,3348
714,3; 84,7313
715,57; 83,8865
716,84; 82,5881
718,11; 81,6814
719,38; 81,7616
720,65; 82,2817
721,91; 83,3774
723,18; 83,8132
724,45; 83,6097
725,72; 82,3448
726,98; 80,7802
728,25; 80,5158
729,52; 81,129
730,78; 82,4679
732,05; 83,6074
733,32; 83,6816
734,58; 82,6411
735,85; 81,3629
737,11; 80,8552
738,38; 81,062
739,64; 82,3801
740,91; 83,5404
742,17; 84,3289
743,44; 83,9542
744,7; 83,0805
745,96; 82,146
747,23; 81,6117
748,49; 81,7647
749,75; 82,897
751,02; 84,1146
752,28; 84,1511
753,54; 83,4484
754,8; 81,9322
756,06; 80,9041
757,33; 80,6145
758,59; 80,8634
