"Wavelength (nm)"; "Transmittance (%)"
395,13; 81,7785
396,46; 83,6955
397,79; 82,7131
399,11; 82,8122
400,44; 83,2354
401,76; 83,4013
403,08; 83,0534
404,41; 83,0505
405,73; 83,0983
407,06; 83,0794
408,38; 83,1741
409,7; 83,1469
411,03; 82,8275
412,35; 82,9926
413,67; 83,2876
414,99; 83,1549
416,31; 83,3165
417,64; 83,1577
418,96; 82,963
420,28; 82,823
421,6; 82,7775
422,92; 83,4593
424,24; 83,1678
425,56; 83,4737
426,88; 82,9869
428,2; 83,5347
429,52; 83,1163
430,84; 82,972
432,16; 83,3668
433,48; 83,262
434,8; 83,4487
436,12; 83,4021
437,44; 83,354
438,75; 83,5262
440,07; 82,7904
441,39; 83,6047
442,71; 83,3749
444,02; 83,0606
445,34; 83,5256
446,66; 82,9564
447,98; 83,8419
449,29; 83,4453
450,61; 82,991
451,92; 83,6997
453,24; 83,31
454,55; 83,476
455,87; 83,408
457,18; 83,2046
458,5; 83,7789
459,81; 83,6859
461,13; 83,2659
462,44; 83,8428
463,76; 83,5771
465,07; 83,0892
466,38; 83,7803
467,7; 83,3518
469,01; 83,4866
470,32; 84,2154
471,63; 83,2798
472,95; 83,2901
474,26; 83,9962
475,57; 83,0916
476,88; 83,4225
478,19; 83,9529
479,5; 83,0188
480,81; 83,1704
482,13; 83,8911
483,44; 83,3064
484,75; 83,321
486,06; 84,137
487,37; 83,5208
488,67; 83,1213
489,98; 83,8507
491,29; 83,3912
492,6; 82,7086
493,91; 83,3726
495,22; 83,4633
496,53; 82,6669
497,83; 83,2926
499,14; 83,5732
500,45; 82,8801
501,76; 83,0098
503,06; 83,842
504,37; 83,314
505,68; 82,9473
506,98; 83,7731
508,29; 83,7945
509,6; 82,8968
510,9; 83,3028
512,21; 84,0395
513,51; 83,0068
514,82; 82,436
516,12; 83,5145
517,42; 83,6234
518,73; 82,558
520,03; 82,8568
521,34; 83,9768
522,64; 83,253
523,94; 82,3886
525,25; 83,5569
526,55; 84,1482
527,85; 82,9417
529,15; 82,7914
530,46; 83,8417
531,76; 84,0484
533,06; 82,7262
534,36; 82,6694
535,66; 83,8173
536,96; 83,5687
538,26; 82,3242
539,56; 82,5898
540,87; 83,9852
542,17; 83,5986
543,47; 82,2145
544,76; 82,6688
546,06; 84,0542
547,36; 83,4616
548,66; 82,1041
549,96; 83,0196
551,26; 84,0496
552,56; 83,7812
553,86; 82,5637
555,15; 82,5766
556,45; 83,8672
557,75; 83,8975
559,05; 82,4797
560,34; 82,2767
561,64; 83,4606
562,94; 84,1551
564,23; 82,8342
565,53; 81,9594
566,82; 82,9064
568,12; 84,2061
569,41; 83,4131
570,71; 82,1291
572; 82,7783
573,3; 84,4166
574,59; 84,1974
575,89; 82,7686
577,18; 82,5491
578,47; 84,0216
579,77; 84,6741
581,06; 83,5414
582,35; 82,6706
583,65; 82,9988
584,94; 84,4057
586,23; 84,4063
587,52; 83,3861
588,82; 82,5375
590,11; 83,1683
591,4; 84,6314
592,69; 84,4858
593,98; 82,9002
595,27; 82,2833
596,56; 83,6855
597,85; 85,0691
599,14; 83,9126
600,43; 82,3582
601,72; 82,5598
603,01; 84,1755
604,3; 85,0369
605,59; 83,9214
606,88; 82,7139
608,16; 82,8686
609,45; 84,1732
610,74; 84,753
612,03; 84,0616
613,32; 82,9973
614,6; 82,6193
615,89; 83,6255
617,18; 84,7313
618,46; 84,6454
619,75; 83,0049
621,04; 81,8444
622,32; 82,8846
623,61; 84,4207
624,89; 84,5798
626,18; 82,9055
627,46; 81,6604
628,75; 82,4203
630,03; 84,6971
631,32; 84,9863
632,6; 83,5645
633,88; 82,2434
635,17; 82,4963
636,45; 83,9145
637,73; 84,9228
639,02; 84,5135
640,3; 83,2359
641,58; 82,7464
642,86; 83,225
644,15; 84,2765
645,43; 85,0133
646,71; 84,3989
647,99; 83,1731
649,27; 82,4304
650,55; 82,8745
651,83; 84,5195
653,11; 85,2111
654,39; 84,2425
655,67; 82,1421
656,95; 81,3235
658,23; 82,7105
659,51; 84,7346
660,79; 84,9747
662,07; 83,5499
663,35; 81,7831
664,63; 81,61
665,91; 83,0682
667,18; 84,8562
668,46; 84,8343
669,74; 83,6125
671,02; 82,4092
672,29; 82,5537
673,57; 83,7102
674,85; 84,7753
676,12; 84,8795
677,4; 84,6309
678,67; 83,3147
679,95; 82,5024
681,22; 82,4132
682,5; 83,6172
683,77; 84,8481
685,05; 85,1946
686,32; 84,2309
687,6; 82,3362
688,87; 81,237
690,15; 82,0533
691,42; 84,115
692,69; 85,2885
693,97; 84,573
695,24; 82,6153
696,51; 80,8414
697,78; 81,2671
699,05; 83,0641
700,33; 85,0277
701,6; 85,152
702,87; 83,4667
704,14; 81,8462
705,41; 81,3618
706,68; 82,5392
707,95; 84,0486
709,22; 85,253
710,49; 85,1325
711,76; 83,9044
713,03; 83,206
714,3; 82,7815
715,57; 83,0864
716,84; 83,4345
718,11; 84,7223
719,38; 85,598
720,65; 85,1
721,91; 83,8774
723,18; 82,3718
724,45; 81,8339
725,72; 82,7393
726,98; 83,8471
728,25; 85,5118
729,52; 85,0921
730,78; 83,3899
732,05; 81,3127
733,32; 80,375
734,58; 81,0429
735,85; 82,903
737,11; 84,7521
738,38; 84,9977
739,64; 83,5737
740,91; 81,28
742,17; 80,2752
743,44; 80,8975
744,7; 82,6481
745,96; 84,3869
747,23; 85,1381
748,49; 84,608
749,75; 83,6241
751,02; 82,5974
752,28; 81,9834
753,54; 82,6391
754,8; 83,5412
756,06; 84,6115
757,33; 85,4497
758,59; 85,4937
759,85; 84,9996
761,11; 83,827
762,37; 82,9542
763,63; 82,4118
764,89; 82,4187
766,15; 83,6825
767,41; 84,9213
768,67; 85,2941
769,93; 84,9413
771,19; 83,2967
772,45; 81,3739
773,71; 80,4887
774,96; 80,8002
776,22; 82,447
777,48; 84,4286
778,74; 85,3092
779,99; 84,7986
781,25; 82,8506
782,51; 80,9398
783,77; 79,6139
785,02; 79,9678
786,28; 81,4466
787,53; 83,6753
788,79; 85,0756
790,05; 84,4183
791,3; 83,2175
792,56; 81,6785
793,81; 81,0323
795,07; 80,9757
796,32; 82,0165
797,58; 83,7009
798,83; 84,3323
800,08; 84,7094
801,34; 84,8009
802,59; 84,4108
803,84; 83,6409
805,1; 82,9202
806,35; 82,7236
807,6; 82,6626
808,85; 82,9371
810,11; 83,507
811,36; 84,6875
812,61; 85,5516
813,86; 85,4569
815,11; 84,867
816,36; 83,6724
817,61; 82,0443
818,86; 80,9863
820,11; 80,6221
821,36; 81,9205
822,61; 83,5003
823,86; 84,936
825,11; 85,3447
826,36; 84,1725
827,61; 82,4886
828,86; 80,6495
830,11; 79,0118
831,35; 78,9173
832,6; 80,1741
833,85; 81,7501
835,1; 83,8385
836,34; 85,2151
837,59; 84,9096
838,84; 82,7302
840,08; 80,5365
841,33; 79,4089
842,58; 79,241
843,82; 80,2583
845,07; 82,169
846,31; 83,6621
847,56; 84,6277
848,8; 84,833
850,05; 84,7593
851,29; 83,1105
852,54; 82,3234
853,78; 81,4216
855,02; 81,6433
856,27; 82,1603
857,51; 83,2778
858,75; 83,9927
860; 84,2514
861,24; 84,3239
862,48; 84,7443
863,72; 85,4177
864,97; 85,0597
866,21; 84,0007
867,45; 82,9249
868,69; 81,9877
869,93; 81,5996
871,17; 81,4648
872,41; 81,8231
873,65; 82,8922
874,89; 84,3664
876,13; 85,6101
877,37; 85,4991
878,61; 84,2223
879,85; 82,9558
881,09; 80,954
882,33; 78,9568
883,57; 78,4981
884,8; 78,917
886,04; 80,6293
887,28; 82,6066
888,52; 84,4955
889,76; 84,9883
890,99; 84,4653
892,23; 82,9827
893,47; 80,3228
894,7; 79,077
895,94; 78,4103
897,17; 78,2751
898,41; 79,291
899,65; 80,7936
900,88; 83,0238
902,12; 84,7695
903,35; 85,3452
904,59; 84,8086
905,82; 83,6108
907,05; 82,0819
908,29; 80,7027
909,52; 80,3761
910,75; 80,4571
911,99; 81,4841
913,22; 82,1213
914,45; 83,9101
915,69; 84,8999
916,92; 85,4707
918,15; 85,4051
919,38; 84,839
920,61; 84,8106
921,85; 84,7978
923,08; 84,2314
924,31; 83,748
925,54; 83,526
926,77; 83,2473
928; 82,9305
929,23; 82,9194
930,46; 82,9896
931,69; 83,5639
932,92; 84,3023
934,15; 85,3812
935,38; 86,4588
936,6; 86,9844
937,83; 85,4757
939,06; 84,0149
940,29; 82,665
941,52; 80,911
942,74; 79,8976
943,97; 79,2806
945,2; 79,936
946,42; 81,0534
947,65; 82,6464
948,88; 84,1691
950,1; 85,1798
951,33; 84,8441
952,55; 84,4342
953,78; 82,4581
955,01; 80,1853
956,23; 78,7191
957,46; 77,0595
958,68; 76,8435
959,9; 77,56
961,13; 78,5974
962,35; 81,1311
963,58; 83,0649
964,8; 85,1982
966,02; 85,4053
967,24; 85,1678
968,47; 83,6259
969,69; 82,2533
970,91; 80,4702
972,13; 78,9629
973,36; 78,4772
974,58; 78,5988
975,8; 79,3475
977,02; 81,248
978,24; 83,4266
979,46; 84,6001
980,68; 85,0451
981,9; 85,9142
983,12; 85,1711
984,34; 84,7628
985,56; 84,3287
986,78; 82,9434
988; 83,1598
989,22; 82,199
990,44; 82,8786
991,65; 82,6628
992,87; 82,622
994,09; 82,6174
995,31; 83,3021
996,53; 83,6644
997,74; 83,5862
998,96; 84,6285
1000,18; 85,6764
1001,39; 85,216
1002,61; 86,0546
1003,83; 86,6769
1005,04; 85,5267
1006,26; 85,5738
1007,47; 84,4304
1008,69; 83,5048
1009,9; 82,0758
1011,12; 81,9436
1012,33; 81,1592
1013,54; 81,4842
1014,76; 81,6044
1015,97; 80,8763
1017,19; 82,9138
1018,4; 83,301
1019,61; 84,0688
1020,83; 86,3269
1022,04; 86,0247
1023,25; 84,3524
1024,46; 83,8441
1025,67; 82,3936
1026,89; 79,6245
1028,1; 78,7392
1029,31; 77,6635
1030,52; 76,5152
1031,73; 76,5723
1032,94; 79,1246
1034,15; 79,8893
1035,36; 81,0723
1036,57; 82,5545
1037,78; 84,0844
1038,99; 84,019
1040,2; 83,9356
