"Wavelength (nm)"; "Transmittance (%)"
395,13; 82,3142
396,46; 82,0812
397,79; 83,3998
399,11; 83,2578
400,44; 83,8472
401,76; 83,2444
403,08; 83,4214
404,41; 82,2663
405,73; 82,5107
407,06; 82,8099
408,38; 82,3759
409,7; 83,1647
411,03; 82,8445
412,35; 83,1238
413,67; 83,0848
414,99; 83,1695
416,31; 82,3331
417,64; 83,5538
418,96; 82,3347
420,28; 83,0115
421,6; 82,5346
422,92; 83,6345
424,24; 83,1789
425,56; 82,4877
426,88; 83,2199
428,2; 83,1838
429,52; 83,2668
430,84; 82,8441
432,16; 83,3089
433,48; 83,5997
434,8; 82,7487
436,12; 83,3474
437,44; 83,1751
438,75; 83,226
440,07; 83,3442
441,39; 82,6566
442,71; 83,442
444,02; 83,2424
445,34; 83,3625
446,66; 83,6341
447,98; 83,1896
449,29; 83,2376
450,61; 83,3669
451,92; 83,086
453,24; 83,6719
454,55; 83,185
455,87; 82,9782
457,18; 83,6388
458,5; 83,1315
459,81; 83,4178
461,13; 83,6759
462,44; 83,1011
463,76; 83,6693
465,07; 83,4322
466,38; 82,7956
467,7; 83,5998
469,01; 83,4525
470,32; 83,0231
471,63; 83,8134
472,95; 83,1842
474,26; 83,061
475,57; 83,6271
476,88; 83,4964
478,19; 83,2153
479,5; 83,7469
480,81; 83,4629
482,13; 82,8958
483,44; 83,8295
484,75; 83,2954
486,06; 82,7729
487,37; 83,7543
488,67; 83,4898
489,98; 82,7538
491,29; 83,4489
492,6; 83,427
493,91; 82,6211
495,22; 83,3649
496,53; 84,0193
497,83; 82,8338
499,14; 82,8177
500,45; 83,6916
501,76; 83,0576
503,06; 82,4967
504,37; 83,7618
505,68; 83,5485
506,98; 82,4313
508,29; 83,1909
509,6; 83,7968
510,9; 82,97
512,21; 82,7654
513,51; 83,7927
514,82; 83,3126
516,12; 82,2664
517,42; 83,1535
518,73; 83,9669
520,03; 82,9077
521,34; 82,5036
522,64; 83,6178
523,94; 83,7115
525,25; 82,47
526,55; 82,6584
527,85; 83,9103
529,15; 83,4392
530,46; 82,3384
531,76; 83,1498
533,06; 83,9544
534,36; 82,9637
535,66; 82,1839
536,96; 83,1762
538,26; 83,997
