"Wavelength (nm)"; "Transmittance (%)"
395,13; 79,7597
396,46; 81,5709
397,79; 82,4928
399,11; 81,9996
400,44; 82,4985
401,76; 81,3389
403,08; 81,1649
404,41; 81,0181
405,73; 81,2482
407,06; 80,944
408,38; 81,0177
409,7; 81,2164
411,03; 81,3205
412,35; 81,4113
413,67; 81,3958
414,99; 82,2354
416,31; 81,324
417,64; 82,0965
418,96; 81,8125
420,28; 81,9393
421,6; 81,718
422,92; 81,626
424,24; 82,0086
425,56; 81,4726
426,88; 82,0949
428,2; 81,5703
429,52; 82,2633
430,84; 82,0058
432,16; 81,8248
433,48; 82,0151
434,8; 81,6741
436,12; 82,285
437,44; 82,2815
438,75; 82,1822
440,07; 82,41
441,39; 82,1177
442,71; 82,018
444,02; 82,2586
445,34; 82,0162
446,66; 82,4926
447,98; 82,4226
449,29; 82,266
450,61; 82,4246
451,92; 81,698
453,24; 82,2337
454,55; 82,2133
455,87; 82,1712
457,18; 82,8438
458,5; 82,5084
459,81; 82,2778
461,13; 82,6415
462,44; 82,0457
463,76; 82,1263
465,07; 82,3609
466,38; 82,2698
467,7; 82,667
469,01; 83,2992
470,32; 82,3888
471,63; 82,4461
472,95; 82,4058
474,26; 81,5237
475,57; 82,3512
476,88; 82,9039
478,19; 82,5478
479,5; 82,9021
480,81; 82,8615
482,13; 81,921
483,44; 82,1504
484,75; 82,2933
486,06; 81,7709
487,37; 82,2098
488,67; 83,0868
489,98; 82,5633
491,29; 82,3707
492,6; 83,0087
493,91; 82,1087
495,22; 81,4131
496,53; 82,4334
497,83; 82,3203
499,14; 81,8282
500,45; 82,9051
501,76; 83,1375
503,06; 82,2559
504,37; 82,1649
505,68; 82,7422
506,98; 81,8091
508,29; 81,315
509,6; 82,5182
510,9; 82,6141
512,21; 82,1555
513,51; 82,5663
514,82; 83,4392
516,12; 82,5231
517,42; 81,6636
518,73; 82,445
520,03; 82,6209
521,34; 81,4117
522,64; 81,8341
523,94; 83,071
525,25; 83,1095
526,55; 82,1156
527,85; 82,4911
529,15; 83,0882
530,46; 82,3841
531,76; 81,3195
533,06; 82,024
534,36; 82,6463
535,66; 81,9194
536,96; 81,5882
538,26; 82,9014
539,56; 83,4773
540,87; 82,5135
542,17; 81,9725
543,47; 82,7332
544,76; 83,0266
546,06; 81,6747
547,36; 81,0046
548,66; 82,1728
549,96; 82,9434
551,26; 82,1837
552,56; 81,8766
553,86; 82,9116
555,15; 83,5724
556,45; 82,6507
557,75; 81,2722
559,05; 81,931
560,34; 82,9422
561,64; 82,1444
562,94; 81,06
564,23; 81,9287
565,53; 83,3115
566,82; 83,4891
568,12; 82,337
569,41; 82,1412
570,71; 83,1517
572; 83,8271
573,3; 82,5627
574,59; 81,286
575,89; 81,8044
577,18; 83,0387
578,47; 83,0035
579,77; 81,746
581,06; 81,9829
582,35; 83,3265
583,65; 84,3489
584,94; 83,4368
586,23; 82,1654
587,52; 82,2045
588,82; 83,4875
590,11; 83,5341
591,4; 82,0934
592,69; 81,111
593,98; 82,0806
595,27; 83,5623
596,56; 83,7013
597,85; 82,5979
599,14; 82,3015
600,43; 83,3189
601,72; 84,4636
603,01; 83,9947
604,3; 82,2543
605,59; 81,5427
606,88; 82,6723
608,16; 83,6378
609,45; 83,084
610,74; 81,6672
612,03; 81,53
613,32; 82,7747
614,6; 84,0544
615,89; 84,2856
617,18; 83,1942
618,46; 82,2892
619,75; 82,7666
621,04; 83,9727
622,32; 84,0346
623,61; 82,5675
624,89; 81,0458
626,18; 81,4577
627,46; 82,8661
628,75; 83,9127
630,03; 83,3081
631,32; 81,8505
632,6; 81,7061
633,88; 83,0122
635,17; 84,4724
636,45; 84,6712
637,73; 83,3165
639,02; 81,7907
640,3; 81,9097
641,58; 83,0604
642,86; 83,8308
644,15; 83,1373
645,43; 81,6702
646,71; 81,018
647,99; 81,7172
649,27; 83,539
650,55; 84,3156
651,83; 83,7068
653,11; 82,3967
654,39; 81,8267
655,67; 82,7938
656,95; 84,0836
658,23; 84,5757
659,51; 83,5801
660,79; 81,8868
662,07; 81,0436
663,35; 81,7738
664,63; 83,083
665,91; 83,6898
667,18; 82,7971
668,46; 81,3289
669,74; 81,0053
671,02; 81,9436
672,29; 83,5576
673,57; 84,7406
674,85; 84,5519
676,12; 83,1782
677,4; 81,7416
678,67; 81,8784
679,95; 83,1096
681,22; 84,0546
