"Wavelength (nm)"; "Transmittance (%)"
395,13; 82,4602
396,46; 82,9342
397,79; 82,8767
399,11; 83,1925
400,44; 83,0305
401,76; 82,2001
403,08; 81,8033
404,41; 83,3992
405,73; 82,2722
407,06; 82,4907
408,38; 82,6202
409,7; 83,1026
411,03; 82,3778
412,35; 82,6524
413,67; 82,3513
414,99; 83,0444
416,31; 82,7011
417,64; 83,3204
418,96; 82,9865
420,28; 82,4452
421,6; 82,9737
422,92; 83,0032
424,24; 83,8166
425,56; 83,2205
426,88; 83,0437
428,2; 83,0703
429,52; 82,6676
430,84; 82,886
432,16; 82,6882
433,48; 82,9204
434,8; 82,8893
436,12; 83,0344
437,44; 83,3328
438,75; 82,8471
440,07; 82,8808
441,39; 83,3027
442,71; 83,1871
444,02; 83,6381
445,34; 82,7441
446,66; 83,2648
447,98; 83,0704
449,29; 82,9542
450,61; 83,5785
451,92; 83,348
453,24; 83,2375
454,55; 83,4473
455,87; 82,7433
457,18; 83,2133
458,5; 83,2919
459,81; 82,7703
461,13; 83,4849
462,44; 83,3606
463,76; 83,3257
465,07; 83,6208
466,38; 83,212
467,7; 83,2246
469,01; 83,8448
470,32; 83,2341
471,63; 83,0434
472,95; 83,5112
474,26; 82,7851
475,57; 83,2294
476,88; 83,5524
478,19; 82,9449
479,5; 83,4216
480,81; 83,5919
482,13; 83,1683
483,44; 83,3055
484,75; 83,7189
486,06; 83,0789
487,37; 83,0007
488,67; 83,6991
489,98; 83,1365
491,29; 82,7158
492,6; 83,6406
493,91; 83,0437
495,22; 82,3802
496,53; 83,581
497,83; 83,3392
499,14; 82,6548
500,45; 83,4318
501,76; 83,8954
503,06; 82,8835
504,37; 82,9881
505,68; 83,7926
506,98; 83,1955
508,29; 82,3694
509,6; 83,3375
510,9; 83,4505
512,21; 82,3518
513,51; 82,6867
514,82; 83,6451
516,12; 82,7765
517,42; 82,5899
518,73; 83,6379
520,03; 83,8734
521,34; 82,7433
522,64; 83,0645
523,94; 84,0044
525,25; 83,5829
526,55; 82,4591
527,85; 83,01
529,15; 83,6729
530,46; 82,8599
531,76; 82,075
533,06; 83,152
534,36; 83,6355
535,66; 82,4543
536,96; 82,158
538,26; 83,6423
