"Wavelength (nm)"; "Transmittance (%)"
395,13; 81,455
396,46; 82,2252
397,79; 82,6254
399,11; 82,6991
400,44; 82,5073
401,76; 82,6483
403,08; 82,7333
404,41; 82,2466
405,73; 82,5143
407,06; 83,0389
408,38; 82,0742
409,7; 82,2762
411,03; 81,7967
412,35; 82,5501
413,67; 82,5068
414,99; 82,3072
416,31; 82,312
417,64; 82,2798
418,96; 82,3423
420,28; 82,2033
421,6; 82,3916
422,92; 82,501
424,24; 82,8338
425,56; 82,4351
426,88; 82,0748
428,2; 82,3202
429,52; 82,2808
430,84; 82,9724
432,16; 82,6812
433,48; 82,2788
434,8; 82,7935
436,12; 82,1889
437,44; 82,4871
438,75; 82,62
440,07; 82,5469
441,39; 82,8864
442,71; 82,6942
444,02; 82,9387
445,34; 82,368
446,66; 82,0922
447,98; 82,7897
449,29; 82,4328
450,61; 82,7186
451,92; 82,815
453,24; 82,5401
454,55; 82,7291
455,87; 82,7352
457,18; 82,6319
458,5; 82,7433
459,81; 82,3557
461,13; 82,5436
462,44; 83,0368
463,76; 82,9506
465,07; 82,5584
466,38; 82,9476
467,7; 82,3998
469,01; 82,6769
470,32; 82,7858
471,63; 82,286
472,95; 82,5758
474,26; 82,9078
475,57; 82,6892
476,88; 83,0592
478,19; 83,4468
479,5; 82,4693
480,81; 82,508
482,13; 82,9532
483,44; 82,3055
484,75; 82,3981
486,06; 82,9377
487,37; 82,5838
488,67; 82,607
489,98; 83,0444
491,29; 82,6282
492,6; 82,1925
493,91; 82,8988
495,22; 82,7603
496,53; 81,9343
497,83; 82,4311
499,14; 82,6128
500,45; 82,0791
501,76; 82,3185
503,06; 82,9918
504,37; 82,6238
505,68; 82,2294
506,98; 82,8609
508,29; 82,808
509,6; 81,9506
510,9; 82,2593
512,21; 82,8351
513,51; 82,1135
514,82; 81,9541
516,12; 82,7011
517,42; 83,1305
518,73; 82,3634
520,03; 82,3025
521,34; 83,0044
522,64; 82,7689
523,94; 81,5885
525,25; 82,3566
526,55; 82,8269
527,85; 82,1302
529,15; 81,6695
530,46; 82,5835
531,76; 82,979
533,06; 82,3504
534,36; 82,1703
535,66; 82,9304
536,96; 83,3921
538,26; 82,1629
539,56; 81,7661
540,87; 82,898
542,17; 82,9993
543,47; 81,6578
544,76; 81,5998
546,06; 82,6996
547,36; 82,8815
548,66; 82,043
549,96; 81,7897
551,26; 82,8081
552,56; 83,2836
553,86; 82,5141
555,15; 81,6961
556,45; 82,5107
557,75; 83,1913
559,05; 82,1733
560,34; 81,3095
561,64; 82,0891
562,94; 83,103
564,23; 82,6396
565,53; 81,7108
