"Wavelength (nm)"; "Transmittance (%)"
395,13; 80,7694
396,46; 80,8587
397,79; 81,6043
399,11; 80,3346
400,44; 82,5004
401,76; 81,523
403,08; 81,8522
404,41; 81,5048
405,73; 81,0973
407,06; 81,2339
408,38; 81,4291
409,7; 81,3458
411,03; 81,0793
412,35; 81,181
413,67; 81,5064
414,99; 82,3412
416,31; 81,7264
417,64; 82,2898
418,96; 81,3521
420,28; 81,8518
421,6; 81,6335
422,92; 81,7091
424,24; 82,6459
425,56; 81,4734
426,88; 82,3194
428,2; 81,0644
429,52; 82,0521
430,84; 81,7989
432,16; 82,029
433,48; 82,7413
434,8; 81,9992
436,12; 82,0938
437,44; 81,8421
438,75; 81,6868
440,07; 82,4106
441,39; 82,2985
442,71; 82,4335
444,02; 82,6081
445,34; 81,8451
446,66; 82,1555
447,98; 81,7601
449,29; 82,1584
450,61; 82,6907
451,92; 82,2186
453,24; 82,5396
454,55; 82,1139
455,87; 81,6349
457,18; 82,2702
458,5; 82,0404
459,81; 82,0945
461,13; 82,9573
462,44; 82,6654
463,76; 82,1699
465,07; 82,1917
466,38; 81,5239
467,7; 82,0986
469,01; 82,7828
470,32; 82,4281
471,63; 82,5604
472,95; 82,8896
474,26; 81,9236
475,57; 82,3161
476,88; 82,3154
478,19; 81,8031
479,5; 82,44
480,81; 82,7976
482,13; 82,3295
483,44; 82,6712
484,75; 82,891
486,06; 81,742
487,37; 81,9534
488,67; 82,6644
489,98; 81,8723
491,29; 82,2082
492,6; 83,0888
493,91; 82,5538
495,22; 81,9516
496,53; 82,7097
497,83; 82,3206
499,14; 81,3525
500,45; 82,0944
501,76; 82,6659
503,06; 82,125
504,37; 82,4839
505,68; 83,1772
506,98; 82,4346
508,29; 81,5703
509,6; 82,4033
510,9; 82,203
512,21; 81,5335
513,51; 82,0302
514,82; 83,0181
516,12; 82,4889
517,42; 82,1038
518,73; 82,9274
520,03; 83,1434
521,34; 81,6694
522,64; 81,6126
523,94; 82,6962
525,25; 82,4166
526,55; 81,6623
527,85; 82,3419
529,15; 83,2061
530,46; 82,7331
531,76; 81,8927
533,06; 82,4343
534,36; 82,9121
535,66; 81,7814
536,96; 81,1241
538,26; 82,3467
539,56; 82,9683
540,87; 82,1557
542,17; 82,0384
543,47; 83,0982
544,76; 83,4538
546,06; 82,2528
547,36; 81,285
548,66; 82,2235
549,96; 82,7925
551,26; 81,684
552,56; 81,218
553,86; 82,4657
555,15; 83,4243
556,45; 82,6508
557,75; 81,7509
559,05; 82,4329
560,34; 83,3583
561,64; 82,5105
562,94; 81,206
564,23; 81,6377
565,53; 82,9613
566,82; 82,912
568,12; 81,7756
569,41; 81,8426
570,71; 83,2232
572; 83,9813
573,3; 82,9637
574,59; 81,8482
575,89; 82,1893
577,18; 83,3061
578,47; 83,0499
579,77; 81,4475
581,06; 81,4211
582,35; 82,8351
583,65; 83,789
584,94; 83,0945
586,23; 82,2225
587,52; 82,581
588,82; 83,8408
590,11; 84,0248
591,4; 82,5618
592,69; 81,4303
593,98; 82,1378
595,27; 83,345
596,56; 83,2996
597,85; 82,0108
599,14; 81,7262
600,43; 83,0308
601,72; 84,2332
603,01; 84,0294
604,3; 82,6584
605,59; 82,0972
606,88; 83,1475
608,16; 84,0547
609,45; 83,3847
610,74; 81,7482
612,03; 81,3448
613,32; 82,4849
614,6; 83,4971
615,89; 83,6368
617,18; 82,627
618,46; 82,0006
619,75; 82,836
621,04; 84,1347
622,32; 84,4382
623,61; 83,1674
624,89; 81,5292
626,18; 81,8143
627,46; 83,062
628,75; 83,9243
630,03; 82,9871
631,32; 81,4399
632,6; 81,0909
633,88; 82,4301
635,17; 83,8692
636,45; 84,2959
637,73; 83,1013
639,02; 81,9151
640,3; 82,3618
641,58; 83,4885
642,86; 84,3683
644,15; 83,64
645,43; 82,0597
646,71; 81,0403
647,99; 81,607
649,27; 83,2745
650,55; 83,8762
651,83; 83,0604
653,11; 81,7535
654,39; 81,3801
655,67; 82,4569
656,95; 83,9645
658,23; 84,6732
659,51; 83,9462
660,79; 82,4983
662,07; 81,6637
663,35; 82,2628
664,63; 83,6452
665,91; 84,07
667,18; 82,8706
668,46; 81,1516
669,74; 80,6416
671,02; 81,4984
672,29; 82,9911
673,57; 84,0721
674,85; 83,9481
676,12; 82,7606
677,4; 81,6911
678,67; 81,9995
679,95; 83,3311
681,22; 84,4851
682,5; 84,7059
683,77; 83,157
685,05; 81,4764
686,32; 80,8134
687,6; 81,9208
688,87; 83,2369
690,15; 83,8843
691,42; 83,1037
692,69; 81,6467
693,97; 80,9311
695,24; 81,1329
696,51; 82,5061
697,78; 83,7753
699,05; 84,2868
700,33; 83,6829
701,6; 82,5546
702,87; 81,4813
704,14; 81,4378
705,41; 82,75
706,68; 84,191
707,95; 84,3225
709,22; 82,9738
710,49; 81,3007
711,76; 80,2758
713,03; 80,6134
714,3; 82,0446
715,57; 83,0797
716,84; 83,488
718,11; 82,776
719,38; 82,0683
720,65; 81,2235
721,91; 81,3307
723,18; 82,3924
724,45; 83,8208
725,72; 84,6812
726,98; 84,2783
728,25; 82,8156
729,52; 81,2759
730,78; 80,4091
732,05; 81,3244
733,32; 82,8731
734,58; 84,0168
735,85; 83,8331
737,11; 82,3481
738,38; 81,0986
739,64; 80,3431
740,91; 80,5707
742,17; 81,7638
743,44; 83,1249
744,7; 84,1013
745,96; 84,2068
747,23; 83,0662
748,49; 82,0079
749,75; 81,0201
751,02; 81,2904
752,28; 82,4381
753,54; 83,7827
754,8; 84,6112
756,06; 84,1364
757,33; 82,6262
758,59; 81,0103
759,85; 80,1736
761,11; 80,3217
762,37; 81,6958
763,63; 82,8768
764,89; 83,6436
766,15; 83,3708
767,41; 82,322
768,67; 81,0436
769,93; 80,3359
771,19; 80,6692
772,45; 81,1755
773,71; 82,6114
774,96; 83,788
776,22; 84,4881
777,48; 83,988
778,74; 82,4291
779,99; 81,0724
781,25; 80,2645
782,51; 80,409
783,77; 81,5659
785,02; 82,9337
786,28; 84,178
787,53; 83,7981
788,79; 82,6558
790,05; 81,2305
791,3; 79,7813
792,56; 79,2559
793,81; 80,0725
795,07; 81,3136
796,32; 82,8875
797,58; 83,6082
798,83; 83,8575
800,08; 83,0519
801,34; 81,8907
802,59; 80,9229
803,84; 80,1768
805,1; 80,4635
806,35; 81,6629
807,6; 83,0788
808,85; 84,1559
810,11; 84,517
811,36; 83,6401
812,61; 81,9822
813,86; 80,3938
815,11; 79,562
816,36; 79,7198
817,61; 80,9446
818,86; 82,231
820,11; 83,2588
821,36; 83,3851
822,61; 82,8947
823,86; 81,8853
825,11; 80,531
826,36; 80,1367
827,61; 79,7636
828,86; 80,1836
830,11; 80,9537
831,35; 82,2971
832,6; 83,5794
833,85; 84,146
835,1; 83,9324
836,34; 82,6322
837,59; 81,3707
838,84; 80,1988
840,08; 79,5598
841,33; 79,4045
842,58; 80,7218
843,82; 82,2295
845,07; 83,8516
846,31; 84,1811
847,56; 83,4859
848,8; 82,5425
850,05; 80,9031
851,29; 79,5585
852,54; 79,1932
853,78; 79,5994
855,02; 80,3227
856,27; 81,8283
857,51; 82,85
858,75; 83,3092
860; 83,0621
861,24; 82,621
862,48; 82,0418
863,72; 81,1303
864,97; 80,5241
866,21; 79,8984
867,45; 79,883
868,69; 80,4903
869,93; 81,5798
871,17; 83,1202
872,41; 84,2025
873,65; 84,2216
874,89; 82,9035
876,13; 81,5093
877,37; 80,4717
878,61; 79,1882
879,85; 78,7066
881,09; 79,2742
882,33; 80,3927
883,57; 82,057
884,8; 83,2225
886,04; 84,0575
887,28; 83,6806
888,52; 82,9624
889,76; 81,4308
890,99; 80,2492
892,23; 79,4408
893,47; 78,9988
894,7; 79,3166
895,94; 80,4712
897,17; 81,2193
898,41; 82,1616
899,65; 83,0271
900,88; 83,6813
902,12; 83,4861
903,35; 82,9793
904,59; 82,1258
905,82; 81,1283
907,05; 79,8429
908,29; 79,3867
909,52; 79,0651
910,75; 79,3897
911,99; 80,9962
913,22; 82,1078
914,45; 83,4864
915,69; 83,9824
916,92; 83,9942
918,15; 83,6573
919,38; 81,7134
920,61; 80,2664
921,85; 79,1983
923,08; 78,6382
924,31; 78,8027
925,54; 79,9184
926,77; 81,4063
928; 82,6606
929,23; 83,3135
930,46; 83,8091
931,69; 83,8142
932,92; 82,6586
934,15; 81,7896
935,38; 80,9518
936,6; 80,2682
937,83; 79,8393
939,06; 79,7922
940,29; 79,6118
941,52; 79,6639
942,74; 80,4315
943,97; 81,3892
945,2; 82,6114
946,42; 83,2479
947,65; 84,3358
948,88; 84,3144
950,1; 83,0029
951,33; 81,2982
952,55; 79,8271
953,78; 79,1009
955,01; 78,6888
956,23; 78,7329
957,46; 79,1536
958,68; 79,8
959,9; 81,3902
961,13; 82,777
962,35; 83,795
963,58; 84,123
964,8; 84,1633
966,02; 82,777
967,24; 81,1023
968,47; 79,5138
969,69; 79,2134
970,91; 79,1361
972,13; 79,2052
973,36; 79,7417
974,58; 80,6287
975,8; 81,3639
977,02; 82,2282
978,24; 82,9072
979,46; 83,385
980,68; 83,4217
981,9; 82,837
983,12; 82,8994
984,34; 82,3886
985,56; 81,8352
986,78; 81,2192
988; 80,5329
989,22; 79,4179
990,44; 79,0292
991,65; 78,599
992,87; 80,0049
994,09; 81,1642
995,31; 82,2369
