"Wavelength (nm)"; "Transmittance (%)"
395,13; 81,4568
396,46; 81,9918
397,79; 81,7454
399,11; 81,6595
400,44; 82,5087
401,76; 81,7372
403,08; 81,7072
404,41; 81,7651
405,73; 82,3631
407,06; 81,8884
408,38; 81,9397
409,7; 82,2772
411,03; 81,5566
412,35; 81,8637
413,67; 82,7255
414,99; 82,4118
416,31; 82,3127
417,64; 82,6635
418,96; 82,5258
420,28; 81,9408
421,6; 82,4768
422,92; 82,4198
424,24; 82,9137
425,56; 82,5885
426,88; 82,2237
428,2; 82,105
429,52; 82,141
430,84; 82,6293
432,16; 83,2212
433,48; 82,2793
434,8; 83,0517
436,12; 82,1259
437,44; 82,6125
438,75; 82,3127
440,07; 82,3659
441,39; 82,5295
442,71; 82,4597
444,02; 82,8814
445,34; 82,7658
446,66; 82,3157
447,98; 82,7901
449,29; 82,3795
450,61; 82,5083
451,92; 82,6091
453,24; 82,5909
454,55; 82,7295
455,87; 82,8325
457,18; 82,4426
458,5; 82,9765
459,81; 82,356
461,13; 82,5886
462,44; 82,8615
463,76; 82,6505
465,07; 82,5166
466,38; 82,9067
467,7; 82,6418
469,01; 82,7956
470,32; 83,0943
471,63; 82,0606
472,95; 82,3917
474,26; 82,7638
475,57; 82,2661
476,88; 82,7843
478,19; 83,2455
479,5; 82,6661
480,81; 82,5083
482,13; 83,1401
483,44; 82,245
484,75; 82,2797
486,06; 82,9379
487,37; 82,2723
488,67; 82,2715
489,98; 82,9623
491,29; 82,6554
492,6; 82,3513
493,91; 82,9509
495,22; 83,0661
496,53; 82,1336
497,83; 82,3829
499,14; 82,7312
500,45; 81,8033
501,76; 82,1178
503,06; 82,7534
504,37; 82,4972
505,68; 82,1679
506,98; 82,9611
508,29; 83,0225
509,6; 82,2172
510,9; 82,4081
512,21; 82,9807
513,51; 82,1846
514,82; 81,8149
516,12; 82,5988
517,42; 82,8282
518,73; 82,1658
520,03; 82,1249
521,34; 83,0045
522,64; 82,8946
523,94; 81,9601
525,25; 82,4942
526,55; 83,1723
527,85; 82,3082
529,15; 81,5966
530,46; 82,497
531,76; 82,7657
533,06; 81,9859
534,36; 81,9203
535,66; 82,6835
536,96; 83,2296
538,26; 82,3375
539,56; 81,9389
540,87; 83,0695
542,17; 83,1429
543,47; 81,9555
544,76; 81,7411
546,06; 82,585
547,36; 82,7046
548,66; 81,7666
549,96; 81,4284
551,26; 82,5974
552,56; 83,0738
553,86; 82,428
555,15; 81,7575
556,45; 82,5719
557,75; 83,3498
559,05; 82,5743
560,34; 81,4671
561,64; 82,2468
562,94; 83,1756
564,23; 82,6276
565,53; 81,4235
566,82; 81,7988
568,12; 82,8514
569,41; 83,0408
570,71; 82,2386
572; 81,794
573,3; 82,7495
574,59; 83,6323
575,89; 83,07
577,18; 81,9223
578,47; 82,0689
579,77; 83,2483
581,06; 83,4031
582,35; 82,1604
583,65; 81,4439
584,94; 82,3256
586,23; 83,3467
587,52; 83,0523
588,82; 82,0365
590,11; 81,9177
591,4; 82,9167
592,69; 83,888
593,98; 83,3209
595,27; 82,1756
596,56; 82,1478
597,85; 83,1789
599,14; 83,7351
600,43; 82,7383
601,72; 81,5706
603,01; 81,8264
604,3; 83,0247
605,59; 83,6118
606,88; 82,6796
608,16; 81,7019
609,45; 82,1791
610,74; 83,2919
612,03; 83,9434
613,32; 83,3478
614,6; 82,259
615,89; 81,918
617,18; 82,8881
618,46; 83,8954
619,75; 83,3501
621,04; 82,0025
622,32; 81,5599
623,61; 82,4229
624,89; 83,4939
626,18; 83,4153
627,46; 82,3224
628,75; 81,5789
630,03; 82,0205
631,32; 83,2454
632,6; 83,8918
633,88; 83,1801
635,17; 82,0758
636,45; 81,6306
637,73; 82,433
639,02; 83,6564
640,3; 83,6876
641,58; 82,69
642,86; 81,6193
644,15; 81,6177
645,43; 82,8797
646,71; 83,6707
647,99; 83,3443
649,27; 82,0465
650,55; 81,2407
651,83; 81,6668
653,11; 83,0354
654,39; 83,7989
655,67; 83,5045
656,95; 82,4019
658,23; 81,516
659,51; 81,9576
660,79; 83,1371
662,07; 84,0241
663,35; 83,8447
664,63; 82,4368
665,91; 81,3467
667,18; 81,5374
668,46; 82,8265
669,74; 83,9567
671,02; 83,6164
672,29; 82,3556
673,57; 81,1678
674,85; 81,3591
676,12; 82,4407
677,4; 83,5892
678,67; 83,8763
679,95; 82,9787
681,22; 82,0024
682,5; 81,3718
683,77; 81,9407
685,05; 83,118
686,32; 84,092
687,6; 83,8315
688,87; 82,623
690,15; 81,4309
691,42; 81,2148
692,69; 82,2771
693,97; 83,4279
695,24; 83,8923
696,51; 83,2191
697,78; 81,871
699,05; 81,0204
700,33; 81,4016
701,6; 82,5376
