"Wavelength (nm)"; "Transmittance (%)"
395,13; 82,6356
396,46; 82,6238
397,79; 83,9224
399,11; 83,546
400,44; 83,1665
401,76; 81,9625
403,08; 82,9512
404,41; 83,3502
405,73; 82,9875
407,06; 82,7354
408,38; 82,9888
409,7; 82,6795
411,03; 82,947
412,35; 82,5016
413,67; 83,1941
414,99; 83,2221
416,31; 83,7744
417,64; 83,195
418,96; 83,5121
420,28; 82,6834
421,6; 83,2036
422,92; 83,5546
424,24; 83,3946
425,56; 83,274
426,88; 82,872
428,2; 83,2655
429,52; 83,4937
430,84; 83,4184
432,16; 83,6853
433,48; 82,9004
434,8; 83,8431
436,12; 83,3986
437,44; 83,4394
438,75; 83,3863
440,07; 83,1061
441,39; 83,7051
442,71; 83,3469
444,02; 83,3878
445,34; 83,5276
446,66; 83,0227
447,98; 83,7719
449,29; 83,2083
450,61; 83,4031
451,92; 83,8004
453,24; 83,3238
454,55; 83,8314
455,87; 83,8508
457,18; 83,438
458,5; 83,8867
459,81; 83,5831
461,13; 83,6064
462,44; 84,1434
463,76; 83,6587
465,07; 83,4808
466,38; 83,8628
467,7; 83,4561
469,01; 83,793
470,32; 84,1172
471,63; 83,2597
472,95; 83,6115
474,26; 83,8638
475,57; 83,2897
476,88; 83,8536
478,19; 84,1876
479,5; 83,0812
480,81; 83,7107
482,13; 83,9122
483,44; 83,388
484,75; 83,7398
486,06; 84,0644
487,37; 83,2784
488,67; 83,3807
489,98; 84,0409
491,29; 83,3314
492,6; 83,4994
493,91; 84,109
495,22; 83,3468
496,53; 82,9962
497,83; 83,9668
499,14; 83,7189
500,45; 83,0078
501,76; 83,7763
503,06; 83,9258
504,37; 82,9392
505,68; 83,3723
506,98; 84,1177
508,29; 83,3844
509,6; 83,1017
510,9; 83,9126
512,21; 83,9207
513,51; 82,8065
514,82; 83,4468
516,12; 84,0962
517,42; 83,4145
518,73; 83,1008
520,03; 84,0645
521,34; 84,1878
522,64; 82,9964
523,94; 83,1872
525,25; 84,2254
526,55; 83,6188
527,85; 82,8562
529,15; 83,5655
530,46; 84,31
531,76; 83,2175
533,06; 82,6101
534,36; 83,7433
535,66; 84,1222
536,96; 83,1238
538,26; 83,0562
539,56; 84,1399
540,87; 84,1641
542,17; 82,8462
543,47; 82,6868
544,76; 84,1067
546,06; 84,2242
547,36; 83,1255
548,66; 82,9629
549,96; 84,1693
551,26; 84,0395
552,56; 82,6281
553,86; 82,7064
555,15; 83,9853
556,45; 84,3314
557,75; 83,217
559,05; 82,7687
560,34; 83,8654
561,64; 84,3223
562,94; 83,1564
564,23; 82,492
565,53; 83,5463
566,82; 84,7695
568,12; 83,9798
569,41; 82,8278
570,71; 83,2283
572; 84,4608
573,3; 84,2898
574,59; 83,0948
575,89; 82,8709
577,18; 84,1595
578,47; 85,0579
579,77; 83,9461
581,06; 82,8484
582,35; 83,3315
583,65; 84,5597
584,94; 84,5493
586,23; 83,3091
587,52; 82,9623
588,82; 84,142
590,11; 85,1138
591,4; 84,3608
592,69; 83,0089
593,98; 83,0688
595,27; 84,3343
596,56; 84,9579
597,85; 84,0082
599,14; 82,8591
600,43; 83,3932
601,72; 84,8375
603,01; 85,1533
604,3; 83,8065
605,59; 82,8069
606,88; 83,4075
608,16; 84,801
609,45; 85,055
610,74; 83,929
612,03; 82,9372
613,32; 83,4992
614,6; 84,8377
615,89; 85,1137
617,18; 83,9406
618,46; 82,8256
619,75; 83,0606
621,04; 84,5097
622,32; 85,2275
623,61; 84,3609
624,89; 83,0655
626,18; 82,9007
627,46; 84,2422
628,75; 85,205
630,03; 84,7703
631,32; 83,2822
632,6; 82,4975
633,88; 83,4969
635,17; 85,0012
636,45; 85,211
637,73; 84,081
639,02; 82,8583
640,3; 83,0786
641,58; 84,3159
642,86; 85,269
644,15; 84,7733
645,43; 83,322
646,71; 82,4876
647,99; 83,1243
649,27; 84,7463
650,55; 85,3868
651,83; 84,5448
653,11; 83,1541
654,39; 82,6705
655,67; 83,6034
656,95; 84,8038
658,23; 85,2407
659,51; 84,1769
660,79; 82,8141
662,07; 82,5559
663,35; 83,5115
664,63; 85,0184
665,91; 85,4898
667,18; 84,4504
668,46; 82,9098
669,74; 82,4448
671,02; 83,4195
672,29; 84,7062
673,57; 85,311
674,85; 84,4233
676,12; 83,0299
677,4; 82,3946
678,67; 83,0729
679,95; 84,5941
681,22; 85,4907
682,5; 85,0589
683,77; 83,5875
685,05; 82,4295
686,32; 82,4206
687,6; 83,7593
688,87; 85,0907
690,15; 85,3074
691,42; 84,2664
692,69; 82,8319
693,97; 82,2991
695,24; 82,9756
696,51; 84,579
697,78; 85,4602
699,05; 85,197
700,33; 83,7336
701,6; 82,4561
702,87; 82,2356
704,14; 83,1013
705,41; 84,5345
706,68; 85,3175
707,95; 84,8775
709,22; 83,4972
710,49; 82,4518
711,76; 82,3479
713,03; 83,3997
714,3; 84,8433
715,57; 85,5692
716,84; 84,9525
718,11; 83,4936
719,38; 82,3422
720,65; 82,1025
721,91; 83,0262
723,18; 84,4884
724,45; 85,4087
725,72; 85,2353
726,98; 84,01
728,25; 82,708
729,52; 82,2003
730,78; 82,703
732,05; 83,9892
733,32; 85,129
734,58; 85,3058
735,85; 84,3366
737,11; 82,9529
738,38; 81,9239
739,64; 82,0653
740,91; 83,0743
742,17; 84,615
743,44; 85,501
744,7; 85,2758
745,96; 84,0313
747,23; 82,6911
748,49; 81,8975
749,75; 82,1689
751,02; 83,4348
752,28; 84,6379
753,54; 85,1903
754,8; 84,755
756,06; 83,5286
