"Wavelength (nm)"; "Transmittance (%)"
395,13; 83,0669
396,46; 82,3595
397,79; 83,6232
399,11; 82,6982
400,44; 83,3957
401,76; 83,3084
403,08; 84,0192
404,41; 83,0015
405,73; 82,5518
407,06; 83,3377
408,38; 82,9747
409,7; 83,1989
411,03; 83,0898
412,35; 83,4087
413,67; 83,2002
414,99; 83,0023
416,31; 83,2781
417,64; 83,4119
418,96; 82,9256
420,28; 83,2993
421,6; 82,8143
422,92; 83,1856
424,24; 83,1906
425,56; 82,8632
426,88; 83,1287
428,2; 83,2393
429,52; 83,0866
430,84; 83,3754
432,16; 83,0303
433,48; 83,4199
434,8; 83,2977
436,12; 83,3802
437,44; 83,2962
438,75; 82,9992
440,07; 83,5544
441,39; 83,069
442,71; 83,3547
444,02; 83,2364
445,34; 83,3776
446,66; 83,5377
447,98; 83,431
449,29; 83,2946
450,61; 83,8378
451,92; 83,3198
453,24; 83,086
454,55; 83,7
455,87; 82,8347
457,18; 83,6374
458,5; 83,6994
459,81; 83,3023
461,13; 83,8024
462,44; 83,5214
463,76; 83,1397
465,07; 83,6801
466,38; 83,0718
467,7; 83,3648
469,01; 83,8365
470,32; 83,2508
471,63; 83,1114
472,95; 83,6624
474,26; 83,3224
475,57; 83,5316
476,88; 83,9759
478,19; 83,4157
479,5; 83,3103
480,81; 83,874
482,13; 83,3438
483,44; 83,3522
484,75; 83,8271
486,06; 83,3456
487,37; 83,2692
488,67; 83,9664
489,98; 83,3285
491,29; 82,7636
492,6; 83,6264
493,91; 83,5351
495,22; 83,0383
496,53; 83,4047
497,83; 83,5147
499,14; 82,9378
500,45; 83,0867
501,76; 83,837
503,06; 83,1829
504,37; 82,9307
505,68; 83,6605
506,98; 83,5834
508,29; 82,9925
509,6; 83,3467
510,9; 83,7004
512,21; 83,011
513,51; 83,0431
514,82; 83,655
516,12; 83,5805
517,42; 82,8517
518,73; 83,2001
520,03; 83,9064
521,34; 83,4414
522,64; 82,9662
523,94; 83,5208
525,25; 83,8224
526,55; 82,9186
527,85; 82,9557
529,15; 83,8378
530,46; 83,634
531,76; 82,677
533,06; 82,9269
534,36; 83,8419
535,66; 83,5131
536,96; 82,6018
538,26; 83,131
539,56; 83,9835
540,87; 83,3376
542,17; 82,6137
543,47; 83,122
544,76; 84,0495
546,06; 83,3277
547,36; 82,5095
548,66; 82,9629
549,96; 84,0759
551,26; 83,3744
552,56; 82,6223
