"Wavelength (nm)"; "Transmittance (%)"
395,13; 81,8806
396,46; 81,6737
397,79; 81,49
399,11; 82,0642
400,44; 81,7561
401,76; 82,1993
403,08; 82,2637
404,41; 81,3413
405,73; 81,6382
407,06; 81,8346
408,38; 81,459
409,7; 81,9225
411,03; 81,0571
412,35; 81,1983
413,67; 81,8057
414,99; 81,9461
416,31; 82,0607
417,64; 81,9529
418,96; 82,2677
420,28; 81,5379
421,6; 81,9629
422,92; 82,0191
424,24; 82,1682
425,56; 82,2015
426,88; 82,201
428,2; 82,4089
429,52; 81,5272
430,84; 81,5555
432,16; 81,6437
433,48; 82,1063
434,8; 82,1858
436,12; 82,3471
437,44; 82,3159
438,75; 82,0694
440,07; 82,1486
441,39; 81,8956
442,71; 81,691
444,02; 82,0419
445,34; 82,1239
446,66; 82,6442
447,98; 82,7094
449,29; 82,3377
450,61; 82,3806
451,92; 82,1168
453,24; 82,1142
454,55; 82,1556
455,87; 81,73
457,18; 82,6063
458,5; 82,677
459,81; 82,5149
461,13; 82,8357
462,44; 82,761
463,76; 82,1743
465,07; 82,2635
466,38; 81,9814
467,7; 82,0753
469,01; 82,553
470,32; 82,6471
471,63; 82,5404
472,95; 83,0091
474,26; 82,456
475,57; 82,2925
476,88; 82,884
478,19; 82,0772
479,5; 82,0458
480,81; 82,3192
482,13; 81,9982
483,44; 82,5559
484,75; 83,1843
486,06; 82,8389
487,37; 82,6164
488,67; 82,9083
489,98; 82,2658
491,29; 81,7021
492,6; 82,19
493,91; 81,925
495,22; 81,7661
496,53; 82,6769
497,83; 82,9375
499,14; 82,2312
500,45; 82,7971
501,76; 83,1082
503,06; 82,2415
504,37; 82,0727
505,68; 82,5842
506,98; 81,8949
508,29; 81,456
509,6; 82,179
510,9; 82,4907
512,21; 82,2414
513,51; 82,5332
514,82; 83,2648
516,12; 82,9046
517,42; 82,3318
518,73; 82,8128
520,03; 82,8795
521,34; 81,562
522,64; 81,5567
523,94; 82,3793
525,25; 82,29
526,55; 81,7737
527,85; 82,5313
529,15; 83,355
530,46; 83,0513
531,76; 82,3963
533,06; 82,7459
534,36; 83,2736
535,66; 82,105
536,96; 81,3587
538,26; 82,2353
539,56; 82,4217
540,87; 81,6625
542,17; 81,6158
543,47; 82,7518
544,76; 83,0732
546,06; 82,7025
547,36; 82,3638
548,66; 83,1668
549,96; 83,7274
551,26; 82,2273
552,56; 81,6208
553,86; 82,5932
555,15; 82,5692
556,45; 81,533
557,75; 81,2247
559,05; 82,0583
560,34; 82,8418
561,64; 82,2874
562,94; 81,9911
564,23; 82,8873
565,53; 83,743
566,82; 83,2695
568,12; 82,1412
569,41; 82,1587
570,71; 83,1036
572; 82,9599
573,3; 81,745
574,59; 81,1363
575,89; 82,4013
577,18; 83,0402
578,47; 82,2067
579,77; 81,5397
581,06; 82,4268
582,35; 83,6662
583,65; 83,8105
584,94; 82,8875
586,23; 82,4492
587,52; 83,1974
588,82; 84,0303
590,11; 83,3888
591,4; 81,9157
592,69; 81,8029
