"Wavelength (nm)"; "Transmittance (%)"
395,13; 82,7133
396,46; 82,6973
397,79; 83,3231
399,11; 83,1936
400,44; 83,6173
401,76; 81,2896
403,08; 82,147
404,41; 82,2681
405,73; 82,7299
407,06; 82,6357
408,38; 82,6209
409,7; 82,9752
411,03; 82,6208
412,35; 82,653
413,67; 82,0233
414,99; 83,2544
416,31; 82,3003
417,64; 82,84
418,96; 83,2638
420,28; 82,4456
421,6; 83,3152
422,92; 83,086
424,24; 83,1805
425,56; 82,7594
426,88; 82,9695
428,2; 82,7088
429,52; 82,8092
430,84; 83,2322
432,16; 82,9599
433,48; 82,9208
434,8; 83,4737
436,12; 83,0348
437,44; 83,2702
438,75; 82,9094
440,07; 83,4296
441,39; 83,3631
442,71; 83,1281
444,02; 83,2895
445,34; 82,916
446,66; 83,2651
447,98; 83,4022
449,29; 83,1709
450,61; 83,5257
451,92; 83,1403
453,24; 83,136
454,55; 83,5473
455,87; 82,7923
457,18; 83,3092
458,5; 83,2922
459,81; 83,0461
461,13; 83,6653
462,44; 83,405
463,76; 83,1529
465,07; 83,6634
466,38; 83,2537
467,7; 83,1842
469,01; 83,8847
470,32; 82,9619
471,63; 82,9296
472,95; 83,4742
474,26; 82,7853
475,57; 83,052
476,88; 83,6911
478,19; 83,0128
479,5; 83,3557
480,81; 83,8813
482,13; 83,137
483,44; 83,2444
484,75; 83,6892
486,06; 83,1083
487,37; 82,9438
488,67; 83,6711
489,98; 82,9154
491,29; 82,499
492,6; 83,5342
493,91; 82,9915
495,22; 82,5598
496,53; 83,7066
497,83; 83,437
499,14; 82,6311
500,45; 83,3856
501,76; 83,8505
503,06; 82,8617
504,37; 82,9032
505,68; 83,627
506,98; 83,014
508,29; 82,2518
509,6; 83,376
510,9; 83,3197
512,21; 82,3336
513,51; 82,8119
514,82; 83,7154
516,12; 82,8282
517,42; 82,6577
518,73; 83,638
520,03; 83,8898
521,34; 82,7756
522,64; 83,0646
523,94; 83,8951
525,25; 83,5676
526,55; 82,2778
527,85; 82,8906
529,15; 83,6288
530,46; 82,8164
531,76; 82,1038
533,06; 83,1237
534,36; 83,5797
535,66; 82,4958
536,96; 82,322
538,26; 83,7507
539,56; 83,7553
540,87; 82,6692
542,17; 82,9027
543,47; 83,9028
544,76; 83,9422
546,06; 82,6475
547,36; 82,3391
548,66; 83,4224
549,96; 83,6571
551,26; 82,2804
552,56; 81,9231
553,86; 83,2802
555,15; 83,6185
556,45; 82,3151
557,75; 81,8826
559,05; 83,2621
560,34; 83,967
561,64; 82,7024
562,94; 82,1629
564,23; 83,5272
565,53; 84,3111
566,82; 83,5701
568,12; 82,3936
569,41; 82,9509
570,71; 84,1121
572; 83,9662
573,3; 82,6893
574,59; 82,29
575,89; 83,4111
577,18; 83,977
578,47; 83,1856
579,77; 81,9038
581,06; 82,7486
582,35; 84,0895
583,65; 84,0602
584,94; 82,6007
586,23; 82,4243
587,52; 83,8215
588,82; 84,6925
590,11; 83,6908
591,4; 82,6387
592,69; 82,8526
593,98; 84,1588
595,27; 84,5209
596,56; 83,5261
597,85; 82,4221
599,14; 82,8971
600,43; 84,2502
601,72; 84,3569
603,01; 82,9771
604,3; 82,0204
605,59; 82,7872
606,88; 84,4196
608,16; 84,3643
609,45; 82,792
610,74; 82,0227
612,03; 83,0218
613,32; 84,4429
614,6; 84,4579
615,89; 83,1702
617,18; 82,4502
618,46; 83,0948
619,75; 84,4976
621,04; 84,6751
622,32; 83,4782
623,61; 82,403
624,89; 82,4586
626,18; 83,871
627,46; 84,6836
628,75; 84,0936
630,03; 82,5712
631,32; 81,779
632,6; 82,8316
633,88; 84,357
635,17; 84,2531
636,45; 83,0078
637,73; 81,8859
639,02; 82,2172
640,3; 83,9413
641,58; 84,6236
642,86; 83,8279
644,15; 82,4087
645,43; 82,1234
646,71; 83,2015
647,99; 84,4864
649,27; 84,9703
650,55; 83,8073
651,83; 82,3892
653,11; 82,2303
654,39; 83,3823
655,67; 84,7492
656,95; 84,601
658,23; 83,3397
659,51; 82,0819
660,79; 82,1414
662,07; 83,3615
663,35; 84,5041
664,63; 84,3424
665,91; 83,1277
667,18; 81,7345
668,46; 81,6497
669,74; 82,9265
671,02; 84,283
672,29; 84,5237
673,57; 83,5244
674,85; 82,3394
676,12; 81,8618
677,4; 82,7828
678,67; 84,2869
679,95; 84,9899
681,22; 83,982
682,5; 82,6925
683,77; 81,7673
685,05; 82,4522
686,32; 83,7226
687,6; 84,9893
688,87; 84,5356
690,15; 83,2503
691,42; 81,8662
692,69; 81,6729
693,97; 82,7408
695,24; 83,9553
696,51; 84,648
697,78; 83,801
699,05; 82,1658
700,33; 81,3237
701,6; 81,8068
702,87; 82,9981
704,14; 84,0543
705,41; 84,3995
706,68; 83,6139
707,95; 82,307
709,22; 81,5125
710,49; 81,8585
711,76; 82,9759
713,03; 84,1532
714,3; 84,638
715,57; 83,5914
716,84; 82,1884
718,11; 81,3726
719,38; 81,8296
720,65; 82,8881
721,91; 84,3683
723,18; 84,8188
724,45; 84,0796
725,72; 82,6825
726,98; 81,38
728,25; 81,2815
729,52; 82,3492
730,78; 83,6311
732,05; 84,7341
733,32; 84,4979
734,58; 83,1287
735,85; 81,7361
737,11; 80,9027
738,38; 81,6467
739,64; 82,9414
740,91; 84,1677
742,17; 84,5071
743,44; 83,7918
744,7; 82,6111
745,96; 81,6822
747,23; 81,0832
748,49; 82,034
749,75; 83,2015
751,02; 84,6353
752,28; 84,8173
753,54; 83,8393
754,8; 82,4681
756,06; 81,3253
757,33; 81,0344
758,59; 81,8863
759,85; 83,4542
761,11; 84,5115
762,37; 84,844
763,63; 83,8796
764,89; 82,5094
766,15; 81,2328
767,41; 80,7537
768,67; 81,4096
769,93; 82,7984
771,19; 84,3239
772,45; 84,4743
773,71; 83,8722
774,96; 82,4376
776,22; 81,1758
777,48; 80,4876
778,74; 80,8268
779,99; 82,2147
