"Wavelength (nm)"; "Transmittance (%)"
395,13; 82,5148
396,46; 82,9757
397,79; 82,7002
399,11; 83,2164
400,44; 82,8342
401,76; 82,6612
403,08; 82,8713
404,41; 83,041
405,73; 82,4804
407,06; 83,5055
408,38; 83,3023
409,7; 82,7564
411,03; 82,0924
412,35; 83,216
413,67; 82,627
414,99; 83,2531
416,31; 83,0114
417,64; 82,7693
418,96; 82,6828
420,28; 82,8178
421,6; 83,1123
422,92; 82,8814
424,24; 83,1631
425,56; 82,7791
426,88; 82,9825
428,2; 83,3139
429,52; 83,1121
430,84; 82,968
432,16; 83,0935
433,48; 83,4552
434,8; 83,1226
436,12; 83,0168
437,44; 83,2878
438,75; 82,905
440,07; 83,211
441,39; 83,2425
442,71; 83,2536
444,02; 83,6362
445,34; 83,1232
446,66; 83,3997
447,98; 83,6187
449,29; 83,1194
450,61; 83,3038
451,92; 83,1792
453,24; 83,459
454,55; 83,6716
455,87; 82,9686
457,18; 83,5343
458,5; 83,7294
459,81; 83,1342
461,13; 83,5773
462,44; 83,3563
463,76; 83,3594
465,07; 83,5081
466,38; 83,2001
467,7; 83,3898
469,01; 83,9196
470,32; 83,3245
471,63; 83,2776
472,95; 83,732
474,26; 83,0177
475,57; 83,4432
476,88; 84,0075
478,19; 83,2761
479,5; 83,5101
480,81; 83,8727
482,13; 82,8896
483,44; 83,6403
484,75; 84,0043
486,06; 83,1455
487,37; 83,2322
488,67; 83,8489
489,98; 83,1336
491,29; 83,0388
492,6; 83,8454
493,91; 82,9805
495,22; 82,9266
496,53; 83,8895
497,83; 83,6803
499,14; 82,5996
500,45; 83,5716
501,76; 83,8581
503,06; 82,8403
504,37; 83,2704
505,68; 84,0191
506,98; 83,1899
508,29; 82,8938
509,6; 84,0605
510,9; 83,6184
512,21; 82,6342
513,51; 83,1838
514,82; 84,1837
516,12; 83,0852
517,42; 82,7961
518,73; 83,7816
520,03; 83,9108
521,34; 82,9495
522,64; 83,3782
523,94; 84,1126
525,25; 83,4947
526,55; 82,5953
527,85; 83,61
529,15; 84,2878
530,46; 83,1895
531,76; 82,6755
533,06; 83,712
534,36; 84,1029
535,66; 82,9094
536,96; 82,9289
538,26; 84,0484
539,56; 84,0433
540,87; 82,8731
542,17; 82,9961
543,47; 84,2001
544,76; 84,0852
546,06; 82,8503
547,36; 82,7763
548,66; 84,0808
549,96; 84,2113
551,26; 82,6566
552,56; 82,7533
553,86; 84,2046
555,15; 84,0251
556,45; 82,7641
557,75; 82,6615
559,05; 83,8315
560,34; 84,4083
561,64; 83,1076
562,94; 82,4701
564,23; 83,6182
565,53; 84,4952
566,82; 83,4553
568,12; 82,5639
569,41; 83,1629
570,71; 84,3406
572; 83,9455
573,3; 82,6079
574,59; 82,7158
575,89; 84,5122
577,18; 84,8311
578,47; 83,4104
579,77; 82,4391
581,06; 83,3237
582,35; 84,6755
583,65; 84,3854
584,94; 83,0983
586,23; 82,9428
587,52; 84,1472
588,82; 84,7867
590,11; 83,8043
591,4; 82,7297
592,69; 83,4371
593,98; 84,8627
595,27; 84,9568
596,56; 83,5248
597,85; 82,4036
599,14; 83,1553
600,43; 84,7822
601,72; 84,821
603,01; 83,4393
604,3; 82,7693
605,59; 83,483
606,88; 84,7762
608,16; 84,563
609,45; 83,1365
610,74; 82,5716
612,03; 83,6339
613,32; 84,7979
614,6; 84,6295
615,89; 83,0145
617,18; 82,13
618,46; 83,1945
619,75; 84,7544
621,04; 84,959
622,32; 83,8125
623,61; 82,2103
624,89; 82,5866
626,18; 83,9475
627,46; 84,8827
628,75; 83,9736
630,03; 82,9814
631,32; 82,8073
632,6; 83,9852
633,88; 85,2373
635,17; 84,695
636,45; 83,0436
637,73; 82,0922
639,02; 82,9129
640,3; 84,5485
641,58; 85,3588
642,86; 84,4315
644,15; 82,7288
645,43; 82,3823
646,71; 83,306
647,99; 84,7357
649,27; 85,1097
650,55; 83,9697
651,83; 82,7682
653,11; 82,7899
654,39; 84,0024
655,67; 84,9472
656,95; 84,7948
658,23; 83,3784
659,51; 82,3377
660,79; 82,3867
662,07; 84,0931
663,35; 85,5525
664,63; 85,1835
665,91; 83,5195
667,18; 82,2119
668,46; 82,3261
669,74; 83,6846
671,02; 85,0668
672,29; 85,1165
673,57; 84,0066
674,85; 82,7052
676,12; 82,4493
677,4; 83,4979
678,67; 84,621
679,95; 84,8943
681,22; 83,9442
682,5; 82,4073
683,77; 82,0614
685,05; 82,551
686,32; 84,2303
687,6; 85,3301
688,87; 84,6204
690,15; 83,2092
691,42; 82,0876
692,69; 82,1014
693,97; 83,5057
695,24; 84,8888
696,51; 85,2036
697,78; 84,4776
699,05; 82,9892
700,33; 82,1943
701,6; 82,6895
702,87; 83,6322
704,14; 84,9236
705,41; 85,0352
706,68; 84,094
707,95; 82,5738
709,22; 82,1831
710,49; 82,5568
711,76; 84,0358
713,03; 85,4659
714,3; 85,4547
715,57; 84,0884
716,84; 82,3464
718,11; 81,7114
719,38; 82,4238
720,65; 83,6041
721,91; 84,9848
723,18; 85,073
724,45; 84,5644
725,72; 83,162
726,98; 81,819
728,25; 82,0144
729,52; 82,9183
730,78; 84,2893
732,05; 85,1298
733,32; 84,9323
734,58; 83,5278
735,85; 82,2015
737,11; 81,8075
738,38; 82,1543
739,64; 83,4734
740,91; 84,766
742,17; 85,2905
743,44; 84,376
744,7; 83,0483
745,96; 81,7851
747,23; 81,7114
748,49; 82,4265
749,75; 84,1334
751,02; 85,2656
752,28; 85,0442
753,54; 84,0729
754,8; 82,4322
756,06; 81,6992
757,33; 81,9681
758,59; 82,6989
759,85; 84,5039
761,11; 85,4503
762,37; 85,4251
763,63; 84,2289
764,89; 82,5031
766,15; 81,5756
767,41; 81,3148
768,67; 82,0258
769,93; 83,5259
771,19; 84,7509
772,45; 84,98
773,71; 84,3168
774,96; 83,1085
776,22; 81,83
777,48; 81,1753
778,74; 81,7326
779,99; 82,9216
781,25; 84,4475
782,51; 85,4217
783,77; 84,9884
785,02; 83,9059
786,28; 82,3738
787,53; 81,4342
788,79; 81,4491
790,05; 81,8465
791,3; 83,3551
792,56; 84,757
793,81; 85,1878
795,07; 84,6863
796,32; 83,2244
797,58; 82,1203
798,83; 81,25
800,08; 80,9699
801,34; 82,0757
802,59; 83,492
803,84; 84,3711
805,1; 84,8929
806,35; 84,6321
807,6; 83,3856
808,85; 81,9129
810,11; 80,7453
811,36; 80,997
812,61; 81,802
813,86; 83,2104
815,11; 84,2003
816,36; 85,1443
817,61; 84,8482
818,86; 84,0566
820,11; 82,8471
821,36; 81,7724
822,61; 81,4461
823,86; 81,303
825,11; 82,0616
826,36; 83,2047
827,61; 84,4964
828,86; 85,3128
830,11; 84,5807
831,35; 83,3941
832,6; 82,0004
833,85; 80,9028
835,1; 80,6896
836,34; 81,3692
837,59; 82,7246
838,84; 84,1412
840,08; 84,9805
841,33; 85,3683
842,58; 84,6985
843,82; 83,4848
845,07; 81,9901
846,31; 80,811
847,56; 80,5094
848,8; 81,0163
850,05; 82,2535
851,29; 83,5657
852,54; 84,7153
853,78; 84,7584
855,02; 84,4568
856,27; 83,6033
857,51; 82,5773
858,75; 81,4092
860; 80,5228
861,24; 80,004
862,48; 81,2729
863,72; 82,5893
864,97; 83,9217
866,21; 84,0459
867,45; 84,1667
868,69; 83,788
869,93; 82,7967
871,17; 82,1441
872,41; 80,8417
