"Wavelength (nm)"; "Transmittance (%)"
395,13; 82,3003
396,46; 82,6017
397,79; 82,5662
399,11; 82,8531
400,44; 83,128
401,76; 83,2766
403,08; 81,9356
404,41; 83,6117
405,73; 82,6931
407,06; 83,1629
408,38; 82,4983
409,7; 82,7003
411,03; 83,145
412,35; 82,6103
413,67; 83,6136
414,99; 83,2316
416,31; 83,6215
417,64; 82,8539
418,96; 83,3924
420,28; 83,2546
421,6; 83,2115
422,92; 83,7853
424,24; 83,3383
425,56; 83,7371
426,88; 82,8721
428,2; 83,3108
429,52; 83,1945
430,84; 83,1429
432,16; 83,7226
433,48; 83,3429
434,8; 83,8128
436,12; 83,6604
437,44; 83,8052
438,75; 83,7966
440,07; 83,2641
441,39; 83,6612
442,71; 84,1137
444,02; 83,4141
445,34; 84,1006
446,66; 83,281
447,98; 83,4786
449,29; 83,8203
450,61; 83,5739
451,92; 83,7216
453,24; 83,7554
454,55; 83,4623
455,87; 84,1794
457,18; 83,8424
458,5; 83,5264
459,81; 84,2251
461,13; 83,8036
462,44; 83,6252
463,76; 83,9737
465,07; 83,2728
466,38; 83,6033
467,7; 83,9692
469,01; 83,2881
470,32; 83,6485
471,63; 83,9057
472,95; 83,4264
474,26; 83,7771
475,57; 84,1874
476,88; 83,7588
478,19; 83,9148
479,5; 84,3694
480,81; 83,5647
482,13; 83,7536
483,44; 84,1109
484,75; 83,5793
486,06; 83,138
487,37; 84,2354
488,67; 83,7458
489,98; 83,1988
491,29; 83,9927
492,6; 84,0656
493,91; 83,1735
495,22; 83,9141
496,53; 84,2535
497,83; 83,4273
499,14; 83,7809
500,45; 84,4698
501,76; 83,6943
503,06; 83,3201
504,37; 84,1472
505,68; 84,244
506,98; 83,015
508,29; 83,5681
509,6; 84,316
510,9; 83,3326
512,21; 83,1388
513,51; 84,1771
514,82; 83,8759
516,12; 83,1832
517,42; 83,5592
518,73; 84,4851
520,03; 83,8059
521,34; 83,2956
522,64; 84,0463
523,94; 84,6301
525,25; 83,668
