"Wavelength (nm)"; "Transmittance (%)"
395,13; 81,6296
396,46; 82,3893
397,79; 82,3384
399,11; 82,2198
400,44; 81,8661
401,76; 82,2282
403,08; 81,8254
404,41; 82,3589
405,73; 81,4024
407,06; 82,1318
408,38; 81,6269
409,7; 82,3651
411,03; 81,8808
412,35; 81,4846
413,67; 82,0382
414,99; 82,1719
416,31; 82,6803
417,64; 81,9637
418,96; 82,4061
420,28; 82,1768
421,6; 82,1968
422,92; 82,9673
424,24; 82,4924
425,56; 82,1063
426,88; 81,9781
428,2; 82,0827
429,52; 82,1193
430,84; 82,5394
432,16; 83,2003
433,48; 82,7178
434,8; 82,8385
436,12; 82,3599
437,44; 82,4682
438,75; 82,663
440,07; 82,3472
441,39; 82,5706
442,71; 82,7352
444,02; 82,6326
445,34; 83,0889
446,66; 82,5215
447,98; 82,7184
449,29; 82,6853
450,61; 82,3866
451,92; 82,7995
453,24; 82,7772
454,55; 82,4173
455,87; 83,1084
457,18; 82,9494
458,5; 82,9155
459,81; 82,8439
461,13; 82,396
462,44; 82,8918
463,76; 82,7659
465,07; 82,5036
466,38; 82,8117
467,7; 83,1934
469,01; 82,665
470,32; 83,1979
471,63; 82,6885
472,95; 82,3435
474,26; 82,933
475,57; 82,608
476,88; 82,5673
478,19; 83,1344
479,5; 83,0491
480,81; 82,4347
482,13; 83,1927
483,44; 83,1169
484,75; 82,5077
486,06; 82,9579
487,37; 82,9755
488,67; 82,3469
489,98; 82,5971
491,29; 82,9435
492,6; 82,581
493,91; 82,5536
495,22; 83,4404
496,53; 82,873
497,83; 82,5451
499,14; 83,1733
500,45; 83,0154
501,76; 82,044
503,06; 82,7685
504,37; 82,9975
505,68; 82,285
506,98; 82,4946
508,29; 83,1725
509,6; 83,0489
510,9; 82,514
512,21; 83,1388
513,51; 83,4575
514,82; 82,4192
516,12; 82,4228
517,42; 83,2768
518,73; 82,7705
520,03; 82,0069
521,34; 82,6005
522,64; 83,1881
523,94; 82,5126
525,25; 82,3827
526,55; 83,1828
527,85; 83,5935
529,15; 82,5417
530,46; 82,3772
531,76; 83,3021
533,06; 83,1179
534,36; 82,1801
535,66; 82,2267
536,96; 83,2933
538,26; 82,8838
539,56; 82,0013
540,87; 82,5514
542,17; 83,5566
543,47; 83,1553
544,76; 82,3279
546,06; 82,5812
547,36; 83,5985
548,66; 83,2841
549,96; 81,8982
551,26; 82,172
552,56; 83,2924
553,86; 83,0398
555,15; 81,9991
556,45; 82,0912
557,75; 83,1755
559,05; 83,4214
560,34; 82,5305
561,64; 82,2552
562,94; 83,2566
564,23; 83,9726
565,53; 83,0725
566,82; 82,0097
568,12; 82,6699
569,41; 83,689
570,71; 83,2838
572; 82,0608
573,3; 82,1615
574,59; 83,4777
575,89; 83,738
577,18; 82,993
578,47; 82,4325
579,77; 83,0963
581,06; 84,152
582,35; 83,929
583,65; 82,6514
584,94; 82,4239
586,23; 83,4338
587,52; 84,2048
588,82; 83,3907
590,11; 82,1632
591,4; 82,3471
592,69; 83,726
593,98; 84,1465
595,27; 83,0824
596,56; 82,3381
597,85; 82,9356
599,14; 84,0403
600,43; 84,2693
601,72; 83,2901
603,01; 82,5322
604,3; 82,9067
605,59; 84,1934
606,88; 84,3286
608,16; 83,1065
609,45; 82,3019
610,74; 82,7021
612,03; 83,9285
613,32; 84,3807
614,6; 83,1778
615,89; 82,0984
617,18; 82,4487
618,46; 83,8231
619,75; 84,3448
621,04; 83,6165
622,32; 82,7119
623,61; 82,5455
624,89; 83,5589
626,18; 84,4738
627,46; 84,2395
628,75; 83,0685
630,03; 82,1534
631,32; 82,7431
632,6; 83,945
633,88; 84,2522
635,17; 83,3236
636,45; 81,9647
637,73; 81,9806
639,02; 83,2717
640,3; 84,1313
641,58; 84,1147
642,86; 82,9373
644,15; 82,1784
645,43; 82,7659
646,71; 83,8653
647,99; 84,5684
649,27; 84,1402
650,55; 82,8673
651,83; 82,0868
653,11; 82,6855
654,39; 83,8498
655,67; 84,6547
656,95; 84,0088
658,23; 82,4434
659,51; 81,6879
660,79; 82,3371
662,07; 83,7241
663,35; 84,571
664,63; 83,888
665,91; 82,5275
667,18; 81,8673
668,46; 82,6059
669,74; 84,0054
671,02; 84,7362
672,29; 84,2348
673,57; 83,0977
674,85; 82,3482
676,12; 82,3874
677,4; 83,2949
678,67; 84,4543
679,95; 84,6242
681,22; 83,7787
682,5; 82,2186
683,77; 81,525
685,05; 82,2927
686,32; 83,796
687,6; 84,6567
688,87; 84,1026
690,15; 82,7333
691,42; 81,5844
692,69; 81,8835
693,97; 83,1884
695,24; 84,4727
696,51; 84,6897
697,78; 83,8409
699,05; 82,6477
700,33; 82,1771
701,6; 82,581
702,87; 83,6469
704,14; 84,6669
705,41; 84,8283
706,68; 84,0367
707,95; 82,7336
709,22; 81,9156
710,49; 82,0628
711,76; 83,1677
713,03; 84,2767
714,3; 84,688
715,57; 83,7732
716,84; 82,3264
718,11; 81,4675
719,38; 81,711
720,65; 82,9441
721,91; 84,2682
723,18; 84,7806
724,45; 84,1581
725,72; 82,8611
726,98; 82,0182
728,25; 82,1133
729,52; 83,0263
730,78; 84,0409
732,05; 84,683
733,32; 84,7764
734,58; 83,9867
735,85; 82,7718
737,11; 81,9077
738,38; 82,0955
739,64; 82,9165
740,91; 84,0799
742,17; 84,7236
743,44; 84,4321
744,7; 83,2865
745,96; 81,9196
747,23; 81,1942
748,49; 81,4838
749,75; 82,7612
751,02; 84,1799
752,28; 84,9171
753,54; 84,1211
