"Wavelength (nm)"; "Transmittance (%)"
395,13; 84,4379
396,46; 83,3998
397,79; 84,373
399,11; 84,6575
400,44; 84,0583
401,76; 84,6628
403,08; 84,7791
404,41; 84,2005
405,73; 84,2892
407,06; 84,5503
408,38; 84,1198
409,7; 83,8904
411,03; 84,3512
412,35; 83,9172
413,67; 84,3373
414,99; 84,6084
416,31; 84,5184
417,64; 84,3128
418,96; 83,9672
420,28; 84,2167
421,6; 83,8647
422,92; 84,5311
424,24; 84,2525
425,56; 84,1211
426,88; 84,5677
428,2; 84,0636
429,52; 84,5215
430,84; 84,022
432,16; 84,536
433,48; 84,5606
434,8; 84,1616
436,12; 84,4866
437,44; 84,1343
438,75; 84,5639
440,07; 84,5474
441,39; 84,3474
442,71; 84,8488
444,02; 84,1271
445,34; 84,5941
446,66; 84,7912
447,98; 84,2772
449,29; 84,6603
450,61; 84,4923
451,92; 84,2705
453,24; 85,0811
454,55; 84,2654
455,87; 84,5005
457,18; 84,7966
458,5; 84,1844
459,81; 84,7847
461,13; 84,5367
462,44; 84,4628
463,76; 84,8312
465,07; 84,1187
466,38; 84,4081
467,7; 84,9971
469,01; 84,4456
470,32; 84,5415
471,63; 84,8239
472,95; 84,1951
474,26; 84,4212
475,57; 85,0301
476,88; 84,3356
478,19; 84,5416
479,5; 84,9984
480,81; 84,2075
482,13; 84,5431
483,44; 84,9195
484,75; 84,2265
486,06; 84,3482
487,37; 85,0581
488,67; 84,3706
489,98; 84,1377
491,29; 84,8799
492,6; 84,4061
493,91; 84,0409
495,22; 84,8874
496,53; 84,6153
497,83; 83,9138
499,14; 84,4876
500,45; 84,7565
501,76; 83,936
503,06; 84,214
504,37; 84,8879
505,68; 84,2257
506,98; 83,7725
508,29; 84,8387
509,6; 84,7483
510,9; 83,6153
512,21; 84,4396
513,51; 85,0656
514,82; 84,1694
516,12; 83,828
517,42; 84,798
518,73; 84,8941
520,03; 83,7997
521,34; 84,1534
522,64; 85,1469
523,94; 84,5534
525,25; 83,7369
526,55; 84,5071
527,85; 85,1476
529,15; 83,9908
530,46; 83,6114
531,76; 84,81
533,06; 84,9497
534,36; 83,7783
535,66; 83,8492
536,96; 85,0122
538,26; 84,7663
539,56; 83,5891
540,87; 83,938
542,17; 84,999
543,47; 84,7619
544,76; 83,6173
546,06; 83,8444
547,36; 85,0268
548,66; 84,7458
549,96; 83,6178
551,26; 83,7155
552,56; 85,0311
553,86; 84,8407
555,15; 83,701
556,45; 83,6305
557,75; 84,8329
559,05; 85,1609
560,34; 83,7003
561,64; 83,4921
562,94; 84,5931
564,23; 85,2435
565,53; 84,0787
566,82; 83,3286
568,12; 84,2974
569,41; 85,493
570,71; 84,8129
572; 83,7618
573,3; 84,0152
574,59; 85,2611
575,89; 85,3118
577,18; 84,2028
578,47; 83,4553
579,77; 84,5249
581,06; 85,6257
582,35; 85,0143
583,65; 83,6459
584,94; 83,8706
586,23; 85,1079
587,52; 85,6169
588,82; 84,4424
590,11; 83,5447
591,4; 84,4241
592,69; 85,4985
593,98; 85,4466
595,27; 84,0601
596,56; 83,5125
597,85; 84,5177
599,14; 85,6582
600,43; 85,2965
601,72; 83,7737
603,01; 83,5966
604,3; 84,735
605,59; 85,7445
606,88; 85,2128
608,16; 83,9421
609,45; 83,6289
610,74; 84,7199
612,03; 85,902
613,32; 85,2648
614,6; 83,8023
615,89; 83,3465
617,18; 84,4146
618,46; 85,8443
619,75; 85,5156
621,04; 84,3486
