"Wavelength (nm)"; "Transmittance (%)"
395,13; 81,9555
396,46; 81,0681
397,79; 80,7622
399,11; 81,4274
400,44; 80,992
401,76; 81,4644
403,08; 81,4038
404,41; 80,6545
405,73; 81,3227
407,06; 81,694
408,38; 82,3327
409,7; 81,1402
411,03; 81,4041
412,35; 81,1345
413,67; 81,7342
414,99; 82,0267
416,31; 81,234
417,64; 82,0288
418,96; 81,7479
420,28; 81,8704
421,6; 81,3435
422,92; 82,0346
424,24; 82,4597
425,56; 81,5013
426,88; 82,1819
428,2; 81,5647
429,52; 82,1247
430,84; 81,723
432,16; 82,0436
433,48; 82,0064
434,8; 81,8871
436,12; 81,8848
437,44; 82,0738
438,75; 81,8016
440,07; 82,1957
441,39; 81,8889
442,71; 81,8238
444,02; 82,4123
445,34; 81,6649
446,66; 82,0703
447,98; 81,7736
449,29; 81,7415
450,61; 81,9798
451,92; 81,6764
453,24; 82,0157
454,55; 82,1093
455,87; 81,5892
457,18; 82,1115
458,5; 82,0066
459,81; 81,692
461,13; 82,2589
462,44; 82,1515
463,76; 81,721
465,07; 82,3473
466,38; 81,8641
467,7; 82,0053
469,01; 82,2318
470,32; 82,0145
471,63; 81,9321
472,95; 82,264
474,26; 81,678
475,57; 81,7011
476,88; 82,6104
478,19; 81,926
479,5; 81,8059
480,81; 82,1922
482,13; 81,7141
483,44; 81,6456
484,75; 82,246
486,06; 81,8138
487,37; 81,4053
488,67; 82,1735
489,98; 82,1402
491,29; 81,1639
492,6; 81,9472
493,91; 82,0109
495,22; 81,246
496,53; 81,819
497,83; 82,1508
499,14; 81,2231
500,45; 81,3963
501,76; 82,1357
503,06; 81,8399
504,37; 81,1413
505,68; 81,9153
506,98; 82,2158
508,29; 81,377
509,6; 81,4242
510,9; 82,3766
512,21; 81,7299
513,51; 81,1485
514,82; 81,8764
516,12; 82,3296
517,42; 81,3143
518,73; 81,1996
520,03; 82,249
521,34; 82,0258
522,64; 81,0598
523,94; 81,5271
525,25; 82,3946
526,55; 81,6781
527,85; 80,8509
529,15; 81,6457
530,46; 82,3715
531,76; 81,3339
533,06; 80,801
534,36; 81,8831
535,66; 82,3082
536,96; 81,1714
538,26; 80,6979
539,56; 81,8881
540,87; 82,286
542,17; 81,1604
543,47; 80,7405
544,76; 81,9747
546,06; 82,3499
547,36; 81,1612
548,66; 80,7417
549,96; 81,808
551,26; 82,4286
552,56; 81,3385
553,86; 80,6227
555,15; 81,5595
556,45; 82,2782
557,75; 81,6003
559,05; 80,6181
560,34; 81,2886
561,64; 82,4208
562,94; 82,1015
564,23; 80,9391
565,53; 81,0333
566,82; 82,359
568,12; 82,6549
569,41; 81,5889
570,71; 81,0172
572; 81,9553
573,3; 82,935
574,59; 82,2242
575,89; 81,1307
577,18; 81,4286
578,47; 82,7023
579,77; 82,9336
581,06; 81,6893
582,35; 81,1419
583,65; 82,0103
584,94; 83,1937
586,23; 82,8034
587,52; 81,5521
588,82; 81,318
590,11; 82,4858
591,4; 83,3015
592,69; 82,469
593,98; 81,4124
595,27; 81,516
596,56; 82,7848
597,85; 83,455
599,14; 82,5224
600,43; 81,33
601,72; 81,6138
603,01; 82,9822
604,3; 83,5562
605,59; 82,5841
606,88; 81,3397
608,16; 81,532
609,45; 82,8898
610,74; 83,6049
612,03; 82,7994
613,32; 81,4636
614,6; 81,3326
615,89; 82,6569
617,18; 83,6981
618,46; 83,0247
