"Wavelength (nm)"; "Transmittance (%)"
395,13; 82,7049
396,46; 80,8127
397,79; 82,4035
399,11; 81,6566
400,44; 83,2827
401,76; 82,6471
403,08; 83,2459
404,41; 81,6019
405,73; 81,4474
407,06; 82,4622
408,38; 81,6669
409,7; 82,1479
411,03; 82,0369
412,35; 82,6639
413,67; 82,1793
414,99; 82,2026
416,31; 82,909
417,64; 81,9919
418,96; 82,616
420,28; 82,0273
421,6; 82,391
422,92; 82,5005
424,24; 82,7539
425,56; 82,4345
426,88; 82,3711
428,2; 82,6793
429,52; 82,2102
430,84; 82,6971
432,16; 82,8831
433,48; 82,4094
434,8; 82,6643
436,12; 82,5055
437,44; 82,9865
438,75; 82,0656
440,07; 82,365
441,39; 82,7073
442,71; 82,4589
444,02; 82,9383
445,34; 82,5947
446,66; 82,1476
447,98; 82,7894
449,29; 82,6475
450,61; 82,6129
451,92; 83,0211
453,24; 82,6407
454,55; 82,4814
455,87; 82,5894
457,18; 82,5367
458,5; 82,9293
459,81; 82,8118
461,13; 82,5433
462,44; 83,0365
463,76; 82,6499
465,07; 82,4319
466,38; 82,865
467,7; 82,6412
469,01; 82,7556
470,32; 83,1708
471,63; 82,6244
472,95; 82,6124
474,26; 82,9437
475,57; 82,442
476,88; 82,7495
478,19; 83,2787
479,5; 82,3381
480,81; 82,4122
482,13; 83,0152
483,44; 82,5788
484,75; 82,5164
486,06; 83,0535
487,37; 82,4418
488,67; 82,383
489,98; 82,8796
491,29; 82,4664
492,6; 82,1131
493,91; 82,6391
495,22; 82,8875
496,53; 81,9839
497,83; 82,5279
499,14; 82,8255
500,45; 82,079
501,76; 82,2514
503,06; 82,9699
504,37; 82,4547
505,68; 82,1265
506,98; 82,9208
508,29; 82,8663
509,6; 82,1027
510,9; 82,4822
512,21; 82,9622
513,51; 82,4151
514,82; 81,954
516,12; 82,701
517,42; 82,912
518,73; 82,2315
520,03; 82,1246
521,34; 82,9723
522,64; 82,7217
523,94; 81,7122
525,25; 82,3718
526,55; 83,037
527,85; 82,4414
529,15; 81,8739
530,46; 82,67
531,76; 83,0785
533,06; 82,2942
534,36; 82,0035
535,66; 82,7794
536,96; 83,1209
538,26; 82,0957
539,56; 81,7394
540,87; 82,8716
542,17; 83,0775
543,47; 81,9683
544,76; 81,8822
546,06; 82,7887
547,36; 83,0837
548,66; 82,1184
549,96; 81,6401
551,26; 82,6964
552,56; 83,123
553,86; 82,1079
555,15; 81,5489
556,45; 82,4372
557,75; 83,1912
559,05; 82,3919
560,34; 81,6003
561,64; 82,2951
562,94; 83,3084
564,23; 82,9043
565,53; 81,7825
566,82; 81,9416
568,12; 83,0292
569,41; 83,3013
570,71; 82,1442
572; 81,6176
573,3; 82,5857
574,59; 83,4927
575,89; 82,7573
577,18; 81,9106
578,47; 82,2293
579,77; 83,3168
581,06; 83,5853
582,35; 82,4101
583,65; 81,67
584,94; 82,5855
586,23; 83,584
587,52; 83,2107
588,82; 81,9911
590,11; 81,8497
591,4; 82,792
592,69; 83,7632
593,98; 83,2299
595,27; 82,0844
596,56; 82,0794
597,85; 83,1674
599,14; 83,7692
600,43; 82,99
601,72; 81,8328
603,01; 81,9978
604,3; 83,1735
605,59; 83,7493
