"Wavelength (nm)"; "Transmittance (%)"
395,13; 81,6333
396,46; 81,217
397,79; 81,0193
399,11; 82,2228
400,44; 81,4806
401,76; 82,0484
403,08; 82,1704
404,41; 82,2004
405,73; 82,7751
407,06; 83,2854
408,38; 81,6289
409,7; 81,9847
411,03; 81,1597
412,35; 81,6008
413,67; 82,6934
414,99; 82,2774
416,31; 82,9806
417,64; 82,1566
418,96; 82,2245
420,28; 81,4762
421,6; 81,8596
422,92; 82,9685
424,24; 83,049
425,56; 82,6424
426,88; 82,0534
428,2; 82,5153
429,52; 81,98
430,84; 82,1969
432,16; 82,9316
433,48; 82,2599
434,8; 83,0971
436,12; 82,678
437,44; 82,6566
438,75; 82,4792
440,07; 82,5295
441,39; 82,3928
442,71; 82,4424
444,02; 82,4603
445,34; 83,0329
446,66; 82,4108
447,98; 82,9384
449,29; 82,9549
450,61; 82,6508
451,92; 82,8002
453,24; 82,5761
454,55; 82,1707
455,87; 82,7697
457,18; 82,7131
458,5; 82,9162
459,81; 83,301
461,13; 82,5754
462,44; 83,0681
463,76; 82,8095
465,07; 82,378
466,38; 82,689
467,7; 83,0328
469,01; 82,4682
470,32; 83,237
471,63; 82,8019
472,95; 82,5652
474,26; 83,0418
475,57; 82,8908
476,88; 82,7054
478,19; 83,2356
479,5; 82,8531
480,81; 82,2439
482,13; 83,0999
483,44; 83,0566
484,75; 82,6267
486,06; 83,1034
487,37; 83,1189
488,67; 82,599
489,98; 82,8445
491,29; 83,2133
492,6; 82,5814
493,91; 82,5021
495,22; 83,3389
496,53; 82,6742
497,83; 82,3516
499,14; 83,0554
500,45; 82,8087
501,76; 82,5354
503,06; 82,8339
504,37; 83,1245
505,68; 82,5319
506,98; 82,4749
508,29; 83,2313
509,6; 82,8208
510,9; 82,3098
512,21; 82,9936
513,51; 83,1559
514,82; 82,315
516,12; 82,4572
517,42; 83,2939
518,73; 82,985
520,03; 82,2656
521,34; 82,7125
522,64; 83,3767
523,94; 82,6211
525,25; 82,2455
526,55; 83,1229
527,85; 83,3713
529,15; 82,2351
530,46; 82,2332
531,76; 83,2027
533,06; 83,0479
534,36; 82,2498
535,66; 82,3915
536,96; 83,429
538,26; 83,2196
539,56; 82,2007
540,87; 82,5121
542,17; 83,5698
543,47; 83,0001
544,76; 81,9557
546,06; 82,4031
547,36; 83,3837
548,66; 82,907
549,96; 81,8485
551,26; 82,3582
552,56; 83,3173
553,86; 83,2369
555,15; 82,3304
556,45; 82,1526
557,75; 83,2976
559,05; 83,6647
560,34; 82,5185
561,64; 82,0494
562,94; 83,0997
564,23; 83,6837
565,53; 82,6295
566,82; 81,8669
568,12; 82,5633
569,41; 83,6181
570,71; 83,2957
572; 82,3548
573,3; 82,4539
574,59; 83,5941
575,89; 84,0276
577,18; 83,259
578,47; 82,3409
579,77; 82,9707
581,06; 84,0837
582,35; 83,6905
583,65; 82,2328
584,94; 82,0624
586,23; 83,3774
587,52; 83,8536
588,82; 83,1758
590,11; 82,2086
591,4; 82,5964
592,69; 83,7941
593,98; 84,3398
595,27; 83,515
596,56; 82,5889
597,85; 82,9357
599,14; 84,1776
600,43; 84,4413
601,72; 83,1875
603,01; 82,1434
604,3; 82,6549
605,59; 83,9297
606,88; 83,9729
608,16; 82,7403
609,45; 82,0955
610,74; 82,7023
612,03; 83,9171
613,32; 84,2426
614,6; 83,3625
615,89; 82,5582
617,18; 82,7242
618,46; 84,0184
619,75; 84,6204
621,04; 83,9151
622,32; 82,6778
623,61; 82,3624
624,89; 83,3537
626,18; 84,314
627,46; 83,9081
628,75; 82,5215
630,03; 81,8014
631,32; 82,6525
632,6; 83,8546
633,88; 84,0599
635,17; 83,1997
636,45; 82,2461
637,73; 82,486
639,02; 83,485
640,3; 84,4109
641,58; 84,4385
642,86; 83,3929
644,15; 82,3555
645,43; 82,6334
646,71; 83,7995
647,99; 84,5357
