"Wavelength (nm)"; "Transmittance (%)"
395,13; 83,0333
396,46; 83,7408
397,79; 81,6204
399,11; 83,5026
400,44; 83,3699
401,76; 82,7365
403,08; 83,4805
404,41; 83,3033
405,73; 82,3795
407,06; 83,3185
408,38; 82,8207
409,7; 82,9268
411,03; 82,7105
412,35; 83,1633
413,67; 83,0766
414,99; 83,0926
416,31; 82,7654
417,64; 83,3036
418,96; 83,0047
420,28; 82,9354
421,6; 82,8876
422,92; 83,4205
424,24; 83,1801
425,56; 83,0829
426,88; 82,8965
428,2; 83,4462
429,52; 83,007
430,84; 83,229
432,16; 83,0886
433,48; 83,6077
434,8; 83,4823
436,12; 83,0542
437,44; 83,4753
438,75; 82,9295
440,07; 83,3649
441,39; 83,3595
442,71; 83,3469
444,02; 83,8064
445,34; 83,3133
446,66; 83,5303
447,98; 83,6432
449,29; 82,9114
450,61; 83,7781
451,92; 83,313
453,24; 83,4842
454,55; 83,6934
455,87; 83,0218
457,18; 83,5836
458,5; 83,6001
459,81; 83,5249
461,13; 83,5281
462,44; 83,4717
463,76; 83,134
465,07; 83,5483
466,38; 83,4785
467,7; 83,2787
469,01; 83,8313
470,32; 83,4388
471,63; 83,2195
472,95; 83,8422
474,26; 83,426
475,57; 83,3856
476,88; 83,9023
478,19; 83,546
479,5; 83,1418
480,81; 83,7738
482,13; 83,3709
483,44; 83,2262
484,75; 83,972
486,06; 83,6039
487,37; 83,0076
488,67; 83,8226
489,98; 83,5449
491,29; 82,9489
492,6; 83,7819
493,91; 83,7139
495,22; 83,1626
496,53; 83,6014
497,83; 83,8517
499,14; 83,0768
500,45; 83,0606
501,76; 83,9012
503,06; 83,4192
504,37; 83,0549
505,68; 83,6784
506,98; 83,7813
508,29; 83,029
509,6; 83,2297
510,9; 83,9214
512,21; 83,5004
513,51; 83,0586
514,82; 83,6352
516,12; 83,9041
517,42; 83,1361
518,73; 83,0822
520,03; 84,0666
521,34; 83,6797
522,64; 82,917
523,94; 83,612
525,25; 84,1887
526,55; 83,3233
527,85; 82,9389
529,15; 83,8359
530,46; 84,0086
531,76; 83,0176
533,06; 83,0519
534,36; 83,868
535,66; 83,9103
536,96; 82,763
538,26; 83,062
539,56; 84,1285
540,87; 83,7984
542,17; 82,808
543,47; 83,0944
544,76; 84,2153
546,06; 83,7605
547,36; 82,7488
548,66; 82,9991
549,96; 84,2247
551,26; 83,8328
552,56; 82,8807
553,86; 82,7511
555,15; 84,0872
556,45; 83,9789
557,75; 82,8952
559,05; 82,7364
560,34; 83,7907
561,64; 84,3346
562,94; 83,1584
564,23; 82,6661
565,53; 83,5197
566,82; 84,469
568,12; 83,7198
569,41; 82,7973
570,71; 83,1144
572; 84,3807
573,3; 84,4079
574,59; 83,2109
575,89; 82,7741
577,18; 84,0106
578,47; 84,5657
579,77; 83,6825
581,06; 82,7851
582,35; 83,1844
583,65; 84,4356
584,94; 84,3294
586,23; 83,119
587,52; 82,589
588,82; 83,5284
590,11; 84,6745
591,4; 84,2696
592,69; 82,9897
593,98; 82,8162
595,27; 83,9852
596,56; 84,7963
597,85; 83,9835
599,14; 82,8626
600,43; 82,9657
601,72; 84,0194
603,01; 84,7983
604,3; 83,8656
605,59; 82,7646
606,88; 82,8558
608,16; 84,1546
609,45; 84,9376
610,74; 84,0671
612,03; 82,9278
613,32; 82,7316
614,6; 83,7611
615,89; 84,7225
617,18; 84,1891
618,46; 82,9822
619,75; 82,6528
621,04; 83,9387
622,32; 84,814
623,61; 84,6422
624,89; 83,4077
626,18; 82,3853
627,46; 83,1404
628,75; 84,3035
630,03; 84,7395
631,32; 83,7261
632,6; 82,4568
633,88; 82,6993
635,17; 83,8476
636,45; 84,7428
637,73; 84,4574
639,02; 83,1936
640,3; 82,3187
641,58; 82,956
642,86; 84,2405
644,15; 84,808
645,43; 84,0253
646,71; 82,701
647,99; 82,5645
649,27; 83,4533
650,55; 84,5307
651,83; 84,7598
653,11; 83,8221
654,39; 82,5485
655,67; 82,2047
656,95; 83,4261
658,23; 84,6211
659,51; 84,6482
660,79; 83,4889
662,07; 82,5428
663,35; 82,2134
664,63; 83,1138
665,91; 84,6291
667,18; 84,6597
668,46; 83,8018
669,74; 82,5597
671,02; 82,343
672,29; 83,2525
673,57; 84,4701
674,85; 85,0254
676,12; 84,1366
677,4; 82,8663
678,67; 82,1456
679,95; 82,9131
681,22; 84,363
682,5; 85,2061
683,77; 84,8711
685,05; 83,4165
686,32; 82,2819
687,6; 82,3801
688,87; 83,5438
690,15; 84,8074
691,42; 85,0554
692,69; 83,9647
693,97; 82,7121
695,24; 82,1851
696,51; 82,5118
697,78; 83,5153
699,05; 84,6456
700,33; 84,8218
701,6; 83,6698
702,87; 82,3749
704,14; 81,9454
705,41; 82,6917
706,68; 84,0102
707,95; 85,1001
709,22; 84,9032
710,49; 83,9428
711,76; 82,5554
713,03; 81,7844
714,3; 82,3363
715,57; 83,6379
716,84; 84,6163
718,11; 84,8013
719,38; 83,6683
720,65; 82,5869
721,91; 81,7569
723,18; 82,2854
724,45; 83,2627
725,72; 84,3221
726,98; 84,9472
728,25; 84,0918
729,52; 82,7996
730,78; 81,8897
732,05; 81,8252
733,32; 82,4718
734,58; 84,2558
735,85; 85,0086
737,11; 84,78
738,38; 83,8428
739,64; 82,6652
740,91; 81,7999
742,17; 81,7901
743,44; 82,9757
744,7; 84,4018
745,96; 84,865
747,23; 84,6564
748,49; 83,3646
749,75; 82,1483
751,02; 81,7533
752,28; 82,0375
753,54; 83,2016
754,8; 84,7036
756,06; 85,1088
757,33; 84,3321
758,59; 83,1513
759,85; 82,0622
761,11; 81,5651
762,37; 82,0424
763,63; 82,8151
764,89; 84,0764
766,15; 84,7487
767,41; 84,6309
768,67; 83,2923
