"Wavelength (nm)"; "Transmittance (%)"
395,13; 81,7055
396,46; 81,7551
397,79; 82,4052
399,11; 82,9076
400,44; 82,8958
401,76; 82,101
403,08; 82,391
404,41; 82,0858
405,73; 81,9054
407,06; 82,3193
408,38; 81,6679
409,7; 82,5312
411,03; 81,5558
412,35; 81,8629
413,67; 81,9623
414,99; 82,4112
416,31; 82,6109
417,64; 82,4714
418,96; 82,6167
420,28; 81,8525
421,6; 82,4763
422,92; 82,3374
424,24; 83,0719
425,56; 82,8172
426,88; 82,3716
428,2; 82,7518
429,52; 82,351
430,84; 82,5602
432,16; 82,6813
433,48; 82,4755
434,8; 82,6647
436,12; 82,6329
437,44; 82,9869
438,75; 82,3123
440,07; 82,6074
441,39; 82,6482
442,71; 82,1656
444,02; 82,881
445,34; 82,4816
446,66; 82,4826
447,98; 82,8994
449,29; 82,9704
450,61; 82,824
451,92; 83,0215
453,24; 82,2372
454,55; 82,5808
455,87; 82,5897
457,18; 82,3474
458,5; 82,9762
459,81; 83,0403
461,13; 82,633
462,44; 83,3442
463,76; 82,6931
465,07; 82,4743
466,38; 82,6185
467,7; 82,3998
469,01; 82,598
470,32; 83,1326
471,63; 82,6999
472,95; 82,5759
474,26; 83,1243
475,57; 82,2658
476,88; 82,6809
478,19; 82,8086
479,5; 82,0762
480,81; 82,1893
482,13; 83,0155
483,44; 82,7007
484,75; 82,6056
486,06; 83,1407
487,37; 82,6982
488,67; 82,4672
489,98; 82,8249
491,29; 82,4666
492,6; 81,9019
493,91; 82,6393
495,22; 82,7858
496,53; 82,3078
497,83; 82,625
499,14; 83,1094
500,45; 82,4472
501,76; 82,4301
503,06; 83,0135
504,37; 82,2649
505,68; 81,9005
506,98; 82,7007
508,29; 82,5741
509,6; 81,9506
510,9; 82,4823
512,21; 83,1079
513,51; 82,7348
514,82; 82,2677
516,12; 82,889
517,42; 83,1137
518,73; 82,0339
520,03; 81,9793
521,34; 82,7329
522,64; 82,2981
523,94; 81,635
525,25; 82,3719
526,55; 83,0821
527,85; 82,6194
529,15; 81,9471
530,46; 82,7711
531,76; 83,2209
533,06; 82,3084
534,36; 81,8508
535,66; 82,6972
536,96; 82,8635
538,26; 81,8274
539,56; 81,6599
540,87; 82,9112
542,17; 82,9993
543,47; 82,0719
544,76; 82,0492
546,06; 82,9543
547,36; 83,2734
548,66; 82,1185
549,96; 81,5903
551,26; 82,6717
552,56; 82,9626
553,86; 81,8988
555,15; 81,2671
556,45; 82,3027
557,75; 82,9841
559,05; 82,3434
560,34; 81,7095
561,64; 82,4043
562,94; 83,4897
564,23; 83,1332
565,53; 81,9383
566,82; 81,9536
568,12; 83,0886
569,41; 83,1355
570,71; 81,9323
572; 81,3944
573,3; 82,4806
574,59; 83,33
575,89; 82,5953
577,18; 81,8183
578,47; 82,2982
579,77; 83,374
581,06; 83,6309
582,35; 82,7281
583,65; 81,8625
584,94; 82,5855
586,23; 83,6632
587,52; 83,2108
588,82; 81,9346
590,11; 81,5784
591,4; 82,6562
592,69; 83,6273
593,98; 82,8894
595,27; 81,8116
596,56; 82,068
597,85; 83,1903
599,14; 83,7922
600,43; 83,116
601,72; 82,0268
603,01; 82,1237
604,3; 83,2767
605,59; 83,8641
606,88; 82,8516
608,16; 81,6446
609,45; 81,9725
610,74; 83,1194
612,03; 83,644
613,32; 82,9218
614,6; 81,7519
615,89; 81,8031
617,18; 82,8766
618,46; 83,815
619,75; 83,3615
621,04; 82,3694
622,32; 81,8801
623,61; 82,629
624,89; 83,7563
626,18; 83,7349
627,46; 82,6309
628,75; 81,5446
630,03; 81,8841
631,32; 83,1773
632,6; 83,6314
633,88; 82,8744
635,17; 81,6814
636,45; 81,4506
637,73; 82,4105
639,02; 83,589
640,3; 83,4864
641,58; 82,7457
642,86; 81,8302
644,15; 81,8056
645,43; 83,0123
646,71; 83,8245
647,99; 83,6839
649,27; 82,3412
650,55; 81,3166
651,83; 81,645
653,11; 82,9378
654,39; 83,788
655,67; 83,3643
656,95; 82,08
658,23; 81,1203
659,51; 81,7763
660,79; 83,1051
662,07; 83,8756
663,35; 83,6967
664,63; 82,4789
665,91; 81,6085
667,18; 81,8391
668,46; 82,9611
669,74; 84,0809
671,02; 83,9459
672,29; 82,6316
673,57; 81,3101
674,85; 81,3388
676,12; 82,3099
677,4; 83,4485
678,67; 83,7861
679,95; 82,8588
681,22; 81,7043
682,5; 81,1544
683,77; 81,7441
685,05; 83,069
686,32; 83,9747
687,6; 83,6756
688,87; 82,5842
690,15; 81,5843
691,42; 81,4057
692,69; 82,4295
693,97; 83,5509
695,24; 84,1179
696,51; 83,5005
697,78; 82,122
699,05; 81,0296
700,33; 81,3737
701,6; 82,4729
702,87; 83,6037
704,14; 83,8284
705,41; 83,0075
706,68; 81,7657
707,95; 80,9472
709,22; 81,4119
710,49; 82,5157
711,76; 83,7564
713,03; 84,0195
714,3; 83,3774
715,57; 82,1337
716,84; 81,312
718,11; 81,4278
719,38; 82,4257
720,65; 83,6416
721,91; 84,1869
723,18; 83,7884
724,45; 82,6441
725,72; 81,3343
726,98; 80,9573
728,25; 81,6655
729,52; 82,9775
730,78; 83,8457
732,05; 83,6986
733,32; 82,7487
734,58; 81,5076
735,85; 80,7866
737,11; 80,9508
738,38; 82,1339
739,64; 83,3972
740,91; 84,0371
742,17; 83,6376
743,44; 82,7304
744,7; 81,5801
745,96; 81,0796
747,23; 81,4694
748,49; 82,4328
749,75; 83,5392
751,02; 84,1634
752,28; 84,0442
753,54; 82,677
754,8; 81,3229
756,06; 80,5427
757,33; 80,8105
758,59; 81,9213
759,85; 83,2525
761,11; 83,9849
762,37; 83,3714
763,63; 82,3552
764,89; 81,1098
766,15; 80,4854
767,41; 80,7369
768,67; 81,74
769,93; 82,9829
771,19; 83,7138
772,45; 83,644
773,71; 82,9926
774,96; 82,0708
776,22; 81,2517
777,48; 80,8517
778,74; 81,3012
779,99; 82,2919
781,25; 83,4589
782,51; 84,2507
783,77; 83,8857
785,02; 82,8015
786,28; 81,6325
787,53; 80,6292
788,79; 80,5408
790,05; 81,1537
791,3; 82,2691
792,56; 83,342
793,81; 83,8132
795,07; 83,2239
796,32; 82,1534
797,58; 80,8737
798,83; 80,0652
800,08; 80,0796
801,34; 81,19
802,59; 82,3469
803,84; 83,3126
805,1; 83,8084
806,35; 83,3699
807,6; 82,4796
808,85; 81,7318
810,11; 80,9617
811,36; 80,7832
812,61; 81,109
813,86; 81,9491
815,11; 83,0997
816,36; 83,7919
817,61; 84,1593
818,86; 83,5711
820,11; 82,515
821,36; 81,2368
822,61; 80,3682
823,86; 80,0263
825,11; 80,6352
826,36; 81,7259
827,61; 82,9618
828,86; 83,7367
830,11; 83,56
831,35; 82,3062
832,6; 81,072
833,85; 80,0741
835,1; 79,5695
836,34; 79,9043
837,59; 80,8848
838,84; 82,1092
840,08; 83,1673
841,33; 83,4697
842,58; 83,2608
843,82; 82,6617
845,07; 81,9853
846,31; 81,1183
847,56; 80,6095
848,8; 80,5994
850,05; 81,0461
851,29; 82,0329
852,54; 82,9476
853,78; 83,861
855,02; 84,0032
856,27; 83,8991
857,51; 83,3384
858,75; 81,9547
860; 80,8643
861,24; 79,7884
862,48; 79,7167
863,72; 80,4437
864,97; 81,8154
866,21; 82,9857
867,45; 83,702
868,69; 83,4834
869,93; 82,6573
871,17; 81,466
872,41; 80,3762
873,65; 79,2759
874,89; 79,1336
876,13; 79,4441
877,37; 80,6672
878,61; 81,9892
879,85; 82,8263
881,09; 83,6245
882,33; 83,5931
883,57; 82,8164
884,8; 82,022
886,04; 81,0598
887,28; 80,668
888,52; 80,3233
889,76; 80,6429
890,99; 80,9804
892,23; 81,8374
893,47; 82,6264
894,7; 83,53
895,94; 84,018
897,17; 84,1414
898,41; 83,5084
899,65; 82,7848
900,88; 81,6726
902,12; 80,8627
903,35; 80,2378
904,59; 79,7305
905,82; 80,1812
907,05; 81,1037
908,29; 82,4642
909,52; 83,3534
910,75; 83,6913
911,99; 83,6469
913,22; 83,1539
914,45; 81,3892
915,69; 79,7971
916,92; 78,8527
918,15; 78,2771
919,38; 78,7875
920,61; 79,8839
921,85; 81,1998
923,08; 82,3191
924,31; 83,2503
925,54; 83,4124
926,77; 83,1523
928; 82,5584
929,23; 81,7461
930,46; 80,9171
931,69; 80,0091
932,92; 79,8534
934,15; 80,2602
935,38; 80,8343
936,6; 81,6227
937,83; 82,5626
939,06; 83,2338
940,29; 83,5634
941,52; 83,825
942,74; 83,884
943,97; 84,0451
945,2; 83,194
946,42; 82,3581
947,65; 81,5902
948,88; 80,81
950,1; 79,8745
951,33; 79,7028
952,55; 80,0705
953,78; 80,5304
955,01; 81,8792
956,23; 82,7212
957,46; 83,8902
958,68; 84,095
959,9; 83,2576
961,13; 82,4565
962,35; 81,3403
963,58; 79,7501
964,8; 78,4385
966,02; 77,5704
967,24; 77,656
968,47; 78,3148
969,69; 79,6859
970,91; 81,2453
972,13; 82,2268
973,36; 83,0994
974,58; 83,6835
975,8; 83,6311
977,02; 82,1105
978,24; 81,2083
979,46; 80,5082
980,68; 79,4525
981,9; 79,0907
983,12; 79,8772
984,34; 79,9232
985,56; 80,2057
986,78; 81,1283
988; 82,3075
989,22; 82,9134
990,44; 83,7506
991,65; 83,5253
992,87; 83,722
994,09; 83,685
995,31; 83,8339
996,53; 82,9279
997,74; 82,2845
998,96; 81,7527
1000,18; 81,3816
1001,39; 80,6823
1002,61; 80,5189
1003,83; 79,9625
1005,04; 80,1394
1006,26; 80,6854
1007,47; 81,7528
1008,69; 82,88
1009,9; 83,6508
1011,12; 84,4703
1012,33; 84,3612
1013,54; 83,2693
1014,76; 82,4751
1015,97; 81,0862
1017,19; 79,8744
1018,4; 78,4736
1019,61; 77,3323
1020,83; 77,0896
1022,04; 77,5085
1023,25; 78,0885
1024,46; 79,1129
1025,67; 81,7027
1026,89; 82,5154
1028,1; 82,9959
1029,31; 83,8188
1030,52; 82,8892
1031,73; 82,9112
1032,94; 81,2719
1034,15; 80,0252
1035,36; 79,0392
1036,57; 79,4156
1037,78; 77,8712
1038,99; 79,3405
1040,2; 79,7733
